2026-02-23 13:20:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 13:20:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 13:20:10 [INFO] 🔍 Уникальных конфигов собрано: 219
2026-02-23 13:20:10 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 13:20:15 [INFO]    [PING OK] CZ | VLESS | 4521ms
2026-02-23 13:20:16 [INFO]    [PING OK] PL | VLESS | 3742ms
2026-02-23 13:20:18 [INFO]    [PING OK] ES | VLESS | 4008ms
2026-02-23 13:20:18 [INFO]    [PING OK] HU | VLESS | 3556ms
2026-02-23 13:20:18 [INFO]    [PING OK] EE | VLESS | 3581ms
2026-02-23 13:20:19 [INFO]    [PING OK] PL | VLESS | 3326ms
2026-02-23 13:20:20 [INFO]    [PING OK] HU | VLESS | 3817ms
2026-02-23 13:20:20 [INFO]    [PING OK] ES | VLESS | 3670ms
2026-02-23 13:20:20 [INFO]    [PING OK] TR | VLESS | 3543ms
2026-02-23 13:20:20 [INFO]    [PING OK] DE | VLESS | 4045ms
2026-02-23 13:20:21 [INFO]    [PING OK] IT | VLESS | 3158ms
2026-02-23 13:20:21 [INFO]    [PING OK] ES | VLESS | 3656ms
2026-02-23 13:20:21 [INFO]    [PING OK] ES | VLESS | 3250ms
2026-02-23 13:20:21 [INFO]    [PING OK] PL | VLESS | 3071ms
2026-02-23 13:20:21 [INFO]    [PING OK] IT | VLESS | 2805ms
2026-02-23 13:20:21 [INFO]    [PING OK] HU | VLESS | 3102ms
2026-02-23 13:20:21 [INFO]    [PING OK] TR | VLESS | 3459ms
2026-02-23 13:20:22 [INFO]    [PING OK] PL | VLESS | 2842ms
2026-02-23 13:20:22 [INFO]    [PING OK] EE | VLESS | 2925ms
2026-02-23 13:20:22 [INFO]    [PING OK] NL | VLESS | 7653ms
2026-02-23 13:20:22 [INFO]    [PING OK] ES | VLESS | 2914ms
2026-02-23 13:20:23 [INFO]    [PING OK] HU | VLESS | 3415ms
2026-02-23 13:20:24 [INFO]    [PING OK] NL | VLESS | 7668ms
2026-02-23 13:20:24 [INFO]    [PING OK] DE | VLESS | 4042ms
2026-02-23 13:20:24 [INFO]    [PING OK] FI | VLESS | 4892ms
2026-02-23 13:20:24 [INFO]    [PING OK] ES | VLESS | 3931ms
2026-02-23 13:20:26 [INFO]    [PING OK] PL | VLESS | 4620ms
2026-02-23 13:20:26 [INFO]    [PING OK] TR | VLESS | 4492ms
2026-02-23 13:20:26 [INFO]    [PING OK] HU | VLESS | 5189ms
2026-02-23 13:20:26 [INFO]    [PING OK] PL | VLESS | 4860ms
2026-02-23 13:20:27 [INFO]    [PING OK] ES | VLESS | 5102ms
2026-02-23 13:20:27 [INFO]    [PING OK] ES | VLESS | 4792ms
2026-02-23 13:20:27 [INFO]    [PING OK] IT | VLESS | 4960ms
2026-02-23 13:20:27 [INFO]    [PING OK] SE | VLESS | 5016ms
2026-02-23 13:20:27 [INFO]    [PING OK] DE | VLESS | 5126ms
2026-02-23 13:20:28 [INFO]    [PING OK] DE | VLESS | 5368ms
2026-02-23 13:20:29 [INFO]    [PING OK] DE | VLESS | 4974ms
2026-02-23 13:20:30 [INFO]    [PING OK] CA | VLESS | 5625ms
2026-02-23 13:20:30 [INFO]    [PING OK] SE | VLESS | 5169ms
2026-02-23 13:20:30 [INFO]    [PING OK] NL | VLESS | 5444ms
2026-02-23 13:20:30 [INFO]    [PING OK] SE | VLESS | 4979ms
2026-02-23 13:20:31 [INFO]    [PING OK] SE | VLESS | 5390ms
2026-02-23 13:20:31 [INFO]    [PING OK] SE | VLESS | 5232ms
2026-02-23 13:20:31 [INFO]    [PING OK] SE | VLESS | 5636ms
2026-02-23 13:20:32 [INFO]    [PING OK] CA | VLESS | 5753ms
2026-02-23 13:20:32 [INFO]    [PING OK] SE | VLESS | 3874ms
2026-02-23 13:20:32 [INFO]    [PING OK] DE | VLESS | 4294ms
2026-02-23 13:20:32 [INFO]    [PING OK] DE | VLESS | 3876ms
2026-02-23 13:20:33 [INFO]    [PING OK] SG | VLESS | 5689ms
2026-02-23 13:20:33 [INFO]    [PING OK] DE | VLESS | 2819ms
2026-02-23 13:20:33 [INFO]    [PING OK] SE | VLESS | 2517ms
2026-02-23 13:20:33 [INFO]    [PING OK] CA | VLESS | 5470ms
2026-02-23 13:20:33 [INFO]    [PING OK] US | VLESS | 1632ms
2026-02-23 13:20:34 [INFO]    [PING OK] CA | VLESS | 4831ms
2026-02-23 13:20:37 [INFO]    [PING OK] CA | VLESS | 7033ms
2026-02-23 13:20:38 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-23 13:20:42 [INFO]    🏆 IT | VLESS | Пинг: 2805ms | Скорость: 5.95 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 TR | VLESS | Пинг: 3459ms | Скорость: 6.21 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 PL | VLESS | Пинг: 2842ms | Скорость: 5.87 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 ES | VLESS | Пинг: 3250ms | Скорость: 6.0 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 IT | VLESS | Пинг: 3158ms | Скорость: 6.08 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 HU | VLESS | Пинг: 3415ms | Скорость: 6.17 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 TR | VLESS | Пинг: 3543ms | Скорость: 5.87 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 PL | VLESS | Пинг: 3071ms | Скорость: 5.57 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 DE | VLESS | Пинг: 2819ms | Скорость: 5.35 Mbps ⚡⚡
2026-02-23 13:20:42 [INFO]    🏆 ES | VLESS | Пинг: 2914ms | Скорость: 5.38 Mbps ⚡⚡
2026-02-23 13:20:43 [INFO]    🏆 EE | VLESS | Пинг: 2925ms | Скорость: 4.65 Mbps ⚡⚡
2026-02-23 13:20:44 [INFO]    🏆 US | VLESS | Пинг: 1632ms | Скорость: 3.69 Mbps ⚡⚡
2026-02-23 13:20:45 [INFO]    🏆 PL | VLESS | Пинг: 3326ms | Скорость: 2.24 Mbps ⚡
2026-02-23 13:20:45 [INFO]    🏆 SE | VLESS | Пинг: 3874ms | Скорость: 7.04 Mbps ⚡⚡
2026-02-23 13:20:46 [INFO]    🏆 HU | VLESS | Пинг: 3556ms | Скорость: 6.47 Mbps ⚡⚡
2026-02-23 13:20:46 [INFO]    🏆 ES | VLESS | Пинг: 3670ms | Скорость: 6.72 Mbps ⚡⚡
2026-02-23 13:20:46 [INFO]    🏆 HU | VLESS | Пинг: 3817ms | Скорость: 6.65 Mbps ⚡⚡
2026-02-23 13:20:46 [INFO]    🏆 ES | VLESS | Пинг: 3656ms | Скорость: 6.46 Mbps ⚡⚡
2026-02-23 13:20:46 [INFO]    🏆 ES | VLESS | Пинг: 4008ms | Скорость: 6.52 Mbps ⚡⚡
2026-02-23 13:20:46 [INFO]    🏆 PL | VLESS | Пинг: 3742ms | Скорость: 5.96 Mbps ⚡⚡
2026-02-23 13:20:48 [INFO]    🏆 TR | VLESS | Пинг: 4492ms | Скорость: 8.3 Mbps ⚡⚡
2026-02-23 13:20:48 [INFO]    🏆 CZ | VLESS | Пинг: 4521ms | Скорость: 8.3 Mbps ⚡⚡
2026-02-23 13:20:48 [INFO]    🏆 PL | VLESS | Пинг: 4620ms | Скорость: 10.67 Mbps ⚡⚡
2026-02-23 13:20:48 [INFO]    🏆 FI | VLESS | Пинг: 4892ms | Скорость: 11.35 Mbps ⚡⚡
2026-02-23 13:20:49 [INFO]    🏆 SE | VLESS | Пинг: 5016ms | Скорость: 10.43 Mbps ⚡⚡
2026-02-23 13:20:49 [INFO]    🏆 ES | VLESS | Пинг: 3931ms | Скорость: 2.63 Mbps ⚡
2026-02-23 13:20:50 [INFO]    🏆 PL | VLESS | Пинг: 4860ms | Скорость: 5.74 Mbps ⚡⚡
2026-02-23 13:20:50 [INFO]    🏆 DE | VLESS | Пинг: 4974ms | Скорость: 5.86 Mbps ⚡⚡
2026-02-23 13:20:50 [INFO]    🏆 ES | VLESS | Пинг: 5102ms | Скорость: 12.44 Mbps ⚡⚡
2026-02-23 13:20:52 [INFO]    🏆 ES | VLESS | Пинг: 4792ms | Скорость: 0.7 Mbps 
2026-02-23 13:20:53 [INFO]    🏆 IT | VLESS | Пинг: 4960ms | Скорость: 1.17 Mbps 
2026-02-23 13:20:53 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 13:20:53 [INFO] 💾 Файл успешно сохранен: FL1PVPN
