2026-02-23 07:50:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 07:50:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 07:50:08 [INFO] 🔍 Уникальных конфигов собрано: 215
2026-02-23 07:50:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 07:50:14 [INFO]    [PING OK] DE | VLESS | 4949ms
2026-02-23 07:50:15 [INFO]    [PING OK] DE | VLESS | 5379ms
2026-02-23 07:50:15 [INFO]    [PING OK] HU | VLESS | 3995ms
2026-02-23 07:50:15 [INFO]    [PING OK] HU | VLESS | 3614ms
2026-02-23 07:50:16 [INFO]    [PING OK] DE | VLESS | 6290ms
2026-02-23 07:50:16 [INFO]    [PING OK] DE | VLESS | 6137ms
2026-02-23 07:50:18 [INFO]    [PING OK] IT | VLESS | 3795ms
2026-02-23 07:50:18 [INFO]    [PING OK] HU | VLESS | 3743ms
2026-02-23 07:50:18 [INFO]    [PING OK] PL | VLESS | 3741ms
2026-02-23 07:50:18 [INFO]    [PING OK] TR | VLESS | 3805ms
2026-02-23 07:50:18 [INFO]    [PING OK] HU | VLESS | 3913ms
2026-02-23 07:50:18 [INFO]    [PING OK] DE | VLESS | 7872ms
2026-02-23 07:50:18 [INFO]    [PING OK] ES | VLESS | 3644ms
2026-02-23 07:50:18 [INFO]    [PING OK] IT | VLESS | 4021ms
2026-02-23 07:50:18 [INFO]    [PING OK] PL | VLESS | 3371ms
2026-02-23 07:50:18 [INFO]    [PING OK] IT | VLESS | 3982ms
2026-02-23 07:50:19 [INFO]    [PING OK] PL | VLESS | 3181ms
2026-02-23 07:50:19 [INFO]    [PING OK] FI | VLESS | 3188ms
2026-02-23 07:50:19 [INFO]    [PING OK] ES | VLESS | 3726ms
2026-02-23 07:50:19 [INFO]    [PING OK] CA | VLESS | 7430ms
2026-02-23 07:50:19 [INFO]    [PING OK] ES | VLESS | 3308ms
2026-02-23 07:50:19 [INFO]    [PING OK] PL | VLESS | 2714ms
2026-02-23 07:50:19 [INFO]    [PING OK] HU | VLESS | 2882ms
2026-02-23 07:50:19 [INFO]    [PING OK] TR | VLESS | 2607ms
2026-02-23 07:50:19 [INFO]    [PING OK] HU | VLESS | 2745ms
2026-02-23 07:50:19 [INFO]    [PING OK] DE | VLESS | 2485ms
2026-02-23 07:50:19 [INFO]    [PING OK] TR | VLESS | 2688ms
2026-02-23 07:50:19 [INFO]    [PING OK] CA | VLESS | 2728ms
2026-02-23 07:50:20 [INFO]    [PING OK] DE | VLESS | 4224ms
2026-02-23 07:50:20 [INFO]    [PING OK] PL | VLESS | 2515ms
2026-02-23 07:50:22 [INFO]    [PING OK] PL | VLESS | 6575ms
2026-02-23 07:50:23 [INFO]    [PING OK] PL | VLESS | 4173ms
2026-02-23 07:50:23 [INFO]    [PING OK] ES | VLESS | 3984ms
2026-02-23 07:50:23 [INFO]    [PING OK] DE | VLESS | 7734ms
2026-02-23 07:50:24 [INFO]    [PING OK] TR | VLESS | 4489ms
2026-02-23 07:50:24 [INFO]    [PING OK] ES | VLESS | 4955ms
2026-02-23 07:50:24 [INFO]    [PING OK] CA | VLESS | 4828ms
2026-02-23 07:50:24 [INFO]    [PING OK] CA | VLESS | 4699ms
2026-02-23 07:50:25 [INFO]    [PING OK] CA | VLESS | 4953ms
2026-02-23 07:50:25 [INFO]    [PING OK] CA | VLESS | 4956ms
2026-02-23 07:50:26 [INFO]    [PING OK] CA | VLESS | 4867ms
2026-02-23 07:50:26 [INFO]    [PING OK] CA | VLESS | 4562ms
2026-02-23 07:50:27 [INFO]    [PING OK] PL | VLESS | 8039ms
2026-02-23 07:50:28 [INFO]    [PING OK] CA | VLESS | 4983ms
2026-02-23 07:50:28 [INFO]    [PING OK] US | VLESS | 8252ms
2026-02-23 07:50:28 [INFO]    [PING OK] CA | VLESS | 8200ms
2026-02-23 07:50:28 [INFO]    [PING OK] US | VLESS | 4627ms
2026-02-23 07:50:29 [INFO]    [PING OK] CA | VLESS | 5149ms
2026-02-23 07:50:29 [INFO]    [PING OK] CA | VLESS | 5252ms
2026-02-23 07:50:29 [INFO]    [PING OK] CA | VLESS | 5175ms
2026-02-23 07:50:29 [INFO]    [PING OK] NL | VLESS | 5212ms
2026-02-23 07:50:30 [INFO]    [PING OK] CA | VLESS | 5293ms
2026-02-23 07:50:30 [INFO]    [PING OK] CA | VLESS | 5196ms
2026-02-23 07:50:30 [INFO]    [PING OK] CA | VLESS | 5305ms
2026-02-23 07:50:30 [INFO]    [PING OK] CA | VLESS | 5616ms
2026-02-23 07:50:30 [INFO]    [PING OK] CA | VLESS | 5216ms
2026-02-23 07:50:30 [INFO]    [PING OK] CA | VLESS | 5672ms
2026-02-23 07:50:31 [INFO]    [PING OK] DE | VLESS | 5700ms
2026-02-23 07:50:31 [INFO]    [PING OK] CA | VLESS | 3992ms
2026-02-23 07:50:31 [INFO]    [PING OK] DE | VLESS | 2281ms
2026-02-23 07:50:32 [INFO]    [PING OK] TR | VLESS | 2042ms
2026-02-23 07:50:32 [INFO]    [PING OK] CA | VLESS | 3750ms
2026-02-23 07:50:32 [INFO]    [PING OK] CA | VLESS | 2301ms
2026-02-23 07:50:32 [INFO]    [PING OK] CA | VLESS | 2772ms
2026-02-23 07:50:32 [INFO]    [PING OK] CA | VLESS | 2676ms
2026-02-23 07:50:33 [INFO]    [PING OK] US | VLESS | 3304ms
2026-02-23 07:50:33 [INFO]    [PING OK] NL | VLESS | 3615ms
2026-02-23 07:50:33 [INFO]    [PING OK] CA | VLESS | 3965ms
2026-02-23 07:50:34 [INFO]    [PING OK] CA | VLESS | 7117ms
2026-02-23 07:50:36 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-23 07:50:40 [INFO]    🏆 DE | VLESS | Пинг: 2485ms | Скорость: 6.38 Mbps ⚡⚡
2026-02-23 07:50:40 [INFO]    🏆 PL | VLESS | Пинг: 2714ms | Скорость: 6.45 Mbps ⚡⚡
2026-02-23 07:50:41 [INFO]    🏆 HU | VLESS | Пинг: 2745ms | Скорость: 6.37 Mbps ⚡⚡
2026-02-23 07:50:41 [INFO]    🏆 PL | VLESS | Пинг: 2515ms | Скорость: 6.08 Mbps ⚡⚡
2026-02-23 07:50:41 [INFO]    🏆 HU | VLESS | Пинг: 2882ms | Скорость: 6.35 Mbps ⚡⚡
2026-02-23 07:50:41 [INFO]    🏆 TR | VLESS | Пинг: 2607ms | Скорость: 6.07 Mbps ⚡⚡
2026-02-23 07:50:41 [INFO]    🏆 TR | VLESS | Пинг: 2042ms | Скорость: 5.82 Mbps ⚡⚡
2026-02-23 07:50:41 [INFO]    🏆 TR | VLESS | Пинг: 2688ms | Скорость: 6.03 Mbps ⚡⚡
2026-02-23 07:50:43 [INFO]    🏆 DE | VLESS | Пинг: 2281ms | Скорость: 2.55 Mbps ⚡
2026-02-23 07:50:44 [INFO]    🏆 CA | VLESS | Пинг: 2728ms | Скорость: 1.13 Mbps 
2026-02-23 07:50:44 [INFO]    🏆 PL | VLESS | Пинг: 3181ms | Скорость: 0.82 Mbps 
2026-02-23 07:50:44 [INFO]    🏆 PL | VLESS | Пинг: 3371ms | Скорость: 7.69 Mbps ⚡⚡
2026-02-23 07:50:44 [INFO]    🏆 ES | VLESS | Пинг: 3644ms | Скорость: 7.6 Mbps ⚡⚡
2026-02-23 07:50:44 [INFO]    🏆 PL | VLESS | Пинг: 3741ms | Скорость: 7.61 Mbps ⚡⚡
2026-02-23 07:50:44 [INFO]    🏆 NL | VLESS | Пинг: 3615ms | Скорость: 7.41 Mbps ⚡⚡
2026-02-23 07:50:44 [INFO]    🏆 HU | VLESS | Пинг: 3614ms | Скорость: 7.39 Mbps ⚡⚡
2026-02-23 07:50:44 [INFO]    🏆 HU | VLESS | Пинг: 3743ms | Скорость: 8.17 Mbps ⚡⚡
2026-02-23 07:50:44 [INFO]    🏆 ES | VLESS | Пинг: 3726ms | Скорость: 6.97 Mbps ⚡⚡
2026-02-23 07:50:44 [INFO]    🏆 TR | VLESS | Пинг: 3805ms | Скорость: 7.95 Mbps ⚡⚡
2026-02-23 07:50:46 [INFO]    🏆 IT | VLESS | Пинг: 3982ms | Скорость: 12.71 Mbps ⚡⚡
2026-02-23 07:50:46 [INFO]    🏆 ES | VLESS | Пинг: 3984ms | Скорость: 13.5 Mbps ⚡⚡
2026-02-23 07:50:46 [INFO]    🏆 IT | VLESS | Пинг: 3795ms | Скорость: 4.6 Mbps ⚡⚡
2026-02-23 07:50:47 [INFO]    🏆 IT | VLESS | Пинг: 4021ms | Скорость: 10.5 Mbps ⚡⚡
2026-02-23 07:50:47 [INFO]    🏆 PL | VLESS | Пинг: 4173ms | Скорость: 10.39 Mbps ⚡⚡
2026-02-23 07:50:47 [INFO]    🏆 ES | VLESS | Пинг: 3308ms | Скорость: 1.58 Mbps ⚡
2026-02-23 07:50:47 [INFO]    🏆 US | VLESS | Пинг: 4627ms | Скорость: 8.66 Mbps ⚡⚡
2026-02-23 07:50:47 [INFO]    🏆 HU | VLESS | Пинг: 3995ms | Скорость: 7.37 Mbps ⚡⚡
2026-02-23 07:50:48 [INFO]    🏆 HU | VLESS | Пинг: 3913ms | Скорость: 5.19 Mbps ⚡⚡
2026-02-23 07:50:49 [INFO]    🏆 TR | VLESS | Пинг: 4489ms | Скорость: 4.55 Mbps ⚡⚡
2026-02-23 07:50:51 [INFO]    🏆 CA | VLESS | Пинг: 3992ms | Скорость: 0.93 Mbps 
2026-02-23 07:50:51 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 07:50:51 [INFO] 💾 Файл успешно сохранен: FL1PVPN
