2026-02-23 10:10:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 10:10:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 10:10:07 [INFO] 🔍 Уникальных конфигов собрано: 215
2026-02-23 10:10:07 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 10:10:13 [INFO]    [PING OK] CZ | VLESS | 4361ms
2026-02-23 10:10:20 [INFO]    [PING OK] PL | VLESS | 3875ms
2026-02-23 10:10:20 [INFO]    [PING OK] HU | VLESS | 3871ms
2026-02-23 10:10:20 [INFO]    [PING OK] PL | VLESS | 4014ms
2026-02-23 10:10:21 [INFO]    [PING OK] FI | VLESS | 4861ms
2026-02-23 10:10:21 [INFO]    [PING OK] CA | VLESS | 7238ms
2026-02-23 10:10:21 [INFO]    [PING OK] EE | VLESS | 4313ms
2026-02-23 10:10:21 [INFO]    [PING OK] HU | VLESS | 4052ms
2026-02-23 10:10:22 [INFO]    [PING OK] ES | VLESS | 4399ms
2026-02-23 10:10:22 [INFO]    [PING OK] HU | VLESS | 4424ms
2026-02-23 10:10:22 [INFO]    [PING OK] TR | VLESS | 4610ms
2026-02-23 10:10:22 [INFO]    [PING OK] ES | VLESS | 4565ms
2026-02-23 10:10:23 [INFO]    [PING OK] DE | VLESS | 5053ms
2026-02-23 10:10:23 [INFO]    [PING OK] ES | VLESS | 4727ms
2026-02-23 10:10:23 [INFO]    [PING OK] PL | VLESS | 4789ms
2026-02-23 10:10:24 [INFO]    [PING OK] ES | VLESS | 4657ms
2026-02-23 10:10:24 [INFO]    [PING OK] CA | VLESS | 4968ms
2026-02-23 10:10:24 [INFO]    [PING OK] PL | VLESS | 5002ms
2026-02-23 10:10:24 [INFO]    [PING OK] CA | VLESS | 4923ms
2026-02-23 10:10:24 [INFO]    [PING OK] NL | VLESS | 4743ms
2026-02-23 10:10:24 [INFO]    [PING OK] SE | VLESS | 4670ms
2026-02-23 10:10:25 [INFO]    [PING OK] DE | VLESS | 4921ms
2026-02-23 10:10:25 [INFO]    [PING OK] CA | VLESS | 5160ms
2026-02-23 10:10:25 [INFO]    [PING OK] TR | VLESS | 5013ms
2026-02-23 10:10:25 [INFO]    [PING OK] SE | VLESS | 4674ms
2026-02-23 10:10:25 [INFO]    [PING OK] SE | VLESS | 4767ms
2026-02-23 10:10:26 [INFO]    [PING OK] CA | VLESS | 5199ms
2026-02-23 10:10:27 [INFO]    [PING OK] SE | VLESS | 5017ms
2026-02-23 10:10:28 [INFO]    [PING OK] DE | VLESS | 4849ms
2026-02-23 10:10:28 [INFO]    [PING OK] NL | VLESS | 4740ms
2026-02-23 10:10:28 [INFO]    [PING OK] CA | VLESS | 5235ms
2026-02-23 10:10:28 [INFO]    [PING OK] CA | VLESS | 5348ms
2026-02-23 10:10:29 [INFO]    [PING OK] CA | VLESS | 5195ms
2026-02-23 10:10:29 [INFO]    [PING OK] SE | VLESS | 4956ms
2026-02-23 10:10:29 [INFO]    [PING OK] SE | VLESS | 4744ms
2026-02-23 10:10:29 [INFO]    [PING OK] DE | VLESS | 4592ms
2026-02-23 10:10:30 [INFO]    [PING OK] CA | VLESS | 4739ms
2026-02-23 10:10:30 [INFO]    [PING OK] CA | VLESS | 5142ms
2026-02-23 10:10:30 [INFO]    [PING OK] DE | VLESS | 4584ms
2026-02-23 10:10:30 [INFO]    [PING OK] CA | VLESS | 5025ms
2026-02-23 10:10:30 [INFO]    [PING OK] DE | VLESS | 3094ms
2026-02-23 10:10:30 [INFO]    [PING OK] US | VLESS | 2554ms
2026-02-23 10:10:31 [INFO]    [PING OK] CA | VLESS | 5248ms
2026-02-23 10:10:31 [INFO]    [PING OK] CA | VLESS | 2880ms
2026-02-23 10:10:31 [INFO]    [PING OK] CA | VLESS | 2328ms
2026-02-23 10:10:31 [INFO]    [PING OK] CA | VLESS | 4792ms
2026-02-23 10:10:31 [INFO]    [PING OK] CA | VLESS | 2556ms
2026-02-23 10:10:31 [INFO]    [PING OK] US | VLESS | 2941ms
2026-02-23 10:10:31 [INFO]    [PING OK] DE | VLESS | 3320ms
2026-02-23 10:10:35 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-23 10:10:39 [INFO]    🏆 CA | VLESS | Пинг: 2880ms | Скорость: 6.62 Mbps ⚡⚡
2026-02-23 10:10:39 [INFO]    🏆 DE | VLESS | Пинг: 3407ms | Скорость: 6.47 Mbps ⚡⚡
2026-02-23 10:10:39 [INFO]    🏆 PL | VLESS | Пинг: 2832ms | Скорость: 6.05 Mbps ⚡⚡
2026-02-23 10:10:39 [INFO]    🏆 ES | VLESS | Пинг: 3565ms | Скорость: 6.27 Mbps ⚡⚡
2026-02-23 10:10:39 [INFO]    🏆 HU | VLESS | Пинг: 3547ms | Скорость: 6.12 Mbps ⚡⚡
2026-02-23 10:10:40 [INFO]    🏆 US | VLESS | Пинг: 2554ms | Скорость: 5.61 Mbps ⚡⚡
2026-02-23 10:10:40 [INFO]    🏆 HU | VLESS | Пинг: 3147ms | Скорость: 4.68 Mbps ⚡⚡
2026-02-23 10:10:40 [INFO]    🏆 CA | VLESS | Пинг: 3366ms | Скорость: 4.68 Mbps ⚡⚡
2026-02-23 10:10:41 [INFO]    🏆 IT | VLESS | Пинг: 3612ms | Скорость: 9.88 Mbps ⚡⚡
2026-02-23 10:10:42 [INFO]    🏆 IT | VLESS | Пинг: 3846ms | Скорость: 11.72 Mbps ⚡⚡
2026-02-23 10:10:42 [INFO]    🏆 PL | VLESS | Пинг: 3769ms | Скорость: 10.79 Mbps ⚡⚡
2026-02-23 10:10:42 [INFO]    🏆 ES | VLESS | Пинг: 3645ms | Скорость: 9.73 Mbps ⚡⚡
2026-02-23 10:10:42 [INFO]    🏆 DE | VLESS | Пинг: 3320ms | Скорость: 2.11 Mbps ⚡
2026-02-23 10:10:42 [INFO]    🏆 TR | VLESS | Пинг: 3629ms | Скорость: 8.66 Mbps ⚡⚡
2026-02-23 10:10:42 [INFO]    🏆 TR | VLESS | Пинг: 3697ms | Скорость: 9.66 Mbps ⚡⚡
2026-02-23 10:10:42 [INFO]    🏆 HU | VLESS | Пинг: 3577ms | Скорость: 1.84 Mbps ⚡
2026-02-23 10:10:42 [INFO]    🏆 PL | VLESS | Пинг: 4014ms | Скорость: 14.51 Mbps ⚡⚡
2026-02-23 10:10:43 [INFO]    🏆 HU | VLESS | Пинг: 4052ms | Скорость: 11.25 Mbps ⚡⚡
2026-02-23 10:10:45 [INFO]    🏆 PL | VLESS | Пинг: 3875ms | Скорость: 4.72 Mbps ⚡⚡
2026-02-23 10:10:45 [INFO]    🏆 HU | VLESS | Пинг: 4424ms | Скорость: 9.47 Mbps ⚡⚡
2026-02-23 10:10:45 [INFO]    🏆 ES | VLESS | Пинг: 4565ms | Скорость: 9.14 Mbps ⚡⚡
2026-02-23 10:10:45 [INFO]    🏆 ES | VLESS | Пинг: 4399ms | Скорость: 9.0 Mbps ⚡⚡
2026-02-23 10:10:45 [INFO]    🏆 DE | VLESS | Пинг: 4592ms | Скорость: 9.51 Mbps ⚡⚡
2026-02-23 10:10:46 [INFO]    🏆 TR | VLESS | Пинг: 4610ms | Скорость: 7.05 Mbps ⚡⚡
2026-02-23 10:10:46 [INFO]    🏆 ES | VLESS | Пинг: 4641ms | Скорость: 8.06 Mbps ⚡⚡
2026-02-23 10:10:46 [INFO]    🏆 ES | VLESS | Пинг: 3711ms | Скорость: 0.97 Mbps 
2026-02-23 10:10:47 [INFO]    🏆 HU | VLESS | Пинг: 3871ms | Скорость: 1.46 Mbps 
2026-02-23 10:10:47 [INFO]    🏆 DE | VLESS | Пинг: 4584ms | Скорость: 5.03 Mbps ⚡⚡
2026-02-23 10:10:48 [INFO]    🏆 EE | VLESS | Пинг: 4313ms | Скорость: 4.04 Mbps ⚡⚡
2026-02-23 10:10:52 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 10:10:52 [INFO] 💾 Файл успешно сохранен: FL1PVPN
