2026-02-19 03:40:05 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-19 03:40:05 [INFO] 🌐 Загрузка источников...
2026-02-19 03:40:08 [INFO] 🔍 Уникальных конфигов собрано: 694
2026-02-19 03:40:08 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-19 03:40:09 [INFO]    [PING OK] RU | 208ms
2026-02-19 03:40:10 [INFO]    [PING OK] AT | 782ms
2026-02-19 03:40:10 [INFO]    [PING OK] DE | 838ms
2026-02-19 03:40:10 [INFO]    [PING OK] TR | 1194ms
2026-02-19 03:40:10 [INFO]    [PING OK] IT | 569ms
2026-02-19 03:40:11 [INFO]    [PING OK] RU | 149ms
2026-02-19 03:40:11 [INFO]    [PING OK] DE | 140ms
2026-02-19 03:40:12 [INFO]    [PING OK] CA | 2003ms
2026-02-19 03:40:13 [INFO]    [PING OK] CZ | 3315ms
2026-02-19 03:40:13 [INFO]    [PING OK] FR | 180ms
2026-02-19 03:40:13 [INFO]    [PING OK] DE | 154ms
2026-02-19 03:40:17 [INFO]    [PING OK] DE | 365ms
2026-02-19 03:40:17 [INFO]    [PING OK] US | 442ms
2026-02-19 03:40:18 [INFO]    [PING OK] TR | 391ms
2026-02-19 03:40:20 [INFO]    [PING OK] RU | 116ms
2026-02-19 03:40:20 [INFO]    [PING OK] RU | 128ms
2026-02-19 03:40:20 [INFO]    [PING OK] FR | 490ms
2026-02-19 03:40:21 [INFO]    [PING OK] RU | 175ms
2026-02-19 03:40:21 [INFO]    [PING OK] RU | 192ms
2026-02-19 03:40:22 [INFO]    [PING OK] RU | 128ms
2026-02-19 03:40:23 [INFO]    [PING OK] RU | 1153ms
2026-02-19 03:40:23 [INFO]    [PING OK] RU | 247ms
2026-02-19 03:40:23 [INFO]    [PING OK] RU | 260ms
2026-02-19 03:40:23 [INFO]    [PING OK] RU | 305ms
2026-02-19 03:40:24 [INFO]    [PING OK] RU | 188ms
2026-02-19 03:40:24 [INFO]    [PING OK] RU | 306ms
2026-02-19 03:40:24 [INFO]    [PING OK] RU | 280ms
2026-02-19 03:40:24 [INFO]    [PING OK] RU | 665ms
2026-02-19 03:40:24 [INFO]    [PING OK] RU | 732ms
2026-02-19 03:40:25 [INFO]    [PING OK] DE | 1050ms
2026-02-19 03:40:25 [INFO]    [PING OK] RU | 235ms
2026-02-19 03:40:25 [INFO]    [PING OK] RU | 197ms
2026-02-19 03:40:25 [INFO]    [PING OK] RU | 678ms
2026-02-19 03:40:25 [INFO]    [PING OK] RU | 194ms
2026-02-19 03:40:26 [INFO]    [PING OK] RU | 199ms
2026-02-19 03:40:26 [INFO]    [PING OK] RU | 241ms
2026-02-19 03:40:26 [INFO]    [PING OK] RU | 193ms
2026-02-19 03:40:26 [INFO]    [PING OK] RU | 55ms
2026-02-19 03:40:26 [INFO]    [PING OK] RU | 222ms
2026-02-19 03:40:26 [INFO]    [PING OK] RU | 80ms
2026-02-19 03:40:26 [INFO]    [PING OK] RU | 268ms
2026-02-19 03:40:26 [INFO]    [PING OK] RU | 411ms
2026-02-19 03:40:27 [INFO]    [PING OK] RU | 209ms
2026-02-19 03:40:27 [INFO]    [PING OK] DE | 341ms
2026-02-19 03:40:27 [INFO]    [PING OK] RU | 290ms
2026-02-19 03:40:27 [INFO]    [PING OK] RU | 201ms
2026-02-19 03:40:27 [INFO]    [PING OK] RU | 663ms
2026-02-19 03:40:27 [INFO]    [PING OK] RU | 196ms
2026-02-19 03:40:27 [INFO]    [PING OK] RU | 497ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 236ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 308ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 214ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 1859ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 274ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 324ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 209ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 3358ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 193ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 401ms
2026-02-19 03:40:28 [INFO]    [PING OK] RU | 239ms
2026-02-19 03:40:29 [INFO]    [PING OK] RU | 219ms
2026-02-19 03:40:29 [INFO]    [PING OK] RU | 270ms
2026-02-19 03:40:29 [INFO]    [PING OK] RU | 310ms
2026-02-19 03:40:29 [INFO]    [PING OK] RU | 223ms
2026-02-19 03:40:29 [INFO]    [PING OK] RU | 315ms
2026-02-19 03:40:29 [INFO]    [PING OK] RU | 159ms
2026-02-19 03:40:29 [INFO]    [PING OK] RU | 84ms
2026-02-19 03:40:30 [INFO]    [PING OK] RU | 64ms
2026-02-19 03:40:30 [INFO]    [PING OK] RU | 327ms
2026-02-19 03:40:30 [INFO]    [PING OK] RU | 4765ms
2026-02-19 03:40:30 [INFO]    [PING OK] RU | 634ms
2026-02-19 03:40:31 [INFO]    [PING OK] CY | 389ms
2026-02-19 03:40:31 [INFO]    [PING OK] RU | 1834ms
2026-02-19 03:40:31 [INFO]    [PING OK] JP | 411ms
2026-02-19 03:40:31 [INFO]    [PING OK] NL | 227ms
2026-02-19 03:40:31 [INFO]    [PING OK] RU | 2773ms
2026-02-19 03:40:31 [INFO]    [PING OK] FI | 135ms
2026-02-19 03:40:32 [INFO]    [PING OK] CY | 428ms
2026-02-19 03:40:33 [INFO]    [PING OK] US | 367ms
2026-02-19 03:40:33 [INFO]    [PING OK] IT | 552ms
2026-02-19 03:40:33 [INFO]    [PING OK] RU | 4083ms
2026-02-19 03:40:35 [INFO]    [PING OK] RU | 379ms
2026-02-19 03:40:35 [INFO]    [PING OK] FR | 819ms
2026-02-19 03:40:36 [INFO]    [PING OK] NL | 194ms
2026-02-19 03:40:36 [INFO]    [PING OK] MD | 134ms
2026-02-19 03:40:36 [INFO]    [PING OK] NL | 190ms
2026-02-19 03:40:38 [INFO]    [PING OK] UZ | 242ms
2026-02-19 03:40:39 [INFO]    [PING OK] NL | 207ms
2026-02-19 03:40:39 [INFO]    [PING OK] US | 647ms
2026-02-19 03:40:40 [INFO]    [PING OK] LV | 188ms
2026-02-19 03:40:40 [INFO]    [PING OK] DE | 216ms
2026-02-19 03:40:40 [INFO]    [PING OK] HU | 313ms
2026-02-19 03:40:41 [INFO]    [PING OK] PL | 105ms
2026-02-19 03:40:41 [INFO]    [PING OK] TR | 421ms
2026-02-19 03:40:43 [INFO]    [PING OK] AT | 225ms
2026-02-19 03:41:11 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для ТОП-10 серверов...
2026-02-19 03:41:15 [INFO]    🏆 PL | Пинг: 105ms | Скорость: 8.55 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 MD | Пинг: 134ms | Скорость: 8.38 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 FI | Пинг: 135ms | Скорость: 8.63 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 DE | Пинг: 140ms | Скорость: 8.47 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 DE | Пинг: 154ms | Скорость: 8.56 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 FR | Пинг: 180ms | Скорость: 8.69 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 LV | Пинг: 188ms | Скорость: 8.55 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 NL | Пинг: 190ms | Скорость: 7.0 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 NL | Пинг: 194ms | Скорость: 8.44 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO]    🏆 RU | Пинг: 55ms | Скорость: 9.1 Mbps ⚡⚡
2026-02-19 03:41:15 [INFO] 🇷🇺 Добавлен RU сервер: 87.242.103.184
2026-02-19 03:41:15 [INFO] 📊 Итого в подписке сохранено: 10 серверов
2026-02-19 03:41:15 [INFO] 💾 Файл успешно сохранен: FL1PVPN
