2026-02-22 18:10:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 18:10:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 18:10:07 [INFO] 🔍 Уникальных конфигов собрано: 246
2026-02-22 18:10:07 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 18:10:13 [INFO]    [PING OK] CZ | VLESS | 4766ms
2026-02-22 18:10:14 [INFO]    [PING OK] DE | VLESS | 5365ms
2026-02-22 18:10:14 [INFO]    [PING OK] ES | VLESS | 4065ms
2026-02-22 18:10:14 [INFO]    [PING OK] PL | VLESS | 3902ms
2026-02-22 18:10:15 [INFO]    [PING OK] IT | VLESS | 3745ms
2026-02-22 18:10:15 [INFO]    [PING OK] DE | VLESS | 6570ms
2026-02-22 18:10:15 [INFO]    [PING OK] DE | VLESS | 7222ms
2026-02-22 18:10:16 [INFO]    [PING OK] DE | VLESS | 7262ms
2026-02-22 18:10:16 [INFO]    [PING OK] NL | VLESS | 4154ms
2026-02-22 18:10:17 [INFO]    [PING OK] HU | VLESS | 3545ms
2026-02-22 18:10:17 [INFO]    [PING OK] TR | VLESS | 3998ms
2026-02-22 18:10:17 [INFO]    [PING OK] DE | VLESS | 8514ms
2026-02-22 18:10:17 [INFO]    [PING OK] ES | VLESS | 3674ms
2026-02-22 18:10:18 [INFO]    [PING OK] HU | VLESS | 3531ms
2026-02-22 18:10:18 [INFO]    [PING OK] NL | VLESS | 3715ms
2026-02-22 18:10:18 [INFO]    [PING OK] US | VLESS | 3898ms
2026-02-22 18:10:18 [INFO]    [PING OK] IT | VLESS | 3774ms
2026-02-22 18:10:18 [INFO]    [PING OK] NL | VLESS | 3869ms
2026-02-22 18:10:18 [INFO]    [PING OK] HU | VLESS | 3654ms
2026-02-22 18:10:18 [INFO]    [PING OK] PL | VLESS | 4978ms
2026-02-22 18:10:19 [INFO]    [PING OK] PL | VLESS | 3783ms
2026-02-22 18:10:19 [INFO]    [PING OK] DE | VLESS | 10342ms
2026-02-22 18:10:19 [INFO]    [PING OK] HU | VLESS | 4438ms
2026-02-22 18:10:19 [INFO]    [PING OK] EE | VLESS | 4027ms
2026-02-22 18:10:19 [INFO]    [PING OK] HU | VLESS | 4678ms
2026-02-22 18:10:19 [INFO]    [PING OK] PL | VLESS | 3806ms
2026-02-22 18:10:20 [INFO]    [PING OK] CA | VLESS | 5644ms
2026-02-22 18:10:20 [INFO]    [PING OK] NL | VLESS | 3786ms
2026-02-22 18:10:20 [INFO]    [PING OK] HU | VLESS | 3742ms
2026-02-22 18:10:21 [INFO]    [PING OK] ES | VLESS | 3926ms
2026-02-22 18:10:21 [INFO]    [PING OK] PL | VLESS | 4362ms
2026-02-22 18:10:22 [INFO]    [PING OK] PL | VLESS | 4743ms
2026-02-22 18:10:22 [INFO]    [PING OK] TR | VLESS | 4308ms
2026-02-22 18:10:22 [INFO]    [PING OK] PL | VLESS | 4342ms
2026-02-22 18:10:23 [INFO]    [PING OK] IT | VLESS | 3975ms
2026-02-22 18:10:23 [INFO]    [PING OK] PL | VLESS | 4677ms
2026-02-22 18:10:23 [INFO]    [PING OK] PL | VLESS | 4301ms
2026-02-22 18:10:23 [INFO]    [PING OK] HU | VLESS | 4664ms
2026-02-22 18:10:23 [INFO]    [PING OK] PL | VLESS | 5559ms
2026-02-22 18:10:24 [INFO]    [PING OK] DE | VLESS | 4181ms
2026-02-22 18:10:24 [INFO]    [PING OK] DE | VLESS | 5351ms
2026-02-22 18:10:24 [INFO]    [PING OK] DE | VLESS | 6756ms
2026-02-22 18:10:25 [INFO]    [PING OK] US | VLESS | 4704ms
2026-02-22 18:10:26 [INFO]    [PING OK] NL | VLESS | 4520ms
2026-02-22 18:10:27 [INFO]    [PING OK] US | VLESS | 4613ms
2026-02-22 18:10:27 [INFO]    [PING OK] EE | VLESS | 4293ms
2026-02-22 18:10:27 [INFO]    [PING OK] US | VLESS | 4331ms
2026-02-22 18:10:28 [INFO]    [PING OK] SE | VLESS | 3652ms
2026-02-22 18:10:29 [INFO]    [PING OK] IN | VLESS | 3535ms
2026-02-22 18:10:29 [INFO]    [PING OK] CA | VLESS | 5420ms
2026-02-22 18:10:30 [INFO]    [PING OK] US | VLESS | 6596ms
2026-02-22 18:10:32 [INFO]    [PING OK] EE | VLESS | 2808ms
2026-02-22 18:10:33 [INFO]    [PING OK] CA | VLESS | 8692ms
2026-02-22 18:10:33 [INFO]    [PING OK] CA | VLESS | 3941ms
2026-02-22 18:10:33 [INFO]    [PING OK] CA | VLESS | 4459ms
2026-02-22 18:10:34 [INFO]    [PING OK] TR | VLESS | 1839ms
2026-02-22 18:10:37 [INFO]    [PING OK] CA | VLESS | 5805ms
2026-02-22 18:10:39 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-22 18:10:42 [INFO]    🏆 EE | VLESS | Пинг: 2808ms | Скорость: 9.91 Mbps ⚡⚡
2026-02-22 18:10:42 [INFO]    🏆 SE | VLESS | Пинг: 3652ms | Скорость: 7.96 Mbps ⚡⚡
2026-02-22 18:10:43 [INFO]    🏆 TR | VLESS | Пинг: 1839ms | Скорость: 7.34 Mbps ⚡⚡
2026-02-22 18:10:43 [INFO]    🏆 NL | VLESS | Пинг: 3786ms | Скорость: 8.13 Mbps ⚡⚡
2026-02-22 18:10:43 [INFO]    🏆 HU | VLESS | Пинг: 3531ms | Скорость: 7.38 Mbps ⚡⚡
2026-02-22 18:10:43 [INFO]    🏆 HU | VLESS | Пинг: 3742ms | Скорость: 6.81 Mbps ⚡⚡
2026-02-22 18:10:43 [INFO]    🏆 ES | VLESS | Пинг: 3674ms | Скорость: 6.69 Mbps ⚡⚡
2026-02-22 18:10:43 [INFO]    🏆 PL | VLESS | Пинг: 3783ms | Скорость: 5.95 Mbps ⚡⚡
2026-02-22 18:10:44 [INFO]    🏆 IN | VLESS | Пинг: 3535ms | Скорость: 5.25 Mbps ⚡⚡
2026-02-22 18:10:45 [INFO]    🏆 NL | VLESS | Пинг: 3869ms | Скорость: 10.53 Mbps ⚡⚡
2026-02-22 18:10:45 [INFO]    🏆 PL | VLESS | Пинг: 3806ms | Скорость: 3.81 Mbps ⚡⚡
2026-02-22 18:10:46 [INFO]    🏆 ES | VLESS | Пинг: 3926ms | Скорость: 8.49 Mbps ⚡⚡
2026-02-22 18:10:46 [INFO]    🏆 NL | VLESS | Пинг: 4154ms | Скорость: 14.17 Mbps ⚡⚡
2026-02-22 18:10:46 [INFO]    🏆 PL | VLESS | Пинг: 3902ms | Скорость: 7.65 Mbps ⚡⚡
2026-02-22 18:10:46 [INFO]    🏆 ES | VLESS | Пинг: 4065ms | Скорость: 10.66 Mbps ⚡⚡
2026-02-22 18:10:46 [INFO]    🏆 IT | VLESS | Пинг: 3745ms | Скорость: 0.98 Mbps 
2026-02-22 18:10:46 [INFO]    🏆 IT | VLESS | Пинг: 3774ms | Скорость: 0.97 Mbps 
2026-02-22 18:10:46 [INFO]    🏆 HU | VLESS | Пинг: 3654ms | Скорость: 3.09 Mbps ⚡⚡
2026-02-22 18:10:47 [INFO]    🏆 HU | VLESS | Пинг: 3545ms | Скорость: 1.47 Mbps 
2026-02-22 18:10:48 [INFO]    🏆 DE | VLESS | Пинг: 4181ms | Скорость: 6.87 Mbps ⚡⚡
2026-02-22 18:10:48 [INFO]    🏆 EE | VLESS | Пинг: 4293ms | Скорость: 9.51 Mbps ⚡⚡
2026-02-22 18:10:48 [INFO]    🏆 PL | VLESS | Пинг: 4301ms | Скорость: 9.8 Mbps ⚡⚡
2026-02-22 18:10:49 [INFO]    🏆 PL | VLESS | Пинг: 4342ms | Скорость: 8.88 Mbps ⚡⚡
2026-02-22 18:10:49 [INFO]    🏆 US | VLESS | Пинг: 4331ms | Скорость: 7.58 Mbps ⚡⚡
2026-02-22 18:10:50 [INFO]    🏆 TR | VLESS | Пинг: 3998ms | Скорость: 2.97 Mbps ⚡
2026-02-22 18:10:50 [INFO]    🏆 EE | VLESS | Пинг: 4027ms | Скорость: 2.66 Mbps ⚡
2026-02-22 18:10:50 [INFO]    🏆 HU | VLESS | Пинг: 4664ms | Скорость: 7.31 Mbps ⚡⚡
2026-02-22 18:10:51 [INFO]    🏆 US | VLESS | Пинг: 4613ms | Скорость: 5.34 Mbps ⚡⚡
2026-02-22 18:10:51 [INFO]    🏆 NL | VLESS | Пинг: 4520ms | Скорость: 5.03 Mbps ⚡⚡
2026-02-22 18:10:53 [INFO]    🏆 TR | VLESS | Пинг: 4308ms | Скорость: 1.6 Mbps ⚡
2026-02-22 18:10:53 [INFO]    🏆 PL | VLESS | Пинг: 4362ms | Скорость: 2.82 Mbps ⚡
2026-02-22 18:10:53 [INFO]    🏆 HU | VLESS | Пинг: 4438ms | Скорость: 2.14 Mbps ⚡
2026-02-22 18:10:55 [INFO]    🏆 HU | VLESS | Пинг: 4678ms | Скорость: 2.41 Mbps ⚡
2026-02-22 18:10:55 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-22 18:10:55 [INFO] 💾 Файл успешно сохранен: FL1PVPN
