2026-02-26 17:10:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-26 17:10:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-26 17:10:08 [INFO] 🔍 Уникальных конфигов собрано: 314
2026-02-26 17:10:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-26 17:10:13 [INFO]    [PING OK] DE | VLESS | 4587ms
2026-02-26 17:10:14 [INFO]    [PING OK] DE | VLESS | 4930ms
2026-02-26 17:10:14 [INFO]    [PING OK] DE | VLESS | 4222ms
2026-02-26 17:10:14 [INFO]    [PING OK] NL | VLESS | 4447ms
2026-02-26 17:10:15 [INFO]    [PING OK] US | VLESS | 3819ms
2026-02-26 17:10:16 [INFO]    [PING OK] HU | VLESS | 5887ms
2026-02-26 17:10:17 [INFO]    [PING OK] CA | VLESS | 4330ms
2026-02-26 17:10:18 [INFO]    [PING OK] DE | VLESS | 3721ms
2026-02-26 17:10:18 [INFO]    [PING OK] CH | VLESS | 3534ms
2026-02-26 17:10:18 [INFO]    [PING OK] DE | VLESS | 3533ms
2026-02-26 17:10:19 [INFO]    [PING OK] LV | VLESS | 3730ms
2026-02-26 17:10:21 [INFO]    [PING OK] US | VLESS | 3501ms
2026-02-26 17:10:22 [INFO]    [PING OK] TR | VLESS | 3840ms
2026-02-26 17:10:22 [INFO]    [PING OK] TR | VLESS | 3713ms
2026-02-26 17:10:22 [INFO]    [PING OK] DE | VLESS | 3919ms
2026-02-26 17:10:23 [INFO]    [PING OK] US | VLESS | 3961ms
2026-02-26 17:10:23 [INFO]    [PING OK] ES | VLESS | 3869ms
2026-02-26 17:10:23 [INFO]    [PING OK] TR | VLESS | 3906ms
2026-02-26 17:10:23 [INFO]    [PING OK] SE | VLESS | 3620ms
2026-02-26 17:10:24 [INFO]    [PING OK] ES | VLESS | 4274ms
2026-02-26 17:10:24 [INFO]    [PING OK] NL | VLESS | 4076ms
2026-02-26 17:10:24 [INFO]    [PING OK] DE | VLESS | 3603ms
2026-02-26 17:10:24 [INFO]    [PING OK] ES | VLESS | 3686ms
2026-02-26 17:10:25 [INFO]    [PING OK] NL | VLESS | 4052ms
2026-02-26 17:10:25 [INFO]    [PING OK] NL | VLESS | 4786ms
2026-02-26 17:10:26 [INFO]    [PING OK] TR | VLESS | 4106ms
2026-02-26 17:10:27 [INFO]    [PING OK] DE | VLESS | 6488ms
2026-02-26 17:10:27 [INFO]    [PING OK] LT | VLESS | 8562ms
2026-02-26 17:10:27 [INFO]    [PING OK] LV | VLESS | 4140ms
2026-02-26 17:10:28 [INFO]    [PING OK] DE | VLESS | 4233ms
2026-02-26 17:10:28 [INFO]    [PING OK] DE | VLESS | 4333ms
2026-02-26 17:10:28 [INFO]    [PING OK] US | VLESS | 4440ms
2026-02-26 17:10:28 [INFO]    [PING OK] FR | VLESS | 4278ms
2026-02-26 17:10:28 [INFO]    [PING OK] FR | VLESS | 4056ms
2026-02-26 17:10:29 [INFO]    [PING OK] ES | VLESS | 4329ms
2026-02-26 17:10:29 [INFO]    [PING OK] IT | VLESS | 3825ms
2026-02-26 17:10:29 [INFO]    [PING OK] NL | VLESS | 6370ms
2026-02-26 17:10:29 [INFO]    [PING OK] DE | VLESS | 7288ms
2026-02-26 17:10:29 [INFO]    [PING OK] FI | VLESS | 4034ms
2026-02-26 17:10:31 [INFO]    [PING OK] CH | VLESS | 3844ms
2026-02-26 17:10:32 [INFO]    [PING OK] PL | VLESS | 3333ms
2026-02-26 17:10:32 [INFO]    [PING OK] US | VLESS | 6840ms
2026-02-26 17:10:32 [INFO]    [PING OK] CA | VLESS | 4450ms
2026-02-26 17:10:32 [INFO]    [PING OK] CA | VLESS | 3436ms
2026-02-26 17:10:33 [INFO]    [PING OK] DE | VLESS | 8977ms
2026-02-26 17:10:33 [INFO]    [PING OK] US | VLESS | 3383ms
2026-02-26 17:10:33 [INFO]    [PING OK] DE | VLESS | 3152ms
2026-02-26 17:10:33 [INFO]    [PING OK] PL | VLESS | 3421ms
2026-02-26 17:10:33 [INFO]    [PING OK] HK | VLESS | 4919ms
2026-02-26 17:10:34 [INFO]    [PING OK] US | VLESS | 3370ms
2026-02-26 17:10:34 [INFO]    [PING OK] IT | VLESS | 3034ms
2026-02-26 17:10:34 [INFO]    [PING OK] HK | VLESS | 3760ms
2026-02-26 17:10:34 [INFO]    [PING OK] ES | VLESS | 4468ms
2026-02-26 17:10:34 [INFO]    [PING OK] NL | VLESS | 4378ms
2026-02-26 17:10:35 [INFO]    [PING OK] NL | VLESS | 3396ms
2026-02-26 17:10:35 [INFO]    [PING OK] FI | VLESS | 3385ms
2026-02-26 17:10:35 [INFO]    [PING OK] DE | VLESS | 3667ms
2026-02-26 17:10:36 [INFO]    [PING OK] NL | VLESS | 3750ms
2026-02-26 17:10:37 [INFO]    [PING OK] PL | VLESS | 3611ms
2026-02-26 17:10:37 [INFO]    [PING OK] US | VLESS | 3860ms
2026-02-26 17:10:38 [INFO]    [PING OK] SG | VLESS | 4349ms
2026-02-26 17:10:38 [INFO]    [PING OK] US | VLESS | 4127ms
2026-02-26 17:10:39 [INFO]    [PING OK] NL | VLESS | 4897ms
2026-02-26 17:10:39 [INFO]    [PING OK] LV | VLESS | 4233ms
2026-02-26 17:10:39 [INFO]    [PING OK] US | VLESS | 4949ms
2026-02-26 17:10:40 [INFO]    [PING OK] NL | VLESS | 7617ms
2026-02-26 17:10:40 [INFO]    [PING OK] CA | VLESS | 4099ms
2026-02-26 17:10:40 [INFO]    [PING OK] CA | VLESS | 4548ms
2026-02-26 17:10:40 [INFO]    [PING OK] CA | VLESS | 4534ms
2026-02-26 17:10:41 [INFO]    [PING OK] CA | VLESS | 4375ms
2026-02-26 17:10:41 [INFO]    [PING OK] PL | VLESS | 3753ms
2026-02-26 17:10:42 [INFO]    [PING OK] SG | VLESS | 4024ms
2026-02-26 17:10:42 [INFO]    [PING OK] DE | VLESS | 3445ms
2026-02-26 17:10:42 [INFO]    [PING OK] TR | VLESS | 3734ms
2026-02-26 17:10:42 [INFO]    [PING OK] US | VLESS | 8218ms
2026-02-26 17:10:42 [INFO]    [PING OK] CA | VLESS | 3999ms
2026-02-26 17:10:43 [INFO]    [PING OK] CA | VLESS | 3922ms
2026-02-26 17:10:43 [INFO]    [PING OK] CA | VLESS | 3786ms
2026-02-26 17:10:43 [INFO]    [PING OK] TW | VLESS | 4007ms
2026-02-26 17:10:43 [INFO]    [PING OK] US | VLESS | 8863ms
2026-02-26 17:10:43 [INFO]    [PING OK] CA | VLESS | 3589ms
2026-02-26 17:10:44 [INFO]    [PING OK] TR | VLESS | 3905ms
2026-02-26 17:10:44 [INFO]    [PING OK] DE | VLESS | 7788ms
2026-02-26 17:10:44 [INFO]    [PING OK] US | VLESS | 9320ms
2026-02-26 17:10:45 [INFO]    [PING OK] DE | VLESS | 8122ms
2026-02-26 17:10:45 [INFO]    [PING OK] ES | VLESS | 3524ms
2026-02-26 17:10:45 [INFO]    [PING OK] DE | VLESS | 3616ms
2026-02-26 17:10:48 [INFO]    [PING OK] US | VLESS | 8637ms
2026-02-26 17:10:49 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-26 17:10:52 [INFO]    🏆 DE | VLESS | Пинг: 3152ms | Скорость: 7.71 Mbps ⚡⚡
2026-02-26 17:10:52 [INFO]    🏆 US | VLESS | Пинг: 3501ms | Скорость: 6.94 Mbps ⚡⚡
2026-02-26 17:10:52 [INFO]    🏆 US | VLESS | Пинг: 3383ms | Скорость: 6.61 Mbps ⚡⚡
2026-02-26 17:10:52 [INFO]    🏆 CA | VLESS | Пинг: 3436ms | Скорость: 6.75 Mbps ⚡⚡
2026-02-26 17:10:54 [INFO]    🏆 DE | VLESS | Пинг: 3533ms | Скорость: 4.68 Mbps ⚡⚡
2026-02-26 17:10:54 [INFO]    🏆 DE | VLESS | Пинг: 3603ms | Скорость: 16.26 Mbps ⚡⚡
2026-02-26 17:10:55 [INFO]    🏆 PL | VLESS | Пинг: 3611ms | Скорость: 12.76 Mbps ⚡⚡
2026-02-26 17:10:55 [INFO]    🏆 SE | VLESS | Пинг: 3620ms | Скорость: 12.85 Mbps ⚡⚡
2026-02-26 17:10:55 [INFO]    🏆 DE | VLESS | Пинг: 3667ms | Скорость: 14.18 Mbps ⚡⚡
2026-02-26 17:10:55 [INFO]    🏆 PL | VLESS | Пинг: 3333ms | Скорость: 1.06 Mbps 
2026-02-26 17:10:55 [INFO]    🏆 US | VLESS | Пинг: 3370ms | Скорость: 0.66 Mbps 
2026-02-26 17:10:55 [INFO]    🏆 PL | VLESS | Пинг: 3421ms | Скорость: 2.09 Mbps ⚡
2026-02-26 17:10:56 [INFO]    🏆 TR | VLESS | Пинг: 3713ms | Скорость: 7.41 Mbps ⚡⚡
2026-02-26 17:10:57 [INFO]    🏆 LV | VLESS | Пинг: 3730ms | Скорость: 9.92 Mbps ⚡⚡
2026-02-26 17:10:57 [INFO]    🏆 TR | VLESS | Пинг: 3734ms | Скорость: 10.34 Mbps ⚡⚡
2026-02-26 17:10:58 [INFO]    🏆 PL | VLESS | Пинг: 3753ms | Скорость: 8.52 Mbps ⚡⚡
2026-02-26 17:10:59 [INFO]    🏆 CH | VLESS | Пинг: 3844ms | Скорость: 8.58 Mbps ⚡⚡
2026-02-26 17:10:59 [INFO]    🏆 DE | VLESS | Пинг: 3616ms | Скорость: 3.54 Mbps ⚡⚡
2026-02-26 17:10:59 [INFO]    🏆 US | VLESS | Пинг: 3819ms | Скорость: 7.18 Mbps ⚡⚡
2026-02-26 17:10:59 [INFO]    🏆 US | VLESS | Пинг: 3860ms | Скорость: 6.73 Mbps ⚡⚡
2026-02-26 17:11:00 [INFO]    🏆 TR | VLESS | Пинг: 3840ms | Скорость: 5.92 Mbps ⚡⚡
2026-02-26 17:11:00 [INFO]    🏆 DE | VLESS | Пинг: 3919ms | Скорость: 14.35 Mbps ⚡⚡
2026-02-26 17:11:01 [INFO]    🏆 US | VLESS | Пинг: 3961ms | Скорость: 11.04 Mbps ⚡⚡
2026-02-26 17:11:02 [INFO]    🏆 TR | VLESS | Пинг: 3905ms | Скорость: 4.35 Mbps ⚡⚡
2026-02-26 17:11:05 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-26 17:11:05 [INFO] 💾 Файл успешно сохранен: FL1PVPN
