2026-02-18 06:10:05 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-18 06:10:05 [INFO] 🌐 Загрузка источников...
2026-02-18 06:10:08 [INFO] 🔍 Уникальных конфигов собрано: 376
2026-02-18 06:10:08 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-18 06:10:08 [INFO]    [PING OK] RU | 174ms
2026-02-18 06:10:09 [INFO]    [PING OK] RU | 243ms
2026-02-18 06:10:09 [INFO]    [PING OK] IT | 581ms
2026-02-18 06:10:09 [INFO]    [PING OK] RU | 804ms
2026-02-18 06:10:10 [INFO]    [PING OK] NL | 202ms
2026-02-18 06:10:10 [INFO]    [PING OK] DE | 153ms
2026-02-18 06:10:12 [INFO]    [PING OK] LV | 172ms
2026-02-18 06:10:13 [INFO]    [PING OK] DE | 159ms
2026-02-18 06:10:14 [INFO]    [PING OK] RU | 159ms
2026-02-18 06:10:15 [INFO]    [PING OK] RU | 144ms
2026-02-18 06:10:16 [INFO]    [PING OK] DE | 406ms
2026-02-18 06:10:17 [INFO]    [PING OK] BG | 229ms
2026-02-18 06:10:17 [INFO]    [PING OK] DE | 194ms
2026-02-18 06:10:18 [INFO]    [PING OK] RU | 208ms
2026-02-18 06:10:18 [INFO]    [PING OK] RU | 296ms
2026-02-18 06:10:18 [INFO]    [PING OK] RU | 208ms
2026-02-18 06:10:18 [INFO]    [PING OK] RU | 201ms
2026-02-18 06:10:18 [INFO]    [PING OK] RU | 264ms
2026-02-18 06:10:18 [INFO]    [PING OK] RU | 216ms
2026-02-18 06:10:18 [INFO]    [PING OK] RU | 379ms
2026-02-18 06:10:18 [INFO]    [PING OK] RU | 587ms
2026-02-18 06:10:19 [INFO]    [PING OK] RU | 121ms
2026-02-18 06:10:19 [INFO]    [PING OK] RU | 93ms
2026-02-18 06:10:19 [INFO]    [PING OK] RU | 222ms
2026-02-18 06:10:19 [INFO]    [PING OK] RU | 212ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 190ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 765ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 272ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 804ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 658ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 204ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 293ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 1670ms
2026-02-18 06:10:20 [INFO]    [PING OK] RU | 319ms
2026-02-18 06:10:21 [INFO]    [PING OK] RU | 215ms
2026-02-18 06:10:21 [INFO]    [PING OK] RU | 298ms
2026-02-18 06:10:21 [INFO]    [PING OK] RU | 310ms
2026-02-18 06:10:21 [INFO]    [PING OK] RU | 175ms
2026-02-18 06:10:21 [INFO]    [PING OK] RU | 539ms
2026-02-18 06:10:21 [INFO]    [PING OK] RU | 102ms
2026-02-18 06:10:21 [INFO]    [PING OK] RU | 805ms
2026-02-18 06:10:22 [INFO]    [PING OK] RU | 297ms
2026-02-18 06:10:22 [INFO]    [PING OK] RU | 269ms
2026-02-18 06:10:22 [INFO]    [PING OK] RU | 306ms
2026-02-18 06:10:22 [INFO]    [PING OK] RU | 73ms
2026-02-18 06:10:22 [INFO]    [PING OK] RU | 1135ms
2026-02-18 06:10:22 [INFO]    [PING OK] RU | 289ms
2026-02-18 06:10:22 [INFO]    [PING OK] RU | 281ms
2026-02-18 06:10:23 [INFO]    [PING OK] RU | 599ms
2026-02-18 06:10:23 [INFO]    [PING OK] RU | 262ms
2026-02-18 06:10:23 [INFO]    [PING OK] RU | 302ms
2026-02-18 06:10:23 [INFO]    [PING OK] RU | 489ms
2026-02-18 06:10:23 [INFO]    [PING OK] RU | 279ms
