2026-02-24 03:10:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-24 03:10:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-24 03:10:06 [INFO] 🔍 Уникальных конфигов собрано: 257
2026-02-24 03:10:06 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-24 03:10:11 [INFO]    [PING OK] DE | VLESS | 4594ms
2026-02-24 03:10:12 [INFO]    [PING OK] ES | VLESS | 5209ms
2026-02-24 03:10:12 [INFO]    [PING OK] ES | VLESS | 4926ms
2026-02-24 03:10:12 [INFO]    [PING OK] PL | VLESS | 4632ms
2026-02-24 03:10:13 [INFO]    [PING OK] NL | VLESS | 6294ms
2026-02-24 03:10:13 [INFO]    [PING OK] DE | VLESS | 6333ms
2026-02-24 03:10:13 [INFO]    [PING OK] US | VLESS | 4667ms
2026-02-24 03:10:13 [INFO]    [PING OK] TR | VLESS | 4615ms
2026-02-24 03:10:14 [INFO]    [PING OK] TR | VLESS | 4565ms
2026-02-24 03:10:15 [INFO]    [PING OK] PL | VLESS | 4991ms
2026-02-24 03:10:16 [INFO]    [PING OK] PL | VLESS | 4330ms
2026-02-24 03:10:16 [INFO]    [PING OK] TR | VLESS | 4087ms
2026-02-24 03:10:16 [INFO]    [PING OK] TR | VLESS | 3970ms
2026-02-24 03:10:16 [INFO]    [PING OK] HU | VLESS | 4219ms
2026-02-24 03:10:16 [INFO]    [PING OK] IT | VLESS | 4115ms
2026-02-24 03:10:17 [INFO]    [PING OK] IT | VLESS | 4038ms
2026-02-24 03:10:17 [INFO]    [PING OK] DE | VLESS | 3592ms
2026-02-24 03:10:17 [INFO]    [PING OK] DE | VLESS | 3344ms
2026-02-24 03:10:18 [INFO]    [PING OK] DE | VLESS | 3960ms
2026-02-24 03:10:18 [INFO]    [PING OK] FI | VLESS | 3623ms
2026-02-24 03:10:18 [INFO]    [PING OK] IN | VLESS | 3895ms
2026-02-24 03:10:18 [INFO]    [PING OK] IN | VLESS | 4037ms
2026-02-24 03:10:18 [INFO]    [PING OK] PL | VLESS | 3744ms
2026-02-24 03:10:18 [INFO]    [PING OK] HU | VLESS | 3675ms
2026-02-24 03:10:18 [INFO]    [PING OK] HU | VLESS | 3649ms
2026-02-24 03:10:19 [INFO]    [PING OK] ES | VLESS | 3942ms
2026-02-24 03:10:20 [INFO]    [PING OK] LV | VLESS | 3732ms
2026-02-24 03:10:21 [INFO]    [PING OK] ES | VLESS | 3773ms
2026-02-24 03:10:21 [INFO]    [PING OK] IT | VLESS | 3992ms
2026-02-24 03:10:21 [INFO]    [PING OK] ES | VLESS | 3895ms
2026-02-24 03:10:21 [INFO]    [PING OK] LV | VLESS | 4082ms
2026-02-24 03:10:22 [INFO]    [PING OK] DE | VLESS | 4009ms
2026-02-24 03:10:22 [INFO]    [PING OK] DE | VLESS | 4156ms
2026-02-24 03:10:22 [INFO]    [PING OK] ES | VLESS | 4223ms
2026-02-24 03:10:22 [INFO]    [PING OK] FI | VLESS | 4003ms
2026-02-24 03:10:22 [INFO]    [PING OK] HU | VLESS | 4093ms
2026-02-24 03:10:23 [INFO]    [PING OK] ES | VLESS | 4092ms
2026-02-24 03:10:23 [INFO]    [PING OK] NL | VLESS | 4498ms
