2026-02-17 13:20:05 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-17 13:20:05 [INFO] 🌐 Загрузка источников...
2026-02-17 13:20:08 [INFO] 🔍 Уникальных конфигов собрано: 541
2026-02-17 13:20:08 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-17 13:20:09 [INFO]    [PING OK] DE | 253ms
2026-02-17 13:20:11 [INFO]    [PING OK] NL | 150ms
2026-02-17 13:20:15 [INFO]    [PING OK] DE | 171ms
2026-02-17 13:20:17 [INFO]    [PING OK] DE | 205ms
2026-02-17 13:20:18 [INFO]    [PING OK] NL | 198ms
2026-02-17 13:20:22 [INFO]    [PING OK] DE | 569ms
2026-02-17 13:20:22 [INFO]    [PING OK] US | 2103ms
2026-02-17 13:20:23 [INFO]    [PING OK] RU | 106ms
2026-02-17 13:20:23 [INFO]    [PING OK] RU | 291ms
2026-02-17 13:20:24 [INFO]    [PING OK] RU | 351ms
2026-02-17 13:20:24 [INFO]    [PING OK] RU | 329ms
2026-02-17 13:20:24 [INFO]    [PING OK] RU | 271ms
2026-02-17 13:20:24 [INFO]    [PING OK] RU | 217ms
2026-02-17 13:20:25 [INFO]    [PING OK] RU | 701ms
2026-02-17 13:20:25 [INFO]    [PING OK] RU | 217ms
2026-02-17 13:20:25 [INFO]    [PING OK] RU | 311ms
2026-02-17 13:20:25 [INFO]    [PING OK] RU | 814ms
2026-02-17 13:20:25 [INFO]    [PING OK] RU | 308ms
2026-02-17 13:20:25 [INFO]    [PING OK] RU | 288ms
2026-02-17 13:20:25 [INFO]    [PING OK] RU | 1917ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 287ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 1640ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 357ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 575ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 343ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 144ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 294ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 1393ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 290ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 236ms
2026-02-17 13:20:26 [INFO]    [PING OK] RU | 248ms
