2026-02-22 00:20:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 00:20:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 00:20:06 [INFO] 🔍 Уникальных конфигов собрано: 254
2026-02-22 00:20:06 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 00:20:12 [INFO]    [PING OK] CZ | VLESS | 4641ms
2026-02-22 00:20:13 [INFO]    [PING OK] DE | VLESS | 5251ms
2026-02-22 00:20:13 [INFO]    [PING OK] DE | VLESS | 5526ms
2026-02-22 00:20:13 [INFO]    [PING OK] HU | VLESS | 4214ms
2026-02-22 00:20:14 [INFO]    [PING OK] IT | VLESS | 4559ms
2026-02-22 00:20:14 [INFO]    [PING OK] HU | VLESS | 4234ms
2026-02-22 00:20:14 [INFO]    [PING OK] IT | VLESS | 4737ms
2026-02-22 00:20:14 [INFO]    [PING OK] TR | VLESS | 4145ms
2026-02-22 00:20:14 [INFO]    [PING OK] TR | VLESS | 4547ms
2026-02-22 00:20:15 [INFO]    [PING OK] HU | VLESS | 4403ms
2026-02-22 00:20:15 [INFO]    [PING OK] PL | VLESS | 4451ms
2026-02-22 00:20:16 [INFO]    [PING OK] ES | VLESS | 4432ms
2026-02-22 00:20:17 [INFO]    [PING OK] DE | VLESS | 7148ms
2026-02-22 00:20:18 [INFO]    [PING OK] PL | VLESS | 4582ms
2026-02-22 00:20:18 [INFO]    [PING OK] PL | VLESS | 4332ms
2026-02-22 00:20:18 [INFO]    [PING OK] PL | VLESS | 4596ms
2026-02-22 00:20:18 [INFO]    [PING OK] PL | VLESS | 4752ms
2026-02-22 00:20:18 [INFO]    [PING OK] TR | VLESS | 4688ms
2026-02-22 00:20:18 [INFO]    [PING OK] HU | VLESS | 4312ms
2026-02-22 00:20:18 [INFO]    [PING OK] IT | VLESS | 4961ms
2026-02-22 00:20:18 [INFO]    [PING OK] TR | VLESS | 5069ms
2026-02-22 00:20:18 [INFO]    [PING OK] HU | VLESS | 4510ms
2026-02-22 00:20:18 [INFO]    [PING OK] DE | VLESS | 4412ms
2026-02-22 00:20:18 [INFO]    [PING OK] EE | VLESS | 4383ms
2026-02-22 00:20:18 [INFO]    [PING OK] EE | VLESS | 4374ms
2026-02-22 00:20:18 [INFO]    [PING OK] DE | VLESS | 4197ms
2026-02-22 00:20:18 [INFO]    [PING OK] CA | VLESS | 5318ms
2026-02-22 00:20:18 [INFO]    [PING OK] TR | VLESS | 4302ms
2026-02-22 00:20:18 [INFO]    [PING OK] IT | VLESS | 4741ms
2026-02-22 00:20:18 [INFO]    [PING OK] IT | VLESS | 4104ms
2026-02-22 00:20:19 [INFO]    [PING OK] TR | VLESS | 4715ms
2026-02-22 00:20:19 [INFO]    [PING OK] IT | VLESS | 4327ms
2026-02-22 00:20:19 [INFO]    [PING OK] TR | VLESS | 4014ms
2026-02-22 00:20:19 [INFO]    [PING OK] ES | VLESS | 4348ms
2026-02-22 00:20:20 [INFO]    [PING OK] ES | VLESS | 4414ms
2026-02-22 00:20:20 [INFO]    [PING OK] DE | VLESS | 4233ms
2026-02-22 00:20:20 [INFO]    [PING OK] CA | VLESS | 4625ms
2026-02-22 00:20:20 [INFO]    [PING OK] PL | VLESS | 4011ms
2026-02-22 00:20:21 [INFO]    [PING OK] NL | VLESS | 4362ms
2026-02-22 00:20:21 [INFO]    [PING OK] ES | VLESS | 4495ms
2026-02-22 00:20:22 [INFO]    [PING OK] DE | VLESS | 4529ms
2026-02-22 00:20:22 [INFO]    [PING OK] PL | VLESS | 4722ms
2026-02-22 00:20:23 [INFO]    [PING OK] PL | VLESS | 4719ms
2026-02-22 00:20:24 [INFO]    [PING OK] PL | VLESS | 4727ms
2026-02-22 00:20:24 [INFO]    [PING OK] PL | VLESS | 4949ms
2026-02-22 00:20:24 [INFO]    [PING OK] ES | VLESS | 5063ms
2026-02-22 00:20:24 [INFO]    [PING OK] PL | VLESS | 5158ms
2026-02-22 00:20:24 [INFO]    [PING OK] CA | VLESS | 5277ms
2026-02-22 00:20:24 [INFO]    [PING OK] DE | VLESS | 4956ms
2026-02-22 00:20:24 [INFO]    [PING OK] PL | VLESS | 4951ms
2026-02-22 00:20:24 [INFO]    [PING OK] CA | VLESS | 5266ms
2026-02-22 00:20:24 [INFO]    [PING OK] DE | VLESS | 4963ms
2026-02-22 00:20:25 [INFO]    [PING OK] CA | VLESS | 5127ms
2026-02-22 00:20:25 [INFO]    [PING OK] CA | VLESS | 5149ms
2026-02-22 00:20:25 [INFO]    [PING OK] CA | VLESS | 5855ms
2026-02-22 00:20:25 [INFO]    [PING OK] CA | VLESS | 5720ms
2026-02-22 00:20:25 [INFO]    [PING OK] CA | VLESS | 5278ms
2026-02-22 00:20:25 [INFO]    [PING OK] FI | VLESS | 4496ms
2026-02-22 00:20:26 [INFO]    [PING OK] DE | VLESS | 7069ms
2026-02-22 00:20:27 [INFO]    [PING OK] NL | VLESS | 5368ms
2026-02-22 00:20:27 [INFO]    [PING OK] CA | VLESS | 5529ms
2026-02-22 00:20:29 [INFO]    [PING OK] CA | VLESS | 6601ms
2026-02-22 00:20:30 [INFO]    [PING OK] CA | VLESS | 6536ms
2026-02-22 00:20:30 [INFO]    [PING OK] CA | VLESS | 6155ms
2026-02-22 00:20:30 [INFO]    [PING OK] DE | VLESS | 5731ms
2026-02-22 00:20:31 [INFO]    [PING OK] LV | VLESS | 5754ms
2026-02-22 00:20:31 [INFO]    [PING OK] CA | VLESS | 6556ms
2026-02-22 00:20:31 [INFO]    [PING OK] CA | VLESS | 6293ms
2026-02-22 00:20:31 [INFO]    [PING OK] CA | VLESS | 5849ms
