2026-02-23 02:30:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 02:30:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 02:30:08 [INFO] 🔍 Уникальных конфигов собрано: 230
2026-02-23 02:30:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 02:30:14 [INFO]    [PING OK] DE | VLESS | 4920ms
2026-02-23 02:30:15 [INFO]    [PING OK] ES | VLESS | 3543ms
2026-02-23 02:30:15 [INFO]    [PING OK] DE | VLESS | 6048ms
2026-02-23 02:30:15 [INFO]    [PING OK] CA | VLESS | 6096ms
2026-02-23 02:30:16 [INFO]    [PING OK] IT | VLESS | 3767ms
2026-02-23 02:30:18 [INFO]    [PING OK] ES | VLESS | 4131ms
2026-02-23 02:30:18 [INFO]    [PING OK] HU | VLESS | 3898ms
2026-02-23 02:30:19 [INFO]    [PING OK] NL | VLESS | 3886ms
2026-02-23 02:30:19 [INFO]    [PING OK] PL | VLESS | 4405ms
2026-02-23 02:30:19 [INFO]    [PING OK] DE | VLESS | 4142ms
2026-02-23 02:30:19 [INFO]    [PING OK] PL | VLESS | 4011ms
2026-02-23 02:30:19 [INFO]    [PING OK] ES | VLESS | 4080ms
2026-02-23 02:30:19 [INFO]    [PING OK] HU | VLESS | 4025ms
2026-02-23 02:30:19 [INFO]    [PING OK] DE | VLESS | 4122ms
2026-02-23 02:30:19 [INFO]    [PING OK] DE | VLESS | 3552ms
2026-02-23 02:30:20 [INFO]    [PING OK] HU | VLESS | 3584ms
2026-02-23 02:30:20 [INFO]    [PING OK] PL | VLESS | 3570ms
2026-02-23 02:30:20 [INFO]    [PING OK] DE | VLESS | 3706ms
2026-02-23 02:30:20 [INFO]    [PING OK] TR | VLESS | 3877ms
2026-02-23 02:30:20 [INFO]    [PING OK] PL | VLESS | 3932ms
2026-02-23 02:30:24 [INFO]    [PING OK] PL | VLESS | 4618ms
2026-02-23 02:30:24 [INFO]    [PING OK] CA | VLESS | 5022ms
2026-02-23 02:30:24 [INFO]    [PING OK] DE | VLESS | 4916ms
2026-02-23 02:30:24 [INFO]    [PING OK] CA | VLESS | 5027ms
2026-02-23 02:30:25 [INFO]    [PING OK] DE | VLESS | 4535ms
2026-02-23 02:30:25 [INFO]    [PING OK] CA | VLESS | 4936ms
2026-02-23 02:30:25 [INFO]    [PING OK] CA | VLESS | 5512ms
2026-02-23 02:30:25 [INFO]    [PING OK] CA | VLESS | 5393ms
2026-02-23 02:30:25 [INFO]    [PING OK] CA | VLESS | 4977ms
