2026-02-17 06:20:05 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-17 06:20:05 [INFO] 🌐 Загрузка источников...
2026-02-17 06:20:08 [INFO] 🔍 Уникальных конфигов собрано: 639
2026-02-17 06:20:08 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-17 06:20:10 [INFO]    [PING OK] RU | 199ms
2026-02-17 06:20:12 [INFO]    [PING OK] DE | 567ms
2026-02-17 06:20:12 [INFO]    [PING OK] NL | 183ms
2026-02-17 06:20:15 [INFO]    [PING OK] US | 1039ms
2026-02-17 06:20:16 [INFO]    [PING OK] DE | 160ms
2026-02-17 06:20:16 [INFO]    [PING OK] DE | 157ms
2026-02-17 06:20:17 [INFO]    [PING OK] DE | 149ms
2026-02-17 06:20:18 [INFO]    [PING OK] DE | 176ms
2026-02-17 06:20:18 [INFO]    [PING OK] FR | 246ms
2026-02-17 06:20:20 [INFO]    [PING OK] FI | 126ms
2026-02-17 06:20:20 [INFO]    [PING OK] NL | 168ms
2026-02-17 06:20:20 [INFO]    [PING OK] RU | 232ms
2026-02-17 06:20:20 [INFO]    [PING OK] FI | 139ms
2026-02-17 06:20:20 [INFO]    [PING OK] RU | 791ms
2026-02-17 06:20:21 [INFO]    [PING OK] RU | 271ms
2026-02-17 06:20:21 [INFO]    [PING OK] US | 166ms
2026-02-17 06:20:21 [INFO]    [PING OK] RU | 216ms
2026-02-17 06:20:21 [INFO]    [PING OK] PL | 177ms
2026-02-17 06:20:22 [INFO]    [PING OK] RU | 324ms
2026-02-17 06:20:22 [INFO]    [PING OK] RU | 204ms
2026-02-17 06:20:22 [INFO]    [PING OK] RU | 664ms
2026-02-17 06:20:22 [INFO]    [PING OK] RU | 219ms
2026-02-17 06:20:23 [INFO]    [PING OK] RU | 772ms
2026-02-17 06:20:23 [INFO]    [PING OK] RU | 1240ms
2026-02-17 06:20:23 [INFO]    [PING OK] RU | 421ms
2026-02-17 06:20:23 [INFO]    [PING OK] RU | 260ms
2026-02-17 06:20:24 [INFO]    [PING OK] RU | 314ms
2026-02-17 06:20:24 [INFO]    [PING OK] RU | 2816ms
2026-02-17 06:20:24 [INFO]    [PING OK] RU | 269ms
2026-02-17 06:20:24 [INFO]    [PING OK] RU | 296ms
2026-02-17 06:20:25 [INFO]    [PING OK] RU | 991ms
2026-02-17 06:20:25 [INFO]    [PING OK] RU | 765ms
2026-02-17 06:20:25 [INFO]    [PING OK] RU | 271ms
2026-02-17 06:20:25 [INFO]    [PING OK] PL | 173ms
2026-02-17 06:20:25 [INFO]    [PING OK] RU | 617ms
2026-02-17 06:20:26 [INFO]    [PING OK] RU | 1449ms
2026-02-17 06:20:26 [INFO]    [PING OK] RU | 58ms
2026-02-17 06:20:26 [INFO]    [PING OK] RU | 299ms
2026-02-17 06:20:26 [INFO]    [PING OK] FI | 222ms
2026-02-17 06:20:26 [INFO]    [PING OK] RU | 2789ms
2026-02-17 06:20:27 [INFO]    [PING OK] RU | 213ms
2026-02-17 06:20:27 [INFO]    [PING OK] DE | 842ms
2026-02-17 06:20:27 [INFO]    [PING OK] RU | 261ms
2026-02-17 06:20:27 [INFO]    [PING OK] RU | 293ms
2026-02-17 06:20:28 [INFO]    [PING OK] RU | 271ms
2026-02-17 06:20:28 [INFO]    [PING OK] RU | 279ms
2026-02-17 06:20:28 [INFO]    [PING OK] RU | 542ms
2026-02-17 06:20:28 [INFO]    [PING OK] RU | 657ms
2026-02-17 06:20:29 [INFO]    [PING OK] FI | 219ms
2026-02-17 06:20:30 [INFO]    [PING OK] RU | 4715ms
2026-02-17 06:20:30 [INFO]    [PING OK] RU | 354ms
2026-02-17 06:20:30 [INFO]    [PING OK] RU | 4242ms
2026-02-17 06:20:30 [INFO]    [PING OK] RU | 2371ms
2026-02-17 06:20:30 [INFO]    [PING OK] RU | 386ms
2026-02-17 06:20:30 [INFO]    [PING OK] RU | 195ms
2026-02-17 06:20:30 [INFO]    [PING OK] RU | 236ms
2026-02-17 06:20:30 [INFO]    [PING OK] RU | 140ms
2026-02-17 06:20:31 [INFO]    [PING OK] NL | 202ms
2026-02-17 06:20:31 [INFO]    [PING OK] RU | 328ms
2026-02-17 06:20:31 [INFO]    [PING OK] RU | 472ms
2026-02-17 06:20:31 [INFO]    [PING OK] DE | 146ms
2026-02-17 06:20:31 [INFO]    [PING OK] RU | 4422ms
2026-02-17 06:20:31 [INFO]    [PING OK] RU | 4388ms
2026-02-17 06:20:31 [INFO]    [PING OK] RU | 4015ms
2026-02-17 06:20:31 [INFO]    [PING OK] RU | 4571ms
2026-02-17 06:20:32 [INFO]    [PING OK] GB | 1303ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 1132ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 904ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 3099ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 229ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 261ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 242ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 128ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 579ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 298ms
2026-02-17 06:20:32 [INFO]    [PING OK] RU | 185ms
2026-02-17 06:20:33 [INFO]    [PING OK] RU | 628ms
2026-02-17 06:20:33 [INFO]    [PING OK] RU | 1417ms
2026-02-17 06:20:33 [INFO]    [PING OK] RU | 204ms
2026-02-17 06:20:33 [INFO]    [PING OK] RU | 236ms
2026-02-17 06:20:33 [INFO]    [PING OK] RU | 5066ms
2026-02-17 06:20:33 [INFO]    [PING OK] RU | 370ms
2026-02-17 06:20:34 [INFO]    [PING OK] RU | 1959ms
2026-02-17 06:20:34 [INFO]    [PING OK] PL | 1119ms
2026-02-17 06:20:34 [INFO]    [PING OK] RU | 3759ms
2026-02-17 06:20:34 [INFO]    [PING OK] US | 473ms
2026-02-17 06:20:34 [INFO]    [PING OK] RU | 4831ms
2026-02-17 06:20:35 [INFO]    [PING OK] RU | 2132ms
2026-02-17 06:20:35 [INFO]    [PING OK] LT | 161ms
2026-02-17 06:20:36 [INFO]    [PING OK] RU | 2717ms
2026-02-17 06:20:36 [INFO]    [PING OK] NL | 207ms
2026-02-17 06:20:42 [INFO]    [PING OK] DE | 152ms
2026-02-17 06:20:47 [INFO]    [PING OK] LT | 138ms
2026-02-17 06:20:48 [INFO]    [PING OK] TR | 259ms
2026-02-17 06:20:48 [INFO]    [PING OK] NL | 152ms
2026-02-17 06:20:51 [INFO]    [PING OK] GR | 106ms
2026-02-17 06:20:53 [INFO]    [PING OK] PL | 529ms
2026-02-17 06:20:54 [INFO]    [PING OK] NL | 224ms
2026-02-17 06:20:54 [INFO]    [PING OK] NL | 465ms
2026-02-17 06:20:59 [INFO]    [PING OK] EE | 285ms
2026-02-17 06:21:00 [INFO]    [PING OK] DE | 488ms
2026-02-17 06:21:01 [INFO]    [PING OK] US | 1408ms
2026-02-17 06:21:02 [INFO]    [PING OK] CY | 196ms
2026-02-17 06:21:03 [INFO]    [PING OK] FR | 386ms
2026-02-17 06:21:04 [INFO]    [PING OK] LT | 140ms
2026-02-17 06:21:11 [INFO]    [PING OK] NL | 208ms
2026-02-17 06:21:11 [INFO]    [PING OK] FR | 211ms
2026-02-17 06:21:12 [INFO]    [PING OK] US | 737ms
2026-02-17 06:21:15 [INFO]    [PING OK] DE | 154ms
2026-02-17 06:21:16 [INFO]    [PING OK] FR | 188ms
