2026-02-25 18:00:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-25 18:00:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-25 18:00:08 [INFO] 🔍 Уникальных конфигов собрано: 125
2026-02-25 18:00:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-25 18:00:14 [INFO]    [PING OK] DE | VLESS | 5279ms
2026-02-25 18:00:15 [INFO]    [PING OK] NL | VLESS | 4240ms
2026-02-25 18:00:15 [INFO]    [PING OK] DE | VLESS | 5911ms
2026-02-25 18:00:15 [INFO]    [PING OK] NL | VLESS | 5762ms
2026-02-25 18:00:15 [INFO]    [PING OK] NL | VLESS | 5271ms
2026-02-25 18:00:15 [INFO]    [PING OK] US | VLESS | 7001ms
2026-02-25 18:00:16 [INFO]    [PING OK] NL | VLESS | 4562ms
2026-02-25 18:00:17 [INFO]    [PING OK] NL | VLESS | 8377ms
2026-02-25 18:00:17 [INFO]    [PING OK] DE | VLESS | 8323ms
2026-02-25 18:00:17 [INFO]    [PING OK] DE | VLESS | 8506ms
2026-02-25 18:00:17 [INFO]    [PING OK] DE | VLESS | 6211ms
2026-02-25 18:00:17 [INFO]    [PING OK] FR | VLESS | 8708ms
2026-02-25 18:00:17 [INFO]    [PING OK] DE | VLESS | 8345ms
2026-02-25 18:00:18 [INFO]    [PING OK] LV | VLESS | 2985ms
2026-02-25 18:00:18 [INFO]    [PING OK] US | VLESS | 9405ms
2026-02-25 18:00:18 [INFO]    [PING OK] SG | VLESS | 3262ms
2026-02-25 18:00:18 [INFO]    [PING OK] US | VLESS | 2939ms
2026-02-25 18:00:19 [INFO]    [PING OK] SE | VLESS | 3380ms
2026-02-25 18:00:19 [INFO]    [PING OK] LT | VLESS | 3124ms
2026-02-25 18:00:21 [INFO]    [PING OK] NL | VLESS | 10171ms
2026-02-25 18:00:22 [INFO]    [PING OK] GB | VLESS | 4042ms
2026-02-25 18:00:22 [INFO]    [PING OK] GB | VLESS | 4242ms
2026-02-25 18:00:22 [INFO]    [PING OK] NL | VLESS | 4182ms
2026-02-25 18:00:23 [INFO]    [PING OK] DE | VLESS | 4017ms
2026-02-25 18:00:23 [INFO]    [PING OK] EE | VLESS | 3937ms
2026-02-25 18:00:23 [INFO]    [PING OK] US | VLESS | 3829ms
2026-02-25 18:00:24 [INFO]    [PING OK] GB | VLESS | 1508ms
2026-02-25 18:00:24 [INFO]    [PING OK] DE | VLESS | 3299ms
2026-02-25 18:00:24 [INFO]    [PING OK] SG | VLESS | 5262ms
2026-02-25 18:00:25 [INFO]    [PING OK] GB | VLESS | 6098ms
2026-02-25 18:00:27 [INFO]    [PING OK] FR | VLESS | 8020ms
2026-02-25 18:00:28 [INFO]    [PING OK] US | VLESS | 6122ms
2026-02-25 18:00:29 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 32 иностранных кандидатов...
2026-02-25 18:00:33 [INFO]    🏆 LV | VLESS | Пинг: 2985ms | Скорость: 5.64 Mbps ⚡⚡
2026-02-25 18:00:33 [INFO]    🏆 DE | VLESS | Пинг: 4017ms | Скорость: 5.49 Mbps ⚡⚡
2026-02-25 18:00:33 [INFO]    🏆 NL | VLESS | Пинг: 4182ms | Скорость: 5.55 Mbps ⚡⚡
2026-02-25 18:00:33 [INFO]    🏆 LT | VLESS | Пинг: 3124ms | Скорость: 5.13 Mbps ⚡⚡
2026-02-25 18:00:33 [INFO]    🏆 GB | VLESS | Пинг: 1508ms | Скорость: 5.02 Mbps ⚡⚡
2026-02-25 18:00:33 [INFO]    🏆 SE | VLESS | Пинг: 3380ms | Скорость: 5.05 Mbps ⚡⚡
2026-02-25 18:00:33 [INFO]    🏆 EE | VLESS | Пинг: 3937ms | Скорость: 5.09 Mbps ⚡⚡
2026-02-25 18:00:34 [INFO]    🏆 US | VLESS | Пинг: 2939ms | Скорость: 4.65 Mbps ⚡⚡
2026-02-25 18:00:34 [INFO]    🏆 DE | VLESS | Пинг: 3299ms | Скорость: 4.48 Mbps ⚡⚡
2026-02-25 18:00:34 [INFO]    🏆 GB | VLESS | Пинг: 4242ms | Скорость: 4.67 Mbps ⚡⚡
2026-02-25 18:00:34 [INFO]    🏆 GB | VLESS | Пинг: 4042ms | Скорость: 4.47 Mbps ⚡⚡
2026-02-25 18:00:34 [INFO]    🏆 SG | VLESS | Пинг: 3262ms | Скорость: 4.22 Mbps ⚡⚡
2026-02-25 18:00:34 [INFO]    🏆 US | VLESS | Пинг: 3829ms | Скорость: 4.02 Mbps ⚡⚡
2026-02-25 18:00:35 [INFO]    🏆 NL | VLESS | Пинг: 4240ms | Скорость: 3.47 Mbps ⚡⚡
2026-02-25 18:00:37 [INFO]    🏆 DE | VLESS | Пинг: 5911ms | Скорость: 7.95 Mbps ⚡⚡
2026-02-25 18:00:37 [INFO]    🏆 DE | VLESS | Пинг: 8506ms | Скорость: 12.3 Mbps ⚡⚡
2026-02-25 18:00:37 [INFO]    🏆 DE | VLESS | Пинг: 8323ms | Скорость: 8.26 Mbps ⚡⚡
2026-02-25 18:00:41 [INFO]    🏆 FR | VLESS | Пинг: 8020ms | Скорость: 2.65 Mbps ⚡
2026-02-25 18:00:41 [INFO]    🏆 DE | VLESS | Пинг: 8345ms | Скорость: 1.11 Mbps 
2026-02-25 18:00:41 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-25 18:00:41 [INFO] 💾 Файл успешно сохранен: FL1PVPN
