2026-02-23 22:40:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 22:40:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 22:40:08 [INFO] 🔍 Уникальных конфигов собрано: 162
2026-02-23 22:40:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 22:40:13 [INFO]    [PING OK] FI | VLESS | 4502ms
2026-02-23 22:40:32 [INFO]    🏆 FI | VLESS | Пинг: 4502ms | Скорость: 6.05 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 ES | VLESS | Пинг: 4373ms | Скорость: 5.6 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 PL | VLESS | Пинг: 4442ms | Скорость: 5.49 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 ES | VLESS | Пинг: 4176ms | Скорость: 5.32 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 HU | VLESS | Пинг: 4372ms | Скорость: 5.45 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 ES | VLESS | Пинг: 4120ms | Скорость: 5.2 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 TR | VLESS | Пинг: 4313ms | Скорость: 5.25 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 ES | VLESS | Пинг: 4496ms | Скорость: 5.31 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 HU | VLESS | Пинг: 4223ms | Скорость: 5.12 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 CA | VLESS | Пинг: 4089ms | Скорость: 4.99 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 DE | VLESS | Пинг: 4092ms | Скорость: 4.86 Mbps ⚡⚡
2026-02-23 22:40:33 [INFO]    🏆 SE | VLESS | Пинг: 3713ms | Скорость: 4.8 Mbps ⚡⚡
2026-02-23 22:40:35 [INFO]    🏆 PL | VLESS | Пинг: 4558ms | Скорость: 11.38 Mbps ⚡⚡
2026-02-23 22:40:36 [INFO]    🏆 ES | VLESS | Пинг: 4616ms | Скорость: 7.03 Mbps ⚡⚡
2026-02-23 22:40:36 [INFO]    🏆 TR | VLESS | Пинг: 4564ms | Скорость: 6.88 Mbps ⚡⚡
2026-02-23 22:40:36 [INFO]    🏆 HU | VLESS | Пинг: 4846ms | Скорость: 6.53 Mbps ⚡⚡
2026-02-23 22:40:36 [INFO]    🏆 TR | VLESS | Пинг: 4844ms | Скорость: 6.4 Mbps ⚡⚡
2026-02-23 22:40:36 [INFO]    🏆 ES | VLESS | Пинг: 4704ms | Скорость: 6.53 Mbps ⚡⚡
2026-02-23 22:40:37 [INFO]    🏆 PL | VLESS | Пинг: 4976ms | Скорость: 6.8 Mbps ⚡⚡
2026-02-23 22:40:37 [INFO]    🏆 HU | VLESS | Пинг: 4931ms | Скорость: 6.74 Mbps ⚡⚡
2026-02-23 22:40:37 [INFO]    🏆 DE | VLESS | Пинг: 4922ms | Скорость: 6.54 Mbps ⚡⚡
2026-02-23 22:40:37 [INFO]    🏆 DE | VLESS | Пинг: 5346ms | Скорость: 7.05 Mbps ⚡⚡
2026-02-23 22:40:37 [INFO]    🏆 ES | VLESS | Пинг: 4878ms | Скорость: 6.46 Mbps ⚡⚡
2026-02-23 22:40:37 [INFO]    🏆 ES | VLESS | Пинг: 4981ms | Скорость: 6.57 Mbps ⚡⚡
2026-02-23 22:40:37 [INFO]    🏆 PL | VLESS | Пинг: 4864ms | Скорость: 6.52 Mbps ⚡⚡
2026-02-23 22:40:38 [INFO]    🏆 HU | VLESS | Пинг: 5173ms | Скорость: 4.32 Mbps ⚡⚡
2026-02-23 22:40:38 [INFO]    🏆 DE | VLESS | Пинг: 5453ms | Скорость: 12.97 Mbps ⚡⚡
2026-02-23 22:40:39 [INFO]    🏆 EE | VLESS | Пинг: 5568ms | Скорость: 11.06 Mbps ⚡⚡
2026-02-23 22:40:39 [INFO]    🏆 CA | VLESS | Пинг: 6112ms | Скорость: 11.08 Mbps ⚡⚡
2026-02-23 22:40:40 [INFO]    🏆 HU | VLESS | Пинг: 5777ms | Скорость: 8.72 Mbps ⚡⚡
2026-02-23 22:40:40 [INFO]    🏆 US | VLESS | Пинг: 5619ms | Скорость: 7.79 Mbps ⚡⚡
2026-02-23 22:40:43 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 22:40:43 [INFO] 💾 Файл успешно сохранен: FL1PVPN
