2026-02-17 08:10:06 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-17 08:10:06 [INFO] 🌐 Загрузка источников...
2026-02-17 08:10:08 [INFO] 🔍 Уникальных конфигов собрано: 669
2026-02-17 08:10:08 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-17 08:10:09 [INFO]    [PING OK] NL | 210ms
2026-02-17 08:10:10 [INFO]    [PING OK] NL | 304ms
2026-02-17 08:10:10 [INFO]    [PING OK] RU | 176ms
2026-02-17 08:10:11 [INFO]    [PING OK] US | 1446ms
2026-02-17 08:10:12 [INFO]    [PING OK] FR | 196ms
2026-02-17 08:10:15 [INFO]    [PING OK] DE | 196ms
2026-02-17 08:10:15 [INFO]    [PING OK] NL | 336ms
2026-02-17 08:10:16 [INFO]    [PING OK] SC | 846ms
2026-02-17 08:10:18 [INFO]    [PING OK] RU | 1513ms
2026-02-17 08:10:19 [INFO]    [PING OK] DE | 149ms
2026-02-17 08:10:19 [INFO]    [PING OK] FR | 331ms
2026-02-17 08:10:21 [INFO]    [PING OK] DE | 181ms
2026-02-17 08:10:23 [INFO]    [PING OK] RU | 217ms
2026-02-17 08:10:23 [INFO]    [PING OK] RU | 123ms
2026-02-17 08:10:23 [INFO]    [PING OK] US | 1122ms
2026-02-17 08:10:24 [INFO]    [PING OK] RU | 182ms
2026-02-17 08:10:25 [INFO]    [PING OK] RU | 240ms
2026-02-17 08:10:25 [INFO]    [PING OK] HU | 1404ms
2026-02-17 08:10:26 [INFO]    [PING OK] DE | 216ms
2026-02-17 08:10:26 [INFO]    [PING OK] RU | 272ms
2026-02-17 08:10:26 [INFO]    [PING OK] RU | 369ms
2026-02-17 08:10:27 [INFO]    [PING OK] FI | 185ms
2026-02-17 08:10:27 [INFO]    [PING OK] RU | 218ms
2026-02-17 08:10:28 [INFO]    [PING OK] RU | 219ms
2026-02-17 08:10:28 [INFO]    [PING OK] RU | 643ms
2026-02-17 08:10:28 [INFO]    [PING OK] RU | 233ms
2026-02-17 08:10:29 [INFO]    [PING OK] RU | 3035ms
2026-02-17 08:10:29 [INFO]    [PING OK] RU | 374ms
2026-02-17 08:10:29 [INFO]    [PING OK] RU | 204ms
2026-02-17 08:10:30 [INFO]    [PING OK] FI | 238ms
2026-02-17 08:10:30 [INFO]    [PING OK] RU | 326ms
2026-02-17 08:10:30 [INFO]    [PING OK] RU | 275ms
2026-02-17 08:10:31 [INFO]    [PING OK] RU | 4526ms
2026-02-17 08:10:31 [INFO]    [PING OK] US | 246ms
2026-02-17 08:10:31 [INFO]    [PING OK] RU | 2867ms
2026-02-17 08:10:31 [INFO]    [PING OK] FI | 232ms
2026-02-17 08:10:31 [INFO]    [PING OK] RU | 323ms
2026-02-17 08:10:31 [INFO]    [PING OK] RU | 680ms
2026-02-17 08:10:31 [INFO]    [PING OK] RU | 1081ms
2026-02-17 08:10:31 [INFO]    [PING OK] RU | 55ms
2026-02-17 08:10:31 [INFO]    [PING OK] RU | 247ms
2026-02-17 08:10:32 [INFO]    [PING OK] PL | 166ms
2026-02-17 08:10:32 [INFO]    [PING OK] RU | 396ms
2026-02-17 08:10:32 [INFO]    [PING OK] RU | 342ms
2026-02-17 08:10:32 [INFO]    [PING OK] RU | 301ms
2026-02-17 08:10:33 [INFO]    [PING OK] RU | 381ms
2026-02-17 08:10:33 [INFO]    [PING OK] PL | 180ms
2026-02-17 08:10:33 [INFO]    [PING OK] DE | 155ms
2026-02-17 08:10:33 [INFO]    [PING OK] RU | 307ms
2026-02-17 08:10:33 [INFO]    [PING OK] RU | 79ms
2026-02-17 08:10:34 [INFO]    [PING OK] NL | 186ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 214ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 293ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 221ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 223ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 382ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 337ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 282ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 288ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 193ms
2026-02-17 08:10:34 [INFO]    [PING OK] RU | 310ms
2026-02-17 08:10:35 [INFO]    [PING OK] RU | 772ms
2026-02-17 08:10:35 [INFO]    [PING OK] RU | 379ms
2026-02-17 08:10:35 [INFO]    [PING OK] RU | 315ms
2026-02-17 08:10:35 [INFO]    [PING OK] RU | 911ms
2026-02-17 08:10:35 [INFO]    [PING OK] RU | 276ms
2026-02-17 08:10:35 [INFO]    [PING OK] RU | 195ms
2026-02-17 08:10:35 [INFO]    [PING OK] RU | 287ms
2026-02-17 08:10:35 [INFO]    [PING OK] RU | 279ms
2026-02-17 08:10:36 [INFO]    [PING OK] RU | 964ms
2026-02-17 08:10:36 [INFO]    [PING OK] RU | 246ms
2026-02-17 08:10:36 [INFO]    [PING OK] PL | 182ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 805ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 1900ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 220ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 1251ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 1273ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 2429ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 359ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 2054ms
2026-02-17 08:10:37 [INFO]    [PING OK] AT | 192ms
2026-02-17 08:10:37 [INFO]    [PING OK] RU | 316ms
2026-02-17 08:10:38 [INFO]    [PING OK] RU | 2186ms
2026-02-17 08:10:38 [INFO]    [PING OK] RU | 3476ms
2026-02-17 08:10:38 [INFO]    [PING OK] RU | 4542ms
2026-02-17 08:10:38 [INFO]    [PING OK] RU | 4607ms
2026-02-17 08:10:38 [INFO]    [PING OK] RU | 4480ms
2026-02-17 08:10:39 [INFO]    [PING OK] RU | 3147ms
2026-02-17 08:10:39 [INFO]    [PING OK] RU | 132ms
2026-02-17 08:10:39 [INFO]    [PING OK] NL | 892ms
2026-02-17 08:10:39 [INFO]    [PING OK] RU | 3048ms
2026-02-17 08:10:40 [INFO]    [PING OK] GR | 573ms
2026-02-17 08:10:40 [INFO]    [PING OK] RU | 232ms
2026-02-17 08:10:42 [INFO]    [PING OK] NL | 400ms
2026-02-17 08:10:43 [INFO]    [PING OK] PL | 508ms
2026-02-17 08:10:43 [INFO]    [PING OK] PL | 381ms
2026-02-17 08:10:45 [INFO]    [PING OK] FR | 971ms
2026-02-17 08:10:46 [INFO]    [PING OK] PL | 616ms
2026-02-17 08:10:46 [INFO]    [PING OK] RU | 162ms
2026-02-17 08:10:49 [INFO]    [PING OK] TR | 287ms
2026-02-17 08:10:56 [INFO]    [PING OK] NL | 786ms
2026-02-17 08:10:56 [INFO]    [PING OK] LT | 147ms
2026-02-17 08:10:58 [INFO]    [PING OK] DE | 205ms
2026-02-17 08:11:04 [INFO]    [PING OK] DE | 285ms
2026-02-17 08:11:07 [INFO]    [PING OK] RU | 94ms
2026-02-17 08:11:11 [INFO]    [PING OK] NL | 205ms
2026-02-17 08:11:11 [INFO]    [PING OK] LT | 573ms
2026-02-17 08:11:16 [INFO]    [PING OK] DE | 146ms
2026-02-17 08:11:17 [INFO]    [PING OK] LT | 143ms
2026-02-17 08:11:18 [INFO]    [PING OK] DE | 357ms
2026-02-17 08:11:21 [INFO]    [PING OK] EE | 236ms
2026-02-17 08:11:22 [INFO]    [PING OK] RU | 3294ms
2026-02-17 08:11:23 [INFO]    [PING OK] CY | 189ms
2026-02-17 08:11:27 [INFO]    [PING OK] US | 610ms
2026-02-17 08:11:30 [INFO]    [PING OK] US | 939ms
2026-02-17 08:11:34 [INFO]    [PING OK] US | 455ms
2026-02-17 08:11:34 [INFO]    [PING OK] LT | 146ms
2026-02-17 08:11:35 [INFO]    [PING OK] US | 1171ms
2026-02-17 08:11:38 [INFO]    [PING OK] FR | 421ms
2026-02-17 08:11:39 [INFO]    [PING OK] US | 596ms
2026-02-17 08:11:42 [INFO]    [PING OK] DE | 235ms
2026-02-17 08:11:42 [INFO]    [PING OK] PL | 128ms
2026-02-17 08:11:44 [INFO]    [PING OK] DE | 164ms
2026-02-17 08:11:45 [INFO]    [PING OK] NL | 329ms
2026-02-17 08:11:45 [INFO]    [PING OK] NL | 380ms
2026-02-17 08:11:46 [INFO]    [PING OK] MD | 182ms
2026-02-17 08:11:46 [INFO]    [PING OK] LV | 192ms
2026-02-17 08:11:47 [INFO]    [PING OK] LV | 444ms
2026-02-17 08:11:53 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для ТОП-10 серверов...
2026-02-17 08:11:57 [INFO]    🏆 PL | Пинг: 128ms | Скорость: 7.69 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 LT | Пинг: 143ms | Скорость: 7.66 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 DE | Пинг: 146ms | Скорость: 7.63 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 LT | Пинг: 146ms | Скорость: 7.61 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 LT | Пинг: 147ms | Скорость: 8.01 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 DE | Пинг: 149ms | Скорость: 7.8 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 DE | Пинг: 155ms | Скорость: 7.91 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 DE | Пинг: 164ms | Скорость: 7.81 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 PL | Пинг: 166ms | Скорость: 8.06 Mbps ⚡⚡
2026-02-17 08:11:57 [INFO]    🏆 RU | Пинг: 55ms | Скорость: 0.0 Mbps 
2026-02-17 08:11:57 [INFO] 🇷🇺 Добавлен RU сервер: 83.166.255.72
2026-02-17 08:11:57 [INFO] 📊 Итого в подписке сохранено: 10 серверов
2026-02-17 08:11:57 [INFO] 💾 Файл успешно сохранен: FL1PVPN
