2026-02-19 08:00:05 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-19 08:00:05 [INFO] 🌐 Загрузка источников...
2026-02-19 08:00:09 [INFO] 🔍 Уникальных конфигов собрано: 902
2026-02-19 08:00:09 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-19 08:00:10 [INFO]    [PING OK] RU | 659ms
2026-02-19 08:00:11 [INFO]    [PING OK] TR | 1178ms
2026-02-19 08:00:13 [INFO]    [PING OK] FR | 637ms
2026-02-19 08:00:15 [INFO]    [PING OK] NO | 2564ms
2026-02-19 08:00:17 [INFO]    [PING OK] IT | 542ms
2026-02-19 08:00:18 [INFO]    [PING OK] FR | 528ms
2026-02-19 08:00:20 [INFO]    [PING OK] RU | 234ms
2026-02-19 08:00:20 [INFO]    [PING OK] DE | 199ms
2026-02-19 08:00:22 [INFO]    [PING OK] RU | 272ms
2026-02-19 08:00:22 [INFO]    [PING OK] RU | 206ms
2026-02-19 08:00:22 [INFO]    [PING OK] RU | 199ms
2026-02-19 08:00:22 [INFO]    [PING OK] RU | 312ms
2026-02-19 08:00:22 [INFO]    [PING OK] RU | 252ms
2026-02-19 08:00:22 [INFO]    [PING OK] RU | 316ms
2026-02-19 08:00:23 [INFO]    [PING OK] RU | 288ms
2026-02-19 08:00:23 [INFO]    [PING OK] RU | 223ms
2026-02-19 08:00:23 [INFO]    [PING OK] RU | 225ms
2026-02-19 08:00:23 [INFO]    [PING OK] RU | 387ms
2026-02-19 08:00:23 [INFO]    [PING OK] RU | 293ms
2026-02-19 08:00:23 [INFO]    [PING OK] RU | 1046ms
2026-02-19 08:00:23 [INFO]    [PING OK] RU | 277ms
2026-02-19 08:00:23 [INFO]    [PING OK] RU | 139ms
2026-02-19 08:00:24 [INFO]    [PING OK] RU | 703ms
2026-02-19 08:00:24 [INFO]    [PING OK] RU | 391ms
2026-02-19 08:00:24 [INFO]    [PING OK] RU | 324ms
2026-02-19 08:00:25 [INFO]    [PING OK] RU | 663ms
2026-02-19 08:00:25 [INFO]    [PING OK] RU | 336ms
2026-02-19 08:00:25 [INFO]    [PING OK] RU | 360ms
2026-02-19 08:00:25 [INFO]    [PING OK] RU | 337ms
2026-02-19 08:00:25 [INFO]    [PING OK] RU | 232ms
2026-02-19 08:00:25 [INFO]    [PING OK] RU | 2245ms
2026-02-19 08:00:26 [INFO]    [PING OK] RU | 221ms
2026-02-19 08:00:26 [INFO]    [PING OK] RU | 582ms
2026-02-19 08:00:26 [INFO]    [PING OK] RU | 285ms
2026-02-19 08:00:26 [INFO]    [PING OK] RU | 218ms
2026-02-19 08:00:26 [INFO]    [PING OK] RU | 193ms
2026-02-19 08:00:26 [INFO]    [PING OK] RU | 2355ms
2026-02-19 08:00:26 [INFO]    [PING OK] RU | 2163ms
2026-02-19 08:00:27 [INFO]    [PING OK] RU | 724ms
2026-02-19 08:00:27 [INFO]    [PING OK] RU | 277ms
2026-02-19 08:00:27 [INFO]    [PING OK] RU | 1551ms
2026-02-19 08:00:27 [INFO]    [PING OK] RU | 220ms
2026-02-19 08:00:27 [INFO]    [PING OK] RU | 697ms
2026-02-19 08:00:28 [INFO]    [PING OK] DE | 871ms
2026-02-19 08:00:28 [INFO]    [PING OK] RU | 844ms
2026-02-19 08:00:28 [INFO]    [PING OK] RU | 331ms
2026-02-19 08:00:30 [INFO]    [PING OK] RU | 1960ms
2026-02-19 08:00:30 [INFO]    [PING OK] RU | 959ms
2026-02-19 08:00:30 [INFO]    [PING OK] RU | 2792ms
2026-02-19 08:00:31 [INFO]    [PING OK] RU | 1790ms
2026-02-19 08:00:31 [INFO]    [PING OK] RU | 4175ms
