2026-02-22 13:00:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 13:00:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 13:00:08 [INFO] 🔍 Уникальных конфигов собрано: 257
2026-02-22 13:00:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 13:00:14 [INFO]    [PING OK] NL | VLESS | 5460ms
2026-02-22 13:00:42 [INFO]    🏆 PL | VLESS | Пинг: 3183ms | Скорость: 6.3 Mbps ⚡⚡
2026-02-22 13:00:42 [INFO]    🏆 TR | VLESS | Пинг: 3006ms | Скорость: 6.09 Mbps ⚡⚡
2026-02-22 13:00:42 [INFO]    🏆 PL | VLESS | Пинг: 3171ms | Скорость: 6.06 Mbps ⚡⚡
2026-02-22 13:00:42 [INFO]    🏆 TR | VLESS | Пинг: 3550ms | Скорость: 6.31 Mbps ⚡⚡
2026-02-22 13:00:42 [INFO]    🏆 ES | VLESS | Пинг: 3151ms | Скорость: 5.98 Mbps ⚡⚡
2026-02-22 13:00:45 [INFO]    🏆 PL | VLESS | Пинг: 3071ms | Скорость: 0.71 Mbps 
2026-02-22 13:00:45 [INFO]    🏆 HU | VLESS | Пинг: 3112ms | Скорость: 2.17 Mbps ⚡
2026-02-22 13:00:45 [INFO]    🏆 NL | VLESS | Пинг: 4259ms | Скорость: 8.17 Mbps ⚡⚡
2026-02-22 13:00:45 [INFO]    🏆 NL | VLESS | Пинг: 3562ms | Скорость: 7.87 Mbps ⚡⚡
2026-02-22 13:00:45 [INFO]    🏆 DE | VLESS | Пинг: 3599ms | Скорость: 7.87 Mbps ⚡⚡
2026-02-22 13:00:45 [INFO]    🏆 HU | VLESS | Пинг: 4271ms | Скорость: 8.02 Mbps ⚡⚡
2026-02-22 13:00:45 [INFO]    🏆 PL | VLESS | Пинг: 3776ms | Скорость: 7.8 Mbps ⚡⚡
2026-02-22 13:00:46 [INFO]    🏆 PL | VLESS | Пинг: 4041ms | Скорость: 6.57 Mbps ⚡⚡
2026-02-22 13:00:47 [INFO]    🏆 HU | VLESS | Пинг: 4454ms | Скорость: 11.87 Mbps ⚡⚡
2026-02-22 13:00:47 [INFO]    🏆 PL | VLESS | Пинг: 4144ms | Скорость: 4.43 Mbps ⚡⚡
2026-02-22 13:00:48 [INFO]    🏆 PL | VLESS | Пинг: 4873ms | Скорость: 15.41 Mbps ⚡⚡
2026-02-22 13:00:48 [INFO]    🏆 HU | VLESS | Пинг: 4794ms | Скорость: 10.65 Mbps ⚡⚡
2026-02-22 13:00:48 [INFO]    🏆 FI | VLESS | Пинг: 4866ms | Скорость: 10.47 Mbps ⚡⚡
2026-02-22 13:00:49 [INFO]    🏆 HU | VLESS | Пинг: 3924ms | Скорость: 2.69 Mbps ⚡
2026-02-22 13:00:49 [INFO]    🏆 CZ | VLESS | Пинг: 4418ms | Скорость: 1.54 Mbps ⚡
2026-02-22 13:00:50 [INFO]    🏆 ES | VLESS | Пинг: 4954ms | Скорость: 18.23 Mbps ⚡⚡
2026-02-22 13:00:50 [INFO]    🏆 JP | VLESS | Пинг: 4600ms | Скорость: 5.37 Mbps ⚡⚡
2026-02-22 13:00:50 [INFO]    🏆 US | VLESS | Пинг: 4932ms | Скорость: 8.54 Mbps ⚡⚡
2026-02-22 13:00:52 [INFO]    🏆 CA | VLESS | Пинг: 4473ms | Скорость: 0.79 Mbps 
2026-02-22 13:00:52 [INFO]    🏆 TR | VLESS | Пинг: 4682ms | Скорость: 0.67 Mbps 
2026-02-22 13:00:53 [INFO]    🏆 CA | VLESS | Пинг: 4900ms | Скорость: 0.75 Mbps 
2026-02-22 13:00:54 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-22 13:00:54 [INFO] 💾 Файл успешно сохранен: FL1PVPN
