2026-02-18 15:50:06 [INFO] 🚀 START: Smart Selector (STRICT: ONLY VLESS+REALITY & WHITE SNI, Target: 10)
2026-02-18 15:50:06 [INFO] 🌐 Загрузка источников и жесткая фильтрация...
2026-02-18 15:50:07 [INFO] 🔍 Найдено серверов VLESS+Reality с белыми SNI: 53
2026-02-18 15:50:07 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 40)...
2026-02-18 15:50:08 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 294ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:08 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 328ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:08 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 322ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:08 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 344ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:08 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 296ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] IT | VLESS-REALITY | SNI: gmail.com | 574ms | Src: BLACK_VLESS_RUS_mobile.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 381ms | Src: clck.ru
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 442ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: api-maps.yandex.ru | 808ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 661ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 416ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 256ms | Src: clck.ru
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 901ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 222ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 333ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: ya.ru | 79ms | Src: Vless-Reality-White-Lists-Rus-Mobile.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 367ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: api-maps.yandex.ru | 1227ms | Src: clck.ru
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: api-maps.yandex.ru | 1199ms | Src: clck.ru
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 311ms | Src: Vless-Reality-White-Lists-Rus-Mobile-2.txt
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 1249ms | Src: clck.ru
2026-02-18 15:50:09 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: eh.vk.com | 137ms | Src: clck.ru
2026-02-18 15:50:10 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 817ms | Src: clck.ru
2026-02-18 15:50:10 [INFO]    [PING OK] RU | VLESS-REALITY | SNI: yandex.ru | 1511ms | Src: clck.ru
