2026-02-21 22:00:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-21 22:00:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-21 22:00:08 [INFO] 🔍 Уникальных конфигов собрано: 254
2026-02-21 22:00:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-21 22:00:14 [INFO]    [PING OK] CZ | VLESS | 4519ms
2026-02-21 22:00:15 [INFO]    [PING OK] NL | VLESS | 5465ms
2026-02-21 22:00:15 [INFO]    [PING OK] HU | VLESS | 3692ms
2026-02-21 22:00:15 [INFO]    [PING OK] IT | VLESS | 3790ms
2026-02-21 22:00:15 [INFO]    [PING OK] ES | VLESS | 3598ms
2026-02-21 22:00:15 [INFO]    [PING OK] TR | VLESS | 4257ms
2026-02-21 22:00:16 [INFO]    [PING OK] TR | VLESS | 3826ms
2026-02-21 22:00:17 [INFO]    [PING OK] DE | VLESS | 4409ms
2026-02-21 22:00:19 [INFO]    [PING OK] DE | VLESS | 9036ms
2026-02-21 22:00:19 [INFO]    [PING OK] IT | VLESS | 4687ms
2026-02-21 22:00:20 [INFO]    [PING OK] ES | VLESS | 4828ms
2026-02-21 22:00:20 [INFO]    [PING OK] IT | VLESS | 5002ms
2026-02-21 22:00:20 [INFO]    [PING OK] PL | VLESS | 4667ms
2026-02-21 22:00:20 [INFO]    [PING OK] IT | VLESS | 4725ms
2026-02-21 22:00:20 [INFO]    [PING OK] CA | VLESS | 4775ms
2026-02-21 22:00:20 [INFO]    [PING OK] HU | VLESS | 4894ms
2026-02-21 22:00:20 [INFO]    [PING OK] TR | VLESS | 4732ms
2026-02-21 22:00:20 [INFO]    [PING OK] DE | VLESS | 5334ms
2026-02-21 22:00:20 [INFO]    [PING OK] ES | VLESS | 4453ms
2026-02-21 22:00:20 [INFO]    [PING OK] HU | VLESS | 4454ms
2026-02-21 22:00:20 [INFO]    [PING OK] TR | VLESS | 5003ms
2026-02-21 22:00:20 [INFO]    [PING OK] PL | VLESS | 4216ms
2026-02-21 22:00:20 [INFO]    [PING OK] PL | VLESS | 5123ms
2026-02-21 22:00:20 [INFO]    [PING OK] TR | VLESS | 4273ms
2026-02-21 22:00:20 [INFO]    [PING OK] TR | VLESS | 4579ms
2026-02-21 22:00:20 [INFO]    [PING OK] ES | VLESS | 4148ms
2026-02-21 22:00:20 [INFO]    [PING OK] ES | VLESS | 4463ms
2026-02-21 22:00:21 [INFO]    [PING OK] ES | VLESS | 4014ms
2026-02-21 22:00:21 [INFO]    [PING OK] ES | VLESS | 4110ms
2026-02-21 22:00:21 [INFO]    [PING OK] ES | VLESS | 3963ms
2026-02-21 22:00:21 [INFO]    [PING OK] ES | VLESS | 4046ms
2026-02-21 22:00:22 [INFO]    [PING OK] IT | VLESS | 4406ms
2026-02-21 22:00:22 [INFO]    [PING OK] PL | VLESS | 4448ms
2026-02-21 22:00:22 [INFO]    [PING OK] HU | VLESS | 3912ms
2026-02-21 22:00:22 [INFO]    [PING OK] ES | VLESS | 4021ms
2026-02-21 22:00:22 [INFO]    [PING OK] HU | VLESS | 3857ms
2026-02-21 22:00:22 [INFO]    [PING OK] PL | VLESS | 7455ms
2026-02-21 22:00:22 [INFO]    [PING OK] TR | VLESS | 3812ms
2026-02-21 22:00:23 [INFO]    [PING OK] PL | VLESS | 4303ms
2026-02-21 22:00:24 [INFO]    [PING OK] DE | VLESS | 4512ms
2026-02-21 22:00:25 [INFO]    [PING OK] PL | VLESS | 4783ms
2026-02-21 22:00:25 [INFO]    [PING OK] TR | VLESS | 4702ms
2026-02-21 22:00:26 [INFO]    [PING OK] HU | VLESS | 4692ms
2026-02-21 22:00:26 [INFO]    [PING OK] DE | VLESS | 4908ms
2026-02-21 22:00:26 [INFO]    [PING OK] PL | VLESS | 5058ms
2026-02-21 22:00:26 [INFO]    [PING OK] HU | VLESS | 5018ms
2026-02-21 22:00:26 [INFO]    [PING OK] DE | VLESS | 4828ms
2026-02-21 22:00:26 [INFO]    [PING OK] NL | VLESS | 4998ms
2026-02-21 22:00:26 [INFO]    [PING OK] DE | VLESS | 4991ms
2026-02-21 22:00:26 [INFO]    [PING OK] EE | VLESS | 5217ms
2026-02-21 22:00:27 [INFO]    [PING OK] US | VLESS | 4990ms
2026-02-21 22:00:27 [INFO]    [PING OK] CA | VLESS | 5716ms
2026-02-21 22:00:27 [INFO]    [PING OK] CA | VLESS | 5260ms
2026-02-21 22:00:27 [INFO]    [PING OK] CA | VLESS | 5263ms
2026-02-21 22:00:28 [INFO]    [PING OK] CA | VLESS | 5595ms
2026-02-21 22:00:30 [INFO]    [PING OK] DE | VLESS | 5385ms
2026-02-21 22:00:30 [INFO]    [PING OK] CA | VLESS | 6031ms
2026-02-21 22:00:31 [INFO]    [PING OK] CA | VLESS | 6051ms
2026-02-21 22:00:32 [INFO]    [PING OK] CA | VLESS | 5382ms
2026-02-21 22:00:32 [INFO]    [PING OK] DE | VLESS | 4413ms
2026-02-21 22:00:32 [INFO]    [PING OK] CA | VLESS | 5232ms
2026-02-21 22:00:32 [INFO]    [PING OK] CA | VLESS | 5204ms
2026-02-21 22:00:33 [INFO]    [PING OK] CA | VLESS | 3745ms
2026-02-21 22:00:33 [INFO]    [PING OK] CA | VLESS | 3248ms
2026-02-21 22:00:33 [INFO]    [PING OK] CA | VLESS | 3190ms
2026-02-21 22:00:33 [INFO]    [PING OK] CA | VLESS | 4019ms
2026-02-21 22:00:37 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-21 22:00:41 [INFO]    🏆 ES | VLESS | Пинг: 3598ms | Скорость: 6.43 Mbps ⚡⚡
2026-02-21 22:00:41 [INFO]    🏆 ES | VLESS | Пинг: 3963ms | Скорость: 6.59 Mbps ⚡⚡
2026-02-21 22:00:41 [INFO]    🏆 ES | VLESS | Пинг: 4014ms | Скорость: 6.71 Mbps ⚡⚡
2026-02-21 22:00:41 [INFO]    🏆 HU | VLESS | Пинг: 3692ms | Скорость: 6.33 Mbps ⚡⚡
