2026-02-23 11:30:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 11:30:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 11:30:09 [INFO] 🔍 Уникальных конфигов собрано: 220
2026-02-23 11:30:09 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 11:30:14 [INFO]    [PING OK] DE | VLESS | 4083ms
2026-02-23 11:30:15 [INFO]    [PING OK] DE | VLESS | 4901ms
2026-02-23 11:30:15 [INFO]    [PING OK] ES | VLESS | 3366ms
2026-02-23 11:30:15 [INFO]    [PING OK] ES | VLESS | 3435ms
2026-02-23 11:30:16 [INFO]    [PING OK] DE | VLESS | 3601ms
2026-02-23 11:30:16 [INFO]    [PING OK] EE | VLESS | 4641ms
2026-02-23 11:30:18 [INFO]    [PING OK] IT | VLESS | 3669ms
2026-02-23 11:30:18 [INFO]    [PING OK] PL | VLESS | 3417ms
2026-02-23 11:30:18 [INFO]    [PING OK] HU | VLESS | 3477ms
2026-02-23 11:30:18 [INFO]    [PING OK] TR | VLESS | 3308ms
2026-02-23 11:30:18 [INFO]    [PING OK] ES | VLESS | 3455ms
2026-02-23 11:30:18 [INFO]    [PING OK] IT | VLESS | 3324ms
2026-02-23 11:30:19 [INFO]    [PING OK] ES | VLESS | 3397ms
2026-02-23 11:30:19 [INFO]    [PING OK] DE | VLESS | 8425ms
2026-02-23 11:30:19 [INFO]    [PING OK] HU | VLESS | 3214ms
2026-02-23 11:30:19 [INFO]    [PING OK] TR | VLESS | 3193ms
2026-02-23 11:30:19 [INFO]    [PING OK] EE | VLESS | 3173ms
2026-02-23 11:30:19 [INFO]    [PING OK] FI | VLESS | 2853ms
2026-02-23 11:30:19 [INFO]    [PING OK] PL | VLESS | 2901ms
2026-02-23 11:30:19 [INFO]    [PING OK] HU | VLESS | 3010ms
2026-02-23 11:30:20 [INFO]    [PING OK] JP | VLESS | 3712ms
2026-02-23 11:30:20 [INFO]    [PING OK] PL | VLESS | 2897ms
2026-02-23 11:30:20 [INFO]    [PING OK] HU | VLESS | 2637ms
2026-02-23 11:30:20 [INFO]    [PING OK] HU | VLESS | 2830ms
2026-02-23 11:30:20 [INFO]    [PING OK] ES | VLESS | 3123ms
2026-02-23 11:30:20 [INFO]    [PING OK] JP | VLESS | 4922ms
2026-02-23 11:30:21 [INFO]    [PING OK] SE | VLESS | 3936ms
2026-02-23 11:30:22 [INFO]    [PING OK] ES | VLESS | 3506ms
2026-02-23 11:30:22 [INFO]    [PING OK] DE | VLESS | 5675ms
2026-02-23 11:30:23 [INFO]    [PING OK] PL | VLESS | 3972ms
2026-02-23 11:30:23 [INFO]    [PING OK] DE | VLESS | 4140ms
2026-02-23 11:30:23 [INFO]    [PING OK] HU | VLESS | 4481ms
2026-02-23 11:30:24 [INFO]    [PING OK] TR | VLESS | 4516ms
2026-02-23 11:30:24 [INFO]    [PING OK] TR | VLESS | 4719ms
2026-02-23 11:30:24 [INFO]    [PING OK] PL | VLESS | 4533ms
2026-02-23 11:30:24 [INFO]    [PING OK] ES | VLESS | 4513ms
2026-02-23 11:30:24 [INFO]    [PING OK] IT | VLESS | 4553ms
2026-02-23 11:30:24 [INFO]    [PING OK] PL | VLESS | 4665ms
2026-02-23 11:30:25 [INFO]    [PING OK] NL | VLESS | 4529ms
2026-02-23 11:30:25 [INFO]    [PING OK] SE | VLESS | 4454ms
2026-02-23 11:30:25 [INFO]    [PING OK] DE | VLESS | 4724ms
2026-02-23 11:30:26 [INFO]    [PING OK] DE | VLESS | 4605ms
2026-02-23 11:30:26 [INFO]    [PING OK] SE | VLESS | 4408ms
2026-02-23 11:30:26 [INFO]    [PING OK] DE | VLESS | 4880ms
2026-02-23 11:30:29 [INFO]    [PING OK] US | VLESS | 4202ms
2026-02-23 11:30:29 [INFO]    [PING OK] SE | VLESS | 4459ms
2026-02-23 11:30:29 [INFO]    [PING OK] DE | VLESS | 4281ms
2026-02-23 11:30:29 [INFO]    [PING OK] DE | VLESS | 4483ms
2026-02-23 11:30:29 [INFO]    [PING OK] SE | VLESS | 4144ms
2026-02-23 11:30:29 [INFO]    [PING OK] SE | VLESS | 4194ms
2026-02-23 11:30:30 [INFO]    [PING OK] TR | VLESS | 4434ms
2026-02-23 11:30:30 [INFO]    [PING OK] NL | VLESS | 3831ms
2026-02-23 11:30:31 [INFO]    [PING OK] CA | VLESS | 5187ms
2026-02-23 11:30:32 [INFO]    [PING OK] SE | VLESS | 3875ms
2026-02-23 11:30:32 [INFO]    [PING OK] CA | VLESS | 4208ms
2026-02-23 11:30:32 [INFO]    [PING OK] DE | VLESS | 3919ms
2026-02-23 11:30:33 [INFO]    [PING OK] DE | VLESS | 7633ms
2026-02-23 11:30:33 [INFO]    [PING OK] NL | VLESS | 4369ms
2026-02-23 11:30:33 [INFO]    [PING OK] SE | VLESS | 3508ms
2026-02-23 11:30:33 [INFO]    [PING OK] DE | VLESS | 3586ms
2026-02-23 11:30:33 [INFO]    [PING OK] SE | VLESS | 3202ms
2026-02-23 11:30:33 [INFO]    [PING OK] SE | VLESS | 2849ms
2026-02-23 11:30:34 [INFO]    [PING OK] DE | VLESS | 3249ms
2026-02-23 11:30:34 [INFO]    [PING OK] SE | VLESS | 2964ms
2026-02-23 11:30:34 [INFO]    [PING OK] DE | VLESS | 3454ms
2026-02-23 11:30:34 [INFO]    [PING OK] US | VLESS | 4485ms
2026-02-23 11:30:37 [INFO]    [PING OK] CA | VLESS | 8259ms
2026-02-23 11:30:38 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-23 11:30:42 [INFO]    🏆 FI | VLESS | Пинг: 2853ms | Скорость: 6.95 Mbps ⚡⚡
2026-02-23 11:30:42 [INFO]    🏆 HU | VLESS | Пинг: 3010ms | Скорость: 6.85 Mbps ⚡⚡
2026-02-23 11:30:42 [INFO]    🏆 HU | VLESS | Пинг: 3214ms | Скорость: 7.11 Mbps ⚡⚡
2026-02-23 11:30:42 [INFO]    🏆 HU | VLESS | Пинг: 2830ms | Скорость: 6.59 Mbps ⚡⚡
2026-02-23 11:30:42 [INFO]    🏆 PL | VLESS | Пинг: 2897ms | Скорость: 6.62 Mbps ⚡⚡
2026-02-23 11:30:42 [INFO]    🏆 TR | VLESS | Пинг: 3193ms | Скорость: 6.8 Mbps ⚡⚡
2026-02-23 11:30:43 [INFO]    🏆 TR | VLESS | Пинг: 3308ms | Скорость: 6.39 Mbps ⚡⚡
2026-02-23 11:30:43 [INFO]    🏆 PL | VLESS | Пинг: 2901ms | Скорость: 5.9 Mbps ⚡⚡
2026-02-23 11:30:43 [INFO]    🏆 ES | VLESS | Пинг: 3123ms | Скорость: 4.78 Mbps ⚡⚡
2026-02-23 11:30:44 [INFO]    🏆 HU | VLESS | Пинг: 2637ms | Скорость: 4.01 Mbps ⚡⚡
2026-02-23 11:30:45 [INFO]    🏆 EE | VLESS | Пинг: 3173ms | Скорость: 3.15 Mbps ⚡⚡
2026-02-23 11:30:46 [INFO]    🏆 ES | VLESS | Пинг: 3366ms | Скорость: 7.38 Mbps ⚡⚡
2026-02-23 11:30:46 [INFO]    🏆 ES | VLESS | Пинг: 3397ms | Скорость: 7.22 Mbps ⚡⚡
2026-02-23 11:30:46 [INFO]    🏆 HU | VLESS | Пинг: 3477ms | Скорость: 7.86 Mbps ⚡⚡
2026-02-23 11:30:46 [INFO]    🏆 ES | VLESS | Пинг: 3506ms | Скорость: 7.7 Mbps ⚡⚡
2026-02-23 11:30:46 [INFO]    🏆 SE | VLESS | Пинг: 3508ms | Скорость: 8.03 Mbps ⚡⚡
2026-02-23 11:30:46 [INFO]    🏆 ES | VLESS | Пинг: 3435ms | Скорость: 6.56 Mbps ⚡⚡
2026-02-23 11:30:47 [INFO]    🏆 PL | VLESS | Пинг: 3417ms | Скорость: 5.52 Mbps ⚡⚡
2026-02-23 11:30:48 [INFO]    🏆 DE | VLESS | Пинг: 3586ms | Скорость: 5.17 Mbps ⚡⚡
2026-02-23 11:30:48 [INFO]    🏆 IT | VLESS | Пинг: 3324ms | Скорость: 3.51 Mbps ⚡⚡
2026-02-23 11:30:49 [INFO]    🏆 DE | VLESS | Пинг: 3919ms | Скорость: 8.2 Mbps ⚡⚡
2026-02-23 11:30:49 [INFO]    🏆 PL | VLESS | Пинг: 3972ms | Скорость: 8.74 Mbps ⚡⚡
2026-02-23 11:30:49 [INFO]    🏆 SE | VLESS | Пинг: 4144ms | Скорость: 9.96 Mbps ⚡⚡
2026-02-23 11:30:49 [INFO]    🏆 ES | VLESS | Пинг: 3455ms | Скорость: 2.72 Mbps ⚡
2026-02-23 11:30:50 [INFO]    🏆 DE | VLESS | Пинг: 4083ms | Скорость: 6.13 Mbps ⚡⚡
