2026-02-16 16:50:09 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-16 16:50:09 [INFO] 🌐 Загрузка источников...
2026-02-16 16:50:11 [INFO] 🔍 Уникальных конфигов собрано: 375
2026-02-16 16:50:11 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-16 16:50:12 [INFO]    [PING OK] RU | 349ms
2026-02-16 16:50:13 [INFO]    [PING OK] RU | 509ms
2026-02-16 16:50:17 [INFO]    [PING OK] FI | 2844ms
2026-02-16 16:50:19 [INFO]    [PING OK] NL | 147ms
2026-02-16 16:50:19 [INFO]    [PING OK] DE | 486ms
2026-02-16 16:50:19 [INFO]    [PING OK] DE | 204ms
2026-02-16 16:50:22 [INFO]    [PING OK] DE | 147ms
2026-02-16 16:50:23 [INFO]    [PING OK] DE | 197ms
2026-02-16 16:50:23 [INFO]    [PING OK] DE | 186ms
2026-02-16 16:50:24 [INFO]    [PING OK] DE | 3382ms
2026-02-16 16:50:24 [INFO]    [PING OK] RU | 118ms
2026-02-16 16:50:24 [INFO]    [PING OK] US | 830ms
2026-02-16 16:50:24 [INFO]    [PING OK] RU | 247ms
2026-02-16 16:50:25 [INFO]    [PING OK] RU | 186ms
2026-02-16 16:50:25 [INFO]    [PING OK] RU | 226ms
2026-02-16 16:50:25 [INFO]    [PING OK] RU | 807ms
2026-02-16 16:50:25 [INFO]    [PING OK] RU | 389ms
2026-02-16 16:50:26 [INFO]    [PING OK] RU | 438ms
2026-02-16 16:50:26 [INFO]    [PING OK] DE | 169ms
2026-02-16 16:50:26 [INFO]    [PING OK] RU | 274ms
2026-02-16 16:50:26 [INFO]    [PING OK] RU | 199ms
2026-02-16 16:50:26 [INFO]    [PING OK] RU | 249ms
2026-02-16 16:50:27 [INFO]    [PING OK] DE | 153ms
2026-02-16 16:50:27 [INFO]    [PING OK] RU | 89ms
2026-02-16 16:50:27 [INFO]    [PING OK] RU | 200ms
2026-02-16 16:50:28 [INFO]    [PING OK] PL | 198ms
2026-02-16 16:50:28 [INFO]    [PING OK] RU | 270ms
2026-02-16 16:50:28 [INFO]    [PING OK] RU | 189ms
2026-02-16 16:50:28 [INFO]    [PING OK] RU | 152ms
2026-02-16 16:50:28 [INFO]    [PING OK] RU | 207ms
2026-02-16 16:50:28 [INFO]    [PING OK] RU | 87ms
2026-02-16 16:50:29 [INFO]    [PING OK] US | 515ms
2026-02-16 16:50:29 [INFO]    [PING OK] RU | 237ms
2026-02-16 16:50:29 [INFO]    [PING OK] RU | 195ms
2026-02-16 16:50:29 [INFO]    [PING OK] PL | 189ms
2026-02-16 16:50:29 [INFO]    [PING OK] RU | 978ms
2026-02-16 16:50:29 [INFO]    [PING OK] RU | 666ms
