2026-02-17 05:50:06 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-17 05:50:06 [INFO] 🌐 Загрузка источников...
2026-02-17 05:50:09 [INFO] 🔍 Уникальных конфигов собрано: 639
2026-02-17 05:50:09 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-17 05:50:10 [INFO]    [PING OK] DE | 240ms
2026-02-17 05:50:11 [INFO]    [PING OK] DE | 1224ms
2026-02-17 05:50:11 [INFO]    [PING OK] DE | 1322ms
2026-02-17 05:50:12 [INFO]    [PING OK] DE | 186ms
2026-02-17 05:50:12 [INFO]    [PING OK] DE | 2204ms
2026-02-17 05:50:13 [INFO]    [PING OK] DE | 163ms
2026-02-17 05:50:16 [INFO]    [PING OK] DE | 184ms
2026-02-17 05:50:16 [INFO]    [PING OK] DE | 562ms
2026-02-17 05:50:17 [INFO]    [PING OK] DE | 130ms
2026-02-17 05:50:18 [INFO]    [PING OK] FR | 264ms
2026-02-17 05:50:18 [INFO]    [PING OK] NL | 2900ms
2026-02-17 05:50:22 [INFO]    [PING OK] RU | 208ms
2026-02-17 05:50:22 [INFO]    [PING OK] FI | 271ms
2026-02-17 05:50:22 [INFO]    [PING OK] RU | 316ms
2026-02-17 05:50:22 [INFO]    [PING OK] RU | 68ms
2026-02-17 05:50:22 [INFO]    [PING OK] RU | 108ms
2026-02-17 05:50:23 [INFO]    [PING OK] RU | 429ms
2026-02-17 05:50:23 [INFO]    [PING OK] RU | 107ms
2026-02-17 05:50:23 [INFO]    [PING OK] RU | 591ms
2026-02-17 05:50:24 [INFO]    [PING OK] RU | 277ms
2026-02-17 05:50:24 [INFO]    [PING OK] RU | 319ms
2026-02-17 05:50:24 [INFO]    [PING OK] RU | 957ms
2026-02-17 05:50:24 [INFO]    [PING OK] RU | 282ms
2026-02-17 05:50:25 [INFO]    [PING OK] US | 173ms
2026-02-17 05:50:25 [INFO]    [PING OK] RU | 2370ms
2026-02-17 05:50:25 [INFO]    [PING OK] FI | 154ms
2026-02-17 05:50:25 [INFO]    [PING OK] RU | 226ms
2026-02-17 05:50:25 [INFO]    [PING OK] RU | 252ms
2026-02-17 05:50:25 [INFO]    [PING OK] RU | 344ms
2026-02-17 05:50:26 [INFO]    [PING OK] RU | 2360ms
2026-02-17 05:50:26 [INFO]    [PING OK] RU | 268ms
2026-02-17 05:50:26 [INFO]    [PING OK] FI | 232ms
2026-02-17 05:50:26 [INFO]    [PING OK] RU | 529ms
2026-02-17 05:50:26 [INFO]    [PING OK] NL | 1401ms
2026-02-17 05:50:27 [INFO]    [PING OK] RU | 363ms
2026-02-17 05:50:27 [INFO]    [PING OK] HU | 1383ms
2026-02-17 05:50:27 [INFO]    [PING OK] RU | 211ms
2026-02-17 05:50:27 [INFO]    [PING OK] HU | 359ms
2026-02-17 05:50:27 [INFO]    [PING OK] RU | 894ms
2026-02-17 05:50:28 [INFO]    [PING OK] PL | 175ms
2026-02-17 05:50:28 [INFO]    [PING OK] RU | 120ms
2026-02-17 05:50:28 [INFO]    [PING OK] RU | 2393ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 1801ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 249ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 1794ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 200ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 1351ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 1749ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 2979ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 4192ms
2026-02-17 05:50:29 [INFO]    [PING OK] RU | 303ms
2026-02-17 05:50:30 [INFO]    [PING OK] PL | 187ms
2026-02-17 05:50:30 [INFO]    [PING OK] RU | 277ms
2026-02-17 05:50:30 [INFO]    [PING OK] RU | 241ms
2026-02-17 05:50:30 [INFO]    [PING OK] RU | 1276ms
2026-02-17 05:50:30 [INFO]    [PING OK] RU | 282ms
2026-02-17 05:50:30 [INFO]    [PING OK] NL | 178ms
2026-02-17 05:50:31 [INFO]    [PING OK] RU | 792ms
2026-02-17 05:50:31 [INFO]    [PING OK] RU | 262ms
2026-02-17 05:50:31 [INFO]    [PING OK] RU | 229ms
2026-02-17 05:50:32 [INFO]    [PING OK] DE | 1154ms
2026-02-17 05:50:32 [INFO]    [PING OK] DE | 148ms
2026-02-17 05:50:32 [INFO]    [PING OK] RU | 329ms
2026-02-17 05:50:32 [INFO]    [PING OK] FI | 204ms
