2026-02-21 22:20:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-21 22:20:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-21 22:20:08 [INFO] 🔍 Уникальных конфигов собрано: 254
2026-02-21 22:20:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-21 22:20:14 [INFO]    [PING OK] CZ | VLESS | 5466ms
2026-02-21 22:20:31 [INFO]    [PING OK] CA | VLESS | 5453ms
2026-02-21 22:20:31 [INFO]    [PING OK] DE | VLESS | 5511ms
2026-02-21 22:20:31 [INFO]    [PING OK] NL | VLESS | 5059ms
2026-02-21 22:20:31 [INFO]    [PING OK] CA | VLESS | 5456ms
2026-02-21 22:20:31 [INFO]    [PING OK] CA | VLESS | 5791ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 5303ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 4087ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 4965ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 4129ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 3313ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 2678ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 3331ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 2688ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 2925ms
2026-02-21 22:20:32 [INFO]    [PING OK] CA | VLESS | 2806ms
2026-02-21 22:20:33 [INFO]    [PING OK] CA | VLESS | 3418ms
2026-02-21 22:20:33 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-21 22:20:36 [INFO]    🏆 HU | VLESS | Пинг: 3665ms | Скорость: 8.34 Mbps ⚡⚡
2026-02-21 22:20:36 [INFO]    🏆 HU | VLESS | Пинг: 3710ms | Скорость: 8.47 Mbps ⚡⚡
2026-02-21 22:20:36 [INFO]    🏆 DE | VLESS | Пинг: 3709ms | Скорость: 8.03 Mbps ⚡⚡
2026-02-21 22:20:36 [INFO]    🏆 HU | VLESS | Пинг: 3664ms | Скорость: 7.85 Mbps ⚡⚡
2026-02-21 22:20:37 [INFO]    🏆 PL | VLESS | Пинг: 3812ms | Скорость: 6.66 Mbps ⚡⚡
2026-02-21 22:20:38 [INFO]    🏆 CA | VLESS | Пинг: 3313ms | Скорость: 5.0 Mbps ⚡⚡
2026-02-21 22:20:38 [INFO]    🏆 CA | VLESS | Пинг: 3331ms | Скорость: 4.96 Mbps ⚡⚡
2026-02-21 22:20:38 [INFO]    🏆 ES | VLESS | Пинг: 3790ms | Скорость: 4.96 Mbps ⚡⚡
2026-02-21 22:20:38 [INFO]    🏆 CA | VLESS | Пинг: 3418ms | Скорость: 4.66 Mbps ⚡⚡
2026-02-21 22:20:39 [INFO]    🏆 PL | VLESS | Пинг: 3823ms | Скорость: 10.56 Mbps ⚡⚡
2026-02-21 22:20:39 [INFO]    🏆 TR | VLESS | Пинг: 3879ms | Скорость: 9.5 Mbps ⚡⚡
2026-02-21 22:20:39 [INFO]    🏆 TR | VLESS | Пинг: 3881ms | Скорость: 9.29 Mbps ⚡⚡
2026-02-21 22:20:40 [INFO]    🏆 CA | VLESS | Пинг: 2678ms | Скорость: 0.7 Mbps 
2026-02-21 22:20:40 [INFO]    🏆 CA | VLESS | Пинг: 2806ms | Скорость: 0.79 Mbps 
2026-02-21 22:20:40 [INFO]    🏆 CA | VLESS | Пинг: 2925ms | Скорость: 0.76 Mbps 
2026-02-21 22:20:41 [INFO]    🏆 CA | VLESS | Пинг: 3829ms | Скорость: 5.26 Mbps ⚡⚡
2026-02-21 22:20:41 [INFO]    🏆 ES | VLESS | Пинг: 3993ms | Скорость: 9.04 Mbps ⚡⚡
2026-02-21 22:20:41 [INFO]    🏆 PL | VLESS | Пинг: 3989ms | Скорость: 8.53 Mbps ⚡⚡
2026-02-21 22:20:41 [INFO]    🏆 TR | VLESS | Пинг: 3884ms | Скорость: 5.94 Mbps ⚡⚡
2026-02-21 22:20:41 [INFO]    🏆 ES | VLESS | Пинг: 4026ms | Скорость: 11.1 Mbps ⚡⚡
2026-02-21 22:20:42 [INFO]    🏆 HU | VLESS | Пинг: 4110ms | Скорость: 10.68 Mbps ⚡⚡
2026-02-21 22:20:43 [INFO]    🏆 CA | VLESS | Пинг: 4087ms | Скорость: 6.55 Mbps ⚡⚡
2026-02-21 22:20:43 [INFO]    🏆 HU | VLESS | Пинг: 4297ms | Скорость: 11.64 Mbps ⚡⚡
2026-02-21 22:20:44 [INFO]    🏆 PL | VLESS | Пинг: 4116ms | Скорость: 6.23 Mbps ⚡⚡
2026-02-21 22:20:44 [INFO]    🏆 TR | VLESS | Пинг: 4316ms | Скорость: 8.54 Mbps ⚡⚡
2026-02-21 22:20:45 [INFO]    🏆 PL | VLESS | Пинг: 3982ms | Скорость: 1.23 Mbps 
2026-02-21 22:20:45 [INFO]    🏆 HU | VLESS | Пинг: 4273ms | Скорость: 6.13 Mbps ⚡⚡
2026-02-21 22:20:45 [INFO]    🏆 IT | VLESS | Пинг: 3964ms | Скорость: 0.97 Mbps 
2026-02-21 22:20:46 [INFO]    🏆 ES | VLESS | Пинг: 4058ms | Скорость: 3.05 Mbps ⚡⚡
2026-02-21 22:20:46 [INFO]    🏆 TR | VLESS | Пинг: 4079ms | Скорость: 2.23 Mbps ⚡
2026-02-21 22:20:47 [INFO]    🏆 CA | VLESS | Пинг: 4129ms | Скорость: 0.82 Mbps 
2026-02-21 22:20:47 [INFO]    🏆 TR | VLESS | Пинг: 4242ms | Скорость: 3.73 Mbps ⚡⚡
2026-02-21 22:20:47 [INFO]    🏆 IT | VLESS | Пинг: 4201ms | Скорость: 0.79 Mbps 
2026-02-21 22:20:49 [INFO]    🏆 ES | VLESS | Пинг: 4352ms | Скорость: 3.38 Mbps ⚡⚡
2026-02-21 22:20:49 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-21 22:20:49 [INFO] 💾 Файл успешно сохранен: FL1PVPN
