2026-02-24 06:20:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-24 06:20:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-24 06:20:12 [INFO] 🔍 Уникальных конфигов собрано: 217
2026-02-24 06:20:12 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-24 06:20:17 [INFO]    [PING OK] DE | VLESS | 4352ms
2026-02-24 06:20:18 [INFO]    [PING OK] PL | VLESS | 4781ms
2026-02-24 06:20:18 [INFO]    [PING OK] US | VLESS | 4631ms
2026-02-24 06:20:18 [INFO]    [PING OK] IT | VLESS | 4444ms
2026-02-24 06:20:18 [INFO]    [PING OK] DE | VLESS | 5017ms
2026-02-24 06:20:18 [INFO]    [PING OK] TR | VLESS | 4863ms
2026-02-24 06:20:18 [INFO]    [PING OK] DE | VLESS | 4290ms
2026-02-24 06:20:18 [INFO]    [PING OK] TR | VLESS | 4817ms
2026-02-24 06:20:18 [INFO]    [PING OK] ES | VLESS | 4499ms
2026-02-24 06:20:19 [INFO]    [PING OK] DE | VLESS | 4863ms
2026-02-24 06:20:19 [INFO]    [PING OK] HU | VLESS | 4401ms
2026-02-24 06:20:20 [INFO]    [PING OK] DE | VLESS | 5449ms
2026-02-24 06:20:21 [INFO]    [PING OK] IT | VLESS | 4225ms
2026-02-24 06:20:21 [INFO]    [PING OK] FI | VLESS | 4790ms
2026-02-24 06:20:22 [INFO]    [PING OK] TR | VLESS | 4846ms
2026-02-24 06:20:23 [INFO]    [PING OK] HU | VLESS | 4835ms
2026-02-24 06:20:23 [INFO]    [PING OK] PL | VLESS | 4790ms
2026-02-24 06:20:24 [INFO]    [PING OK] PL | VLESS | 4931ms
2026-02-24 06:20:24 [INFO]    [PING OK] ES | VLESS | 5283ms
2026-02-24 06:20:24 [INFO]    [PING OK] HU | VLESS | 4953ms
2026-02-24 06:20:24 [INFO]    [PING OK] NL | VLESS | 5029ms
2026-02-24 06:20:24 [INFO]    [PING OK] PL | VLESS | 4676ms
2026-02-24 06:20:24 [INFO]    [PING OK] NL | VLESS | 5312ms
2026-02-24 06:20:25 [INFO]    [PING OK] PL | VLESS | 4668ms
2026-02-24 06:20:25 [INFO]    [PING OK] EE | VLESS | 4875ms
2026-02-24 06:20:26 [INFO]    [PING OK] NL | VLESS | 7020ms
2026-02-24 06:20:26 [INFO]    [PING OK] NL | VLESS | 6508ms
2026-02-24 06:20:27 [INFO]    [PING OK] CA | VLESS | 5418ms
2026-02-24 06:20:27 [INFO]    [PING OK] TR | VLESS | 5061ms
2026-02-24 06:20:28 [INFO]    [PING OK] DE | VLESS | 5526ms
2026-02-24 06:20:29 [INFO]    [PING OK] CA | VLESS | 5894ms
2026-02-24 06:20:30 [INFO]    [PING OK] NL | VLESS | 9246ms
2026-02-24 06:20:30 [INFO]    [PING OK] SG | VLESS | 6163ms
2026-02-24 06:20:30 [INFO]    [PING OK] SE | VLESS | 5683ms
2026-02-24 06:20:30 [INFO]    [PING OK] TR | VLESS | 6100ms
2026-02-24 06:20:31 [INFO]    [PING OK] CA | VLESS | 6098ms
2026-02-24 06:20:31 [INFO]    [PING OK] CA | VLESS | 6010ms
2026-02-24 06:20:31 [INFO]    [PING OK] CA | VLESS | 6054ms
2026-02-24 06:20:31 [INFO]    [PING OK] SE | VLESS | 5858ms
2026-02-24 06:20:32 [INFO]    [PING OK] US | VLESS | 5977ms
2026-02-24 06:20:32 [INFO]    [PING OK] NO | VLESS | 6525ms
2026-02-24 06:20:33 [INFO]    [PING OK] CA | VLESS | 5439ms
2026-02-24 06:20:33 [INFO]    [PING OK] CA | VLESS | 5796ms
2026-02-24 06:20:33 [INFO]    [PING OK] SE | VLESS | 4463ms
2026-02-24 06:20:33 [INFO]    [PING OK] NL | VLESS | 4418ms
2026-02-24 06:20:33 [INFO]    [PING OK] CA | VLESS | 6815ms
2026-02-24 06:20:33 [INFO]    [PING OK] DE | VLESS | 3752ms
2026-02-24 06:20:33 [INFO]    [PING OK] FI | VLESS | 4053ms
2026-02-24 06:20:34 [INFO]    [PING OK] DE | VLESS | 3128ms
2026-02-24 06:20:34 [INFO]    [PING OK] NL | VLESS | 3021ms
2026-02-24 06:20:34 [INFO]    [PING OK] CA | VLESS | 4153ms
2026-02-24 06:20:34 [INFO]    [PING OK] DE | VLESS | 2619ms
2026-02-24 06:20:34 [INFO]    [PING OK] DE | VLESS | 1910ms
2026-02-24 06:20:34 [INFO]    [PING OK] CA | VLESS | 3189ms
2026-02-24 06:20:34 [INFO]    [PING OK] SE | VLESS | 3542ms
2026-02-24 06:20:34 [INFO]    [PING OK] CA | VLESS | 2927ms
2026-02-24 06:20:34 [INFO]    [PING OK] CA | VLESS | 3966ms
2026-02-24 06:20:35 [INFO]    [PING OK] CA | VLESS | 1752ms
2026-02-24 06:20:35 [INFO]    [PING OK] DE | VLESS | 4645ms
2026-02-24 06:20:37 [INFO]    [PING OK] US | VLESS | 3804ms
2026-02-24 06:20:38 [INFO]    [PING OK] TR | VLESS | 4995ms
2026-02-24 06:20:39 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-24 06:20:43 [INFO]    🏆 FI | VLESS | Пинг: 4053ms | Скорость: 5.94 Mbps ⚡⚡
2026-02-24 06:20:43 [INFO]    🏆 IT | VLESS | Пинг: 4225ms | Скорость: 5.94 Mbps ⚡⚡
2026-02-24 06:20:43 [INFO]    🏆 NL | VLESS | Пинг: 3021ms | Скорость: 5.52 Mbps ⚡⚡
2026-02-24 06:20:43 [INFO]    🏆 DE | VLESS | Пинг: 3128ms | Скорость: 5.57 Mbps ⚡⚡
