2026-02-25 02:10:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-25 02:10:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-25 02:10:07 [INFO] 🔍 Уникальных конфигов собрано: 201
2026-02-25 02:10:07 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-25 02:10:13 [INFO]    [PING OK] DE | VLESS | 4937ms
2026-02-25 02:10:14 [INFO]    [PING OK] US | VLESS | 5063ms
2026-02-25 02:10:14 [INFO]    [PING OK] NL | VLESS | 4653ms
2026-02-25 02:10:14 [INFO]    [PING OK] DE | VLESS | 4830ms
2026-02-25 02:10:14 [INFO]    [PING OK] FI | VLESS | 5030ms
2026-02-25 02:10:14 [INFO]    [PING OK] DE | VLESS | 5611ms
2026-02-25 02:10:14 [INFO]    [PING OK] DE | VLESS | 4397ms
2026-02-25 02:10:14 [INFO]    [PING OK] DE | VLESS | 4934ms
2026-02-25 02:10:15 [INFO]    [PING OK] NL | VLESS | 4482ms
2026-02-25 02:10:15 [INFO]    [PING OK] FI | VLESS | 4979ms
2026-02-25 02:10:15 [INFO]    [PING OK] FI | VLESS | 6477ms
2026-02-25 02:10:16 [INFO]    [PING OK] FI | VLESS | 6285ms
2026-02-25 02:10:16 [INFO]    [PING OK] US | VLESS | 3946ms
2026-02-25 02:10:18 [INFO]    [PING OK] FI | VLESS | 4145ms
2026-02-25 02:10:19 [INFO]    [PING OK] NL | VLESS | 4036ms
2026-02-25 02:10:19 [INFO]    [PING OK] FI | VLESS | 4004ms
2026-02-25 02:10:19 [INFO]    [PING OK] US | VLESS | 4547ms
2026-02-25 02:10:19 [INFO]    [PING OK] FI | VLESS | 4162ms
2026-02-25 02:10:20 [INFO]    [PING OK] DE | VLESS | 3936ms
2026-02-25 02:10:20 [INFO]    [PING OK] DE | VLESS | 4316ms
2026-02-25 02:10:20 [INFO]    [PING OK] FI | VLESS | 4079ms
2026-02-25 02:10:20 [INFO]    [PING OK] DE | VLESS | 4315ms
2026-02-25 02:10:21 [INFO]    [PING OK] US | VLESS | 4253ms
2026-02-25 02:10:21 [INFO]    [PING OK] US | VLESS | 4469ms
2026-02-25 02:10:21 [INFO]    [PING OK] NL | VLESS | 4593ms
2026-02-25 02:10:21 [INFO]    [PING OK] US | VLESS | 4676ms
2026-02-25 02:10:22 [INFO]    [PING OK] FI | VLESS | 4507ms
2026-02-25 02:10:22 [INFO]    [PING OK] FI | VLESS | 7503ms
2026-02-25 02:10:23 [INFO]    [PING OK] DE | VLESS | 5062ms
2026-02-25 02:10:24 [INFO]    [PING OK] NL | VLESS | 5196ms
2026-02-25 02:10:25 [INFO]    [PING OK] DE | VLESS | 4986ms
2026-02-25 02:10:25 [INFO]    [PING OK] GB | VLESS | 5118ms
2026-02-25 02:10:25 [INFO]    [PING OK] DE | VLESS | 4978ms
2026-02-25 02:10:25 [INFO]    [PING OK] LV | VLESS | 4807ms
2026-02-25 02:10:25 [INFO]    [PING OK] KZ | VLESS | 4810ms
2026-02-25 02:10:25 [INFO]    [PING OK] CA | VLESS | 5539ms
2026-02-25 02:10:25 [INFO]    [PING OK] NL | VLESS | 5360ms
2026-02-25 02:10:25 [INFO]    [PING OK] US | VLESS | 4905ms
2026-02-25 02:10:25 [INFO]    [PING OK] CA | VLESS | 5455ms
2026-02-25 02:10:25 [INFO]    [PING OK] CA | VLESS | 5050ms
2026-02-25 02:10:26 [INFO]    [PING OK] US | VLESS | 4971ms
2026-02-25 02:10:26 [INFO]    [PING OK] SG | VLESS | 5712ms
2026-02-25 02:10:26 [INFO]    [PING OK] CA | VLESS | 4804ms
2026-02-25 02:10:26 [INFO]    [PING OK] CA | VLESS | 5403ms
2026-02-25 02:10:26 [INFO]    [PING OK] DE | VLESS | 4731ms
2026-02-25 02:10:26 [INFO]    [PING OK] NL | VLESS | 4606ms
2026-02-25 02:10:26 [INFO]    [PING OK] CA | VLESS | 5061ms
2026-02-25 02:10:26 [INFO]    [PING OK] NL | VLESS | 4798ms
2026-02-25 02:10:26 [INFO]    [PING OK] US | VLESS | 4647ms
2026-02-25 02:10:26 [INFO]    [PING OK] LV | VLESS | 4190ms
2026-02-25 02:10:26 [INFO]    [PING OK] CA | VLESS | 4562ms
2026-02-25 02:10:27 [INFO]    [PING OK] CY | VLESS | 3925ms
2026-02-25 02:10:27 [INFO]    [PING OK] NL | VLESS | 3956ms
2026-02-25 02:10:27 [INFO]    [PING OK] TR | VLESS | 4072ms
2026-02-25 02:10:28 [INFO]    [PING OK] JP | VLESS | 5176ms
2026-02-25 02:10:28 [INFO]    [PING OK] NL | VLESS | 3692ms
2026-02-25 02:10:28 [INFO]    [PING OK] FR | VLESS | 3854ms
2026-02-25 02:10:28 [INFO]    [PING OK] LV | VLESS | 3808ms
2026-02-25 02:10:29 [INFO]    [PING OK] DE | VLESS | 3356ms
2026-02-25 02:10:29 [INFO]    [PING OK] CA | VLESS | 3781ms
2026-02-25 02:10:29 [INFO]    [PING OK] CA | VLESS | 3356ms
2026-02-25 02:10:29 [INFO]    [PING OK] DE | VLESS | 3036ms
2026-02-25 02:10:29 [INFO]    [PING OK] DE | VLESS | 3013ms
2026-02-25 02:10:29 [INFO]    [PING OK] SE | VLESS | 2771ms
2026-02-25 02:10:29 [INFO]    [PING OK] CA | VLESS | 3732ms
2026-02-25 02:10:29 [INFO]    [PING OK] US | VLESS | 3074ms
2026-02-25 02:10:29 [INFO]    [PING OK] DE | VLESS | 2170ms
2026-02-25 02:10:29 [INFO]    [PING OK] GB | VLESS | 2530ms
2026-02-25 02:10:29 [INFO]    [PING OK] TR | VLESS | 2715ms
2026-02-25 02:10:29 [INFO]    [PING OK] US | VLESS | 2744ms
2026-02-25 02:10:29 [INFO]    [PING OK] US | VLESS | 3075ms
2026-02-25 02:10:29 [INFO]    [PING OK] US | VLESS | 2998ms
2026-02-25 02:10:29 [INFO]    [PING OK] CA | VLESS | 3178ms
2026-02-25 02:10:29 [INFO]    [PING OK] CA | VLESS | 2787ms
2026-02-25 02:10:30 [INFO]    [PING OK] CA | VLESS | 3350ms
2026-02-25 02:10:30 [INFO]    [PING OK] DE | VLESS | 3325ms
2026-02-25 02:10:30 [INFO]    [PING OK] TW | VLESS | 3253ms
2026-02-25 02:10:30 [INFO]    [PING OK] CA | VLESS | 3459ms
2026-02-25 02:10:30 [INFO]    [PING OK] CA | VLESS | 4405ms
2026-02-25 02:10:34 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-25 02:10:38 [INFO]    🏆 SE | VLESS | Пинг: 2771ms | Скорость: 5.68 Mbps ⚡⚡
2026-02-25 02:10:38 [INFO]    🏆 DE | VLESS | Пинг: 3013ms | Скорость: 5.47 Mbps ⚡⚡
2026-02-25 02:10:39 [INFO]    🏆 DE | VLESS | Пинг: 2170ms | Скорость: 5.23 Mbps ⚡⚡
2026-02-25 02:10:39 [INFO]    🏆 TR | VLESS | Пинг: 2715ms | Скорость: 5.3 Mbps ⚡⚡
2026-02-25 02:10:39 [INFO]    🏆 GB | VLESS | Пинг: 2530ms | Скорость: 5.25 Mbps ⚡⚡
2026-02-25 02:10:39 [INFO]    🏆 DE | VLESS | Пинг: 3036ms | Скорость: 5.3 Mbps ⚡⚡
2026-02-25 02:10:39 [INFO]    🏆 US | VLESS | Пинг: 2744ms | Скорость: 4.98 Mbps ⚡⚡
2026-02-25 02:10:39 [INFO]    🏆 US | VLESS | Пинг: 3074ms | Скорость: 5.02 Mbps ⚡⚡
2026-02-25 02:10:39 [INFO]    🏆 DE | VLESS | Пинг: 3325ms | Скорость: 4.73 Mbps ⚡⚡
2026-02-25 02:10:39 [INFO]    🏆 CA | VLESS | Пинг: 3178ms | Скорость: 4.44 Mbps ⚡⚡
2026-02-25 02:10:41 [INFO]    🏆 TW | VLESS | Пинг: 3253ms | Скорость: 3.57 Mbps ⚡⚡
2026-02-25 02:10:41 [INFO]    🏆 US | VLESS | Пинг: 2998ms | Скорость: 2.78 Mbps ⚡
2026-02-25 02:10:41 [INFO]    🏆 DE | VLESS | Пинг: 3356ms | Скорость: 5.64 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 LV | VLESS | Пинг: 3808ms | Скорость: 5.69 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 DE | VLESS | Пинг: 3936ms | Скорость: 5.77 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 NL | VLESS | Пинг: 3692ms | Скорость: 5.44 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 FI | VLESS | Пинг: 4004ms | Скорость: 7.19 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 US | VLESS | Пинг: 3946ms | Скорость: 5.79 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 FR | VLESS | Пинг: 3854ms | Скорость: 5.51 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 CY | VLESS | Пинг: 3925ms | Скорость: 5.23 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 NL | VLESS | Пинг: 3956ms | Скорость: 5.89 Mbps ⚡⚡
2026-02-25 02:10:43 [INFO]    🏆 CA | VLESS | Пинг: 3356ms | Скорость: 4.57 Mbps ⚡⚡
2026-02-25 02:10:44 [INFO]    🏆 CA | VLESS | Пинг: 3459ms | Скорость: 4.5 Mbps ⚡⚡
2026-02-25 02:10:44 [INFO]    🏆 CA | VLESS | Пинг: 3732ms | Скорость: 4.52 Mbps ⚡⚡
2026-02-25 02:10:45 [INFO]    🏆 NL | VLESS | Пинг: 4036ms | Скорость: 5.7 Mbps ⚡⚡
2026-02-25 02:10:46 [INFO]    🏆 FI | VLESS | Пинг: 4079ms | Скорость: 4.84 Mbps ⚡⚡
2026-02-25 02:10:46 [INFO]    🏆 FI | VLESS | Пинг: 4145ms | Скорость: 7.2 Mbps ⚡⚡
2026-02-25 02:10:47 [INFO]    🏆 FI | VLESS | Пинг: 4162ms | Скорость: 7.03 Mbps ⚡⚡
2026-02-25 02:10:47 [INFO]    🏆 DE | VLESS | Пинг: 4315ms | Скорость: 6.91 Mbps ⚡⚡
2026-02-25 02:10:47 [INFO]    🏆 DE | VLESS | Пинг: 4316ms | Скорость: 7.31 Mbps ⚡⚡
2026-02-25 02:10:47 [INFO]    🏆 DE | VLESS | Пинг: 4397ms | Скорость: 7.19 Mbps ⚡⚡
2026-02-25 02:10:47 [INFO]    🏆 LV | VLESS | Пинг: 4190ms | Скорость: 6.73 Mbps ⚡⚡
2026-02-25 02:10:47 [INFO]    🏆 US | VLESS | Пинг: 4469ms | Скорость: 7.17 Mbps ⚡⚡
2026-02-25 02:10:47 [INFO]    🏆 TR | VLESS | Пинг: 4072ms | Скорость: 3.54 Mbps ⚡⚡
2026-02-25 02:10:47 [INFO]    🏆 US | VLESS | Пинг: 4253ms | Скорость: 5.51 Mbps ⚡⚡
2026-02-25 02:10:48 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-25 02:10:48 [INFO] 💾 Файл успешно сохранен: FL1PVPN
