2026-02-22 14:10:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 14:10:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 14:10:10 [INFO] 🔍 Уникальных конфигов собрано: 262
2026-02-22 14:10:10 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 14:10:16 [INFO]    [PING OK] DE | VLESS | 2977ms
2026-02-22 14:10:17 [INFO]    [PING OK] PL | VLESS | 2678ms
2026-02-22 14:10:17 [INFO]    [PING OK] DE | VLESS | 5912ms
2026-02-22 14:10:17 [INFO]    [PING OK] DE | VLESS | 5948ms
2026-02-22 14:10:17 [INFO]    [PING OK] CA | VLESS | 3708ms
2026-02-22 14:10:17 [INFO]    [PING OK] DE | VLESS | 5973ms
2026-02-22 14:10:17 [INFO]    [PING OK] DE | VLESS | 5969ms
2026-02-22 14:10:17 [INFO]    [PING OK] DE | VLESS | 4906ms
2026-02-22 14:10:17 [INFO]    [PING OK] HU | VLESS | 2187ms
2026-02-22 14:10:18 [INFO]    [PING OK] HU | VLESS | 2331ms
2026-02-22 14:10:19 [INFO]    [PING OK] ES | VLESS | 2489ms
2026-02-22 14:10:20 [INFO]    [PING OK] NL | VLESS | 3408ms
2026-02-22 14:10:20 [INFO]    [PING OK] HU | VLESS | 3603ms
2026-02-22 14:10:21 [INFO]    [PING OK] PL | VLESS | 3581ms
2026-02-22 14:10:21 [INFO]    [PING OK] PL | VLESS | 3825ms
2026-02-22 14:10:21 [INFO]    [PING OK] CA | VLESS | 4300ms
2026-02-22 14:10:21 [INFO]    [PING OK] ES | VLESS | 4168ms
2026-02-22 14:10:22 [INFO]    [PING OK] PL | VLESS | 4255ms
2026-02-22 14:10:22 [INFO]    [PING OK] TR | VLESS | 4351ms
2026-02-22 14:10:22 [INFO]    [PING OK] PL | VLESS | 4332ms
2026-02-22 14:10:22 [INFO]    [PING OK] HU | VLESS | 4292ms
2026-02-22 14:10:22 [INFO]    [PING OK] HU | VLESS | 4054ms
