2026-02-18 06:20:05 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-18 06:20:05 [INFO] 🌐 Загрузка источников...
2026-02-18 06:20:08 [INFO] 🔍 Уникальных конфигов собрано: 376
2026-02-18 06:20:08 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-18 06:20:09 [INFO]    [PING OK] DE | 152ms
2026-02-18 06:20:10 [INFO]    [PING OK] RU | 138ms
2026-02-18 06:20:10 [INFO]    [PING OK] NL | 186ms
2026-02-18 06:20:13 [INFO]    [PING OK] RU | 127ms
2026-02-18 06:20:14 [INFO]    [PING OK] RU | 266ms
2026-02-18 06:20:15 [INFO]    [PING OK] LV | 166ms
2026-02-18 06:20:16 [INFO]    [PING OK] DE | 1686ms
2026-02-18 06:20:17 [INFO]    [PING OK] IT | 545ms
2026-02-18 06:20:18 [INFO]    [PING OK] DE | 352ms
2026-02-18 06:20:18 [INFO]    [PING OK] DE | 158ms
2026-02-18 06:20:19 [INFO]    [PING OK] BG | 220ms
2026-02-18 06:20:20 [INFO]    [PING OK] DE | 184ms
2026-02-18 06:20:20 [INFO]    [PING OK] RU | 212ms
2026-02-18 06:20:20 [INFO]    [PING OK] RU | 122ms
2026-02-18 06:20:20 [INFO]    [PING OK] RU | 161ms
2026-02-18 06:20:21 [INFO]    [PING OK] RU | 215ms
2026-02-18 06:20:21 [INFO]    [PING OK] RU | 364ms
2026-02-18 06:20:21 [INFO]    [PING OK] RU | 330ms
2026-02-18 06:20:21 [INFO]    [PING OK] RU | 1303ms
2026-02-18 06:20:21 [INFO]    [PING OK] RU | 339ms
2026-02-18 06:20:21 [INFO]    [PING OK] RU | 264ms
2026-02-18 06:20:22 [INFO]    [PING OK] RU | 274ms
2026-02-18 06:20:22 [INFO]    [PING OK] RU | 217ms
2026-02-18 06:20:22 [INFO]    [PING OK] RU | 311ms
2026-02-18 06:20:22 [INFO]    [PING OK] RU | 248ms
2026-02-18 06:20:22 [INFO]    [PING OK] RU | 157ms
2026-02-18 06:20:22 [INFO]    [PING OK] RU | 190ms
2026-02-18 06:20:22 [INFO]    [PING OK] RU | 251ms
2026-02-18 06:20:23 [INFO]    [PING OK] RU | 303ms
2026-02-18 06:20:23 [INFO]    [PING OK] RU | 1367ms
2026-02-18 06:20:23 [INFO]    [PING OK] RU | 222ms
2026-02-18 06:20:23 [INFO]    [PING OK] RU | 187ms
2026-02-18 06:20:23 [INFO]    [PING OK] RU | 233ms
2026-02-18 06:20:23 [INFO]    [PING OK] RU | 213ms
2026-02-18 06:20:23 [INFO]    [PING OK] RU | 296ms
2026-02-18 06:20:23 [INFO]    [PING OK] RU | 227ms
2026-02-18 06:20:24 [INFO]    [PING OK] RU | 238ms
2026-02-18 06:20:24 [INFO]    [PING OK] RU | 253ms
2026-02-18 06:20:24 [INFO]    [PING OK] RU | 308ms
2026-02-18 06:20:24 [INFO]    [PING OK] RU | 290ms
2026-02-18 06:20:24 [INFO]    [PING OK] RU | 208ms
2026-02-18 06:20:24 [INFO]    [PING OK] RU | 1418ms
2026-02-18 06:20:25 [INFO]    [PING OK] RU | 470ms
2026-02-18 06:20:25 [INFO]    [PING OK] RU | 311ms
2026-02-18 06:20:25 [INFO]    [PING OK] RU | 205ms
2026-02-18 06:20:25 [INFO]    [PING OK] RU | 201ms
2026-02-18 06:20:25 [INFO]    [PING OK] RU | 168ms
2026-02-18 06:20:26 [INFO]    [PING OK] RU | 3288ms
2026-02-18 06:20:26 [INFO]    [PING OK] RU | 421ms
2026-02-18 06:20:26 [INFO]    [PING OK] RU | 1958ms
2026-02-18 06:20:26 [INFO]    [PING OK] RU | 113ms
