2026-02-21 17:50:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-21 17:50:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-21 17:50:08 [INFO] 🔍 Уникальных конфигов собрано: 130
2026-02-21 17:50:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-21 17:50:13 [INFO]    [PING OK] CZ | VLESS | 4607ms
2026-02-21 17:50:14 [INFO]    [PING OK] ES | VLESS | 4571ms
2026-02-21 17:50:14 [INFO]    [PING OK] DE | VLESS | 5337ms
2026-02-21 17:50:14 [INFO]    [PING OK] IT | VLESS | 4037ms
2026-02-21 17:50:14 [INFO]    [PING OK] ES | VLESS | 3276ms
2026-02-21 17:50:14 [INFO]    [PING OK] TR | VLESS | 3268ms
2026-02-21 17:50:14 [INFO]    [PING OK] DE | VLESS | 5145ms
2026-02-21 17:50:14 [INFO]    [PING OK] HU | VLESS | 3234ms
2026-02-21 17:50:15 [INFO]    [PING OK] HU | VLESS | 3584ms
2026-02-21 17:50:15 [INFO]    [PING OK] DE | VLESS | 6406ms
2026-02-21 17:50:15 [INFO]    [PING OK] IT | VLESS | 2863ms
2026-02-21 17:50:15 [INFO]    [PING OK] DE | VLESS | 4649ms
2026-02-21 17:50:15 [INFO]    [PING OK] IT | VLESS | 2780ms
2026-02-21 17:50:16 [INFO]    [PING OK] DE | VLESS | 6763ms
2026-02-21 17:50:16 [INFO]    [PING OK] DE | VLESS | 7243ms
2026-02-21 17:50:16 [INFO]    [PING OK] HU | VLESS | 2524ms
2026-02-21 17:50:17 [INFO]    [PING OK] HU | VLESS | 2552ms
2026-02-21 17:50:17 [INFO]    [PING OK] HU | VLESS | 2502ms
2026-02-21 17:50:17 [INFO]    [PING OK] DE | VLESS | 2913ms
2026-02-21 17:50:17 [INFO]    [PING OK] IT | VLESS | 2856ms
2026-02-21 17:50:17 [INFO]    [PING OK] IT | VLESS | 2588ms
2026-02-21 17:50:17 [INFO]    [PING OK] DE | VLESS | 2965ms
2026-02-21 17:50:17 [INFO]    [PING OK] ES | VLESS | 2602ms
2026-02-21 17:50:17 [INFO]    [PING OK] PL | VLESS | 3162ms
2026-02-21 17:50:17 [INFO]    [PING OK] HU | VLESS | 2563ms
2026-02-21 17:50:17 [INFO]    [PING OK] TR | VLESS | 2512ms
2026-02-21 17:50:18 [INFO]    [PING OK] TR | VLESS | 2377ms
