2026-02-17 21:00:06 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-17 21:00:06 [INFO] 🌐 Загрузка источников...
2026-02-17 21:00:07 [INFO] 🔍 Уникальных конфигов собрано: 169
2026-02-17 21:00:07 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-17 21:00:08 [INFO]    [PING OK] DE | 198ms
2026-02-17 21:00:10 [INFO]    [PING OK] LV | 578ms
2026-02-17 21:00:13 [INFO]    [PING OK] DE | 150ms
2026-02-17 21:00:14 [INFO]    [PING OK] RU | 247ms
2026-02-17 21:00:16 [INFO]    [PING OK] AU | 148ms
2026-02-17 21:00:16 [INFO]    [PING OK] RU | 267ms
2026-02-17 21:00:17 [INFO]    [PING OK] RU | 196ms
2026-02-17 21:00:17 [INFO]    [PING OK] RU | 284ms
2026-02-17 21:00:17 [INFO]    [PING OK] RU | 115ms
2026-02-17 21:00:17 [INFO]    [PING OK] RU | 136ms
2026-02-17 21:00:18 [INFO]    [PING OK] RU | 330ms
2026-02-17 21:00:18 [INFO]    [PING OK] RU | 308ms
2026-02-17 21:00:18 [INFO]    [PING OK] RU | 694ms
2026-02-17 21:00:18 [INFO]    [PING OK] RU | 472ms
2026-02-17 21:00:18 [INFO]    [PING OK] RU | 418ms
2026-02-17 21:00:18 [INFO]    [PING OK] RU | 326ms
2026-02-17 21:00:19 [INFO]    [PING OK] RU | 476ms
2026-02-17 21:00:19 [INFO]    [PING OK] RU | 329ms
2026-02-17 21:00:19 [INFO]    [PING OK] RU | 241ms
2026-02-17 21:00:19 [INFO]    [PING OK] RU | 263ms
2026-02-17 21:00:19 [INFO]    [PING OK] RU | 267ms
2026-02-17 21:00:19 [INFO]    [PING OK] RU | 418ms
2026-02-17 21:00:19 [INFO]    [PING OK] RU | 321ms
2026-02-17 21:00:20 [INFO]    [PING OK] RU | 290ms
2026-02-17 21:00:20 [INFO]    [PING OK] RU | 316ms
2026-02-17 21:00:20 [INFO]    [PING OK] RU | 263ms
2026-02-17 21:00:20 [INFO]    [PING OK] RU | 209ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 772ms
2026-02-17 21:00:21 [INFO]    [PING OK] FI | 4441ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 1318ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 228ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 329ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 346ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 253ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 213ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 233ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 223ms
2026-02-17 21:00:21 [INFO]    [PING OK] RU | 4290ms
2026-02-17 21:00:22 [INFO]    [PING OK] RU | 1943ms
2026-02-17 21:00:22 [INFO]    [PING OK] RU | 555ms
2026-02-17 21:00:22 [INFO]    [PING OK] RU | 262ms
2026-02-17 21:00:22 [INFO]    [PING OK] RU | 69ms
2026-02-17 21:00:22 [INFO]    [PING OK] RU | 337ms
2026-02-17 21:00:22 [INFO]    [PING OK] RU | 356ms
2026-02-17 21:00:22 [INFO]    [PING OK] RU | 765ms
2026-02-17 21:00:22 [INFO]    [PING OK] RU | 355ms
2026-02-17 21:00:23 [INFO]    [PING OK] RU | 524ms
2026-02-17 21:00:23 [INFO]    [PING OK] RU | 392ms
2026-02-17 21:00:23 [INFO]    [PING OK] RU | 868ms
2026-02-17 21:00:23 [INFO]    [PING OK] RU | 182ms
2026-02-17 21:00:23 [INFO]    [PING OK] RU | 253ms
2026-02-17 21:00:23 [INFO]    [PING OK] RU | 106ms
2026-02-17 21:00:24 [INFO]    [PING OK] RU | 273ms
2026-02-17 21:00:24 [INFO]    [PING OK] RU | 799ms
2026-02-17 21:00:24 [INFO]    [PING OK] RU | 4836ms
2026-02-17 21:00:24 [INFO]    [PING OK] RU | 395ms
2026-02-17 21:00:24 [INFO]    [PING OK] RU | 721ms
