2026-02-23 02:40:04 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 02:40:04 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 02:40:06 [INFO] 🔍 Уникальных конфигов собрано: 231
2026-02-23 02:40:06 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 02:40:15 [INFO]    [PING OK] DE | VLESS | 6562ms
2026-02-23 02:40:17 [INFO]    [PING OK] EE | VLESS | 3879ms
2026-02-23 02:40:17 [INFO]    [PING OK] HU | VLESS | 4246ms
2026-02-23 02:40:17 [INFO]    [PING OK] DE | VLESS | 4049ms
2026-02-23 02:40:17 [INFO]    [PING OK] PL | VLESS | 3998ms
2026-02-23 02:40:18 [INFO]    [PING OK] ES | VLESS | 4469ms
2026-02-23 02:40:18 [INFO]    [PING OK] PL | VLESS | 3815ms
2026-02-23 02:40:18 [INFO]    [PING OK] TR | VLESS | 3831ms
2026-02-23 02:40:18 [INFO]    [PING OK] DE | VLESS | 4448ms
2026-02-23 02:40:18 [INFO]    [PING OK] HU | VLESS | 4054ms
2026-02-23 02:40:18 [INFO]    [PING OK] CA | VLESS | 3946ms
2026-02-23 02:40:18 [INFO]    [PING OK] PL | VLESS | 3907ms
2026-02-23 02:40:18 [INFO]    [PING OK] PL | VLESS | 3599ms
2026-02-23 02:40:19 [INFO]    [PING OK] PL | VLESS | 3859ms
2026-02-23 02:40:19 [INFO]    [PING OK] ES | VLESS | 3977ms
2026-02-23 02:40:20 [INFO]    [PING OK] CA | VLESS | 4766ms
2026-02-23 02:40:22 [INFO]    [PING OK] DE | VLESS | 4672ms
2026-02-23 02:40:22 [INFO]    [PING OK] IT | VLESS | 4654ms
2026-02-23 02:40:23 [INFO]    [PING OK] ES | VLESS | 5283ms
2026-02-23 02:40:23 [INFO]    [PING OK] DE | VLESS | 5140ms
2026-02-23 02:40:24 [INFO]    [PING OK] PL | VLESS | 5597ms
2026-02-23 02:40:24 [INFO]    [PING OK] DE | VLESS | 5030ms
2026-02-23 02:40:24 [INFO]    [PING OK] CA | VLESS | 5378ms
2026-02-23 02:40:24 [INFO]    [PING OK] CA | VLESS | 5298ms
2026-02-23 02:40:24 [INFO]    [PING OK] GB | VLESS | 5501ms
2026-02-23 02:40:24 [INFO]    [PING OK] CA | VLESS | 5494ms
2026-02-23 02:40:25 [INFO]    [PING OK] CA | VLESS | 5611ms
2026-02-23 02:40:25 [INFO]    [PING OK] AT | VLESS | 5650ms
2026-02-23 02:40:25 [INFO]    [PING OK] CA | VLESS | 5404ms
2026-02-23 02:40:25 [INFO]    [PING OK] CA | VLESS | 5863ms
2026-02-23 02:40:25 [INFO]    [PING OK] CA | VLESS | 6223ms
2026-02-23 02:40:26 [INFO]    [PING OK] CA | VLESS | 6364ms
2026-02-23 02:40:27 [INFO]    [PING OK] CA | VLESS | 5655ms
2026-02-23 02:40:27 [INFO]    [PING OK] CA | VLESS | 5739ms
2026-02-23 02:40:28 [INFO]    [PING OK] DE | VLESS | 5122ms
2026-02-23 02:40:28 [INFO]    [PING OK] DE | VLESS | 5533ms
2026-02-23 02:40:29 [INFO]    [PING OK] CA | VLESS | 5736ms
2026-02-23 02:40:29 [INFO]    [PING OK] CA | VLESS | 5763ms
2026-02-23 02:40:29 [INFO]    [PING OK] SE | VLESS | 4952ms
2026-02-23 02:40:29 [INFO]    [PING OK] NL | VLESS | 4934ms
2026-02-23 02:40:29 [INFO]    [PING OK] CA | VLESS | 4971ms
2026-02-23 02:40:29 [INFO]    [PING OK] DE | VLESS | 4844ms
2026-02-23 02:40:29 [INFO]    [PING OK] CA | VLESS | 5437ms
2026-02-23 02:40:30 [INFO]    [PING OK] CA | VLESS | 5376ms
2026-02-23 02:40:30 [INFO]    [PING OK] CA | VLESS | 6268ms
2026-02-23 02:40:30 [INFO]    [PING OK] CA | VLESS | 4042ms
2026-02-23 02:40:30 [INFO]    [PING OK] DE | VLESS | 1955ms
2026-02-23 02:40:30 [INFO]    [PING OK] DE | VLESS | 1386ms
2026-02-23 02:40:30 [INFO]    [PING OK] CA | VLESS | 6971ms
2026-02-23 02:40:30 [INFO]    [PING OK] US | VLESS | 1916ms
2026-02-23 02:40:31 [INFO]    [PING OK] CA | VLESS | 2401ms
2026-02-23 02:40:31 [INFO]    [PING OK] US | VLESS | 3121ms
2026-02-23 02:40:31 [INFO]    [PING OK] CA | VLESS | 2346ms
2026-02-23 02:40:31 [INFO]    [PING OK] CA | VLESS | 7425ms
2026-02-23 02:40:31 [INFO]    [PING OK] CA | VLESS | 2810ms
2026-02-23 02:40:31 [INFO]    [PING OK] CA | VLESS | 6181ms
2026-02-23 02:40:31 [INFO]    [PING OK] CA | VLESS | 5022ms
2026-02-23 02:40:35 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-23 02:40:39 [INFO]    🏆 DE | VLESS | Пинг: 1955ms | Скорость: 6.0 Mbps ⚡⚡
2026-02-23 02:40:39 [INFO]    🏆 PL | VLESS | Пинг: 3859ms | Скорость: 6.14 Mbps ⚡⚡
2026-02-23 02:40:39 [INFO]    🏆 PL | VLESS | Пинг: 3815ms | Скорость: 6.05 Mbps ⚡⚡
2026-02-23 02:40:39 [INFO]    🏆 DE | VLESS | Пинг: 1386ms | Скорость: 5.78 Mbps ⚡⚡
2026-02-23 02:40:39 [INFO]    🏆 PL | VLESS | Пинг: 3907ms | Скорость: 6.17 Mbps ⚡⚡
2026-02-23 02:40:39 [INFO]    🏆 ES | VLESS | Пинг: 3977ms | Скорость: 6.08 Mbps ⚡⚡
2026-02-23 02:40:39 [INFO]    🏆 EE | VLESS | Пинг: 3879ms | Скорость: 5.95 Mbps ⚡⚡
2026-02-23 02:40:39 [INFO]    🏆 PL | VLESS | Пинг: 3599ms | Скорость: 5.8 Mbps ⚡⚡
2026-02-23 02:40:39 [INFO]    🏆 TR | VLESS | Пинг: 3831ms | Скорость: 5.82 Mbps ⚡⚡
2026-02-23 02:40:40 [INFO]    🏆 US | VLESS | Пинг: 1916ms | Скорость: 5.4 Mbps ⚡⚡
2026-02-23 02:40:40 [INFO]    🏆 CA | VLESS | Пинг: 2401ms | Скорость: 5.38 Mbps ⚡⚡
2026-02-23 02:40:40 [INFO]    🏆 CA | VLESS | Пинг: 3946ms | Скорость: 5.57 Mbps ⚡⚡
2026-02-23 02:40:42 [INFO]    🏆 PL | VLESS | Пинг: 3998ms | Скорость: 11.48 Mbps ⚡⚡
2026-02-23 02:40:43 [INFO]    🏆 HU | VLESS | Пинг: 4246ms | Скорость: 7.06 Mbps ⚡⚡
2026-02-23 02:40:43 [INFO]    🏆 DE | VLESS | Пинг: 4049ms | Скорость: 7.02 Mbps ⚡⚡
2026-02-23 02:40:43 [INFO]    🏆 HU | VLESS | Пинг: 4054ms | Скорость: 7.03 Mbps ⚡⚡
2026-02-23 02:40:43 [INFO]    🏆 ES | VLESS | Пинг: 4469ms | Скорость: 7.15 Mbps ⚡⚡
2026-02-23 02:40:43 [INFO]    🏆 IT | VLESS | Пинг: 4654ms | Скорость: 7.15 Mbps ⚡⚡
2026-02-23 02:40:43 [INFO]    🏆 SE | VLESS | Пинг: 4952ms | Скорость: 7.56 Mbps ⚡⚡
2026-02-23 02:40:43 [INFO]    🏆 NL | VLESS | Пинг: 4934ms | Скорость: 7.28 Mbps ⚡⚡
2026-02-23 02:40:43 [INFO]    🏆 DE | VLESS | Пинг: 4844ms | Скорость: 6.53 Mbps ⚡⚡
2026-02-23 02:40:44 [INFO]    🏆 CA | VLESS | Пинг: 4042ms | Скорость: 5.56 Mbps ⚡⚡
2026-02-23 02:40:45 [INFO]    🏆 DE | VLESS | Пинг: 5030ms | Скорость: 8.21 Mbps ⚡⚡
2026-02-23 02:40:46 [INFO]    🏆 DE | VLESS | Пинг: 5140ms | Скорость: 9.02 Mbps ⚡⚡
2026-02-23 02:40:46 [INFO]    🏆 ES | VLESS | Пинг: 5283ms | Скорость: 8.83 Mbps ⚡⚡
2026-02-23 02:40:46 [INFO]    🏆 DE | VLESS | Пинг: 5122ms | Скорость: 8.76 Mbps ⚡⚡
2026-02-23 02:40:46 [INFO]    🏆 DE | VLESS | Пинг: 4672ms | Скорость: 2.71 Mbps ⚡
2026-02-23 02:40:47 [INFO]    🏆 CA | VLESS | Пинг: 5404ms | Скорость: 6.11 Mbps ⚡⚡
2026-02-23 02:40:48 [INFO]    🏆 CA | VLESS | Пинг: 5298ms | Скорость: 4.36 Mbps ⚡⚡
2026-02-23 02:40:48 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 02:40:48 [INFO] 💾 Файл успешно сохранен: FL1PVPN
