2026-02-17 10:30:05 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-17 10:30:05 [INFO] 🌐 Загрузка источников...
2026-02-17 10:30:08 [INFO] 🔍 Уникальных конфигов собрано: 583
2026-02-17 10:30:08 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-17 10:30:09 [INFO]    [PING OK] NL | 320ms
2026-02-17 10:30:10 [INFO]    [PING OK] US | 769ms
2026-02-17 10:30:10 [INFO]    [PING OK] DE | 456ms
2026-02-17 10:30:11 [INFO]    [PING OK] US | 2263ms
2026-02-17 10:30:13 [INFO]    [PING OK] DE | 2504ms
2026-02-17 10:30:15 [INFO]    [PING OK] NL | 216ms
2026-02-17 10:30:16 [INFO]    [PING OK] DE | 169ms
2026-02-17 10:30:18 [INFO]    [PING OK] DE | 583ms
2026-02-17 10:30:19 [INFO]    [PING OK] DE | 276ms
2026-02-17 10:30:19 [INFO]    [PING OK] NL | 231ms
2026-02-17 10:30:20 [INFO]    [PING OK] DE | 171ms
2026-02-17 10:30:21 [INFO]    [PING OK] FR | 219ms
2026-02-17 10:30:22 [INFO]    [PING OK] RU | 288ms
2026-02-17 10:30:22 [INFO]    [PING OK] RU | 280ms
2026-02-17 10:30:22 [INFO]    [PING OK] RU | 106ms
2026-02-17 10:30:23 [INFO]    [PING OK] RU | 438ms
2026-02-17 10:30:23 [INFO]    [PING OK] PL | 176ms
2026-02-17 10:30:23 [INFO]    [PING OK] RU | 646ms
2026-02-17 10:30:23 [INFO]    [PING OK] RU | 311ms
2026-02-17 10:30:23 [INFO]    [PING OK] RU | 323ms
2026-02-17 10:30:24 [INFO]    [PING OK] RU | 262ms
2026-02-17 10:30:24 [INFO]    [PING OK] RU | 442ms
2026-02-17 10:30:24 [INFO]    [PING OK] RU | 293ms
2026-02-17 10:30:24 [INFO]    [PING OK] RU | 206ms
2026-02-17 10:30:24 [INFO]    [PING OK] RU | 311ms
2026-02-17 10:30:24 [INFO]    [PING OK] NL | 162ms
2026-02-17 10:30:25 [INFO]    [PING OK] RU | 90ms
2026-02-17 10:30:25 [INFO]    [PING OK] RU | 290ms
2026-02-17 10:30:25 [INFO]    [PING OK] RU | 458ms
2026-02-17 10:30:25 [INFO]    [PING OK] DE | 153ms
2026-02-17 10:30:25 [INFO]    [PING OK] RU | 324ms
2026-02-17 10:30:25 [INFO]    [PING OK] RU | 361ms
2026-02-17 10:30:25 [INFO]    [PING OK] RU | 1882ms
2026-02-17 10:30:26 [INFO]    [PING OK] PL | 190ms
2026-02-17 10:30:26 [INFO]    [PING OK] RU | 267ms
2026-02-17 10:30:26 [INFO]    [PING OK] RU | 286ms
2026-02-17 10:30:26 [INFO]    [PING OK] RU | 385ms
2026-02-17 10:30:27 [INFO]    [PING OK] RU | 627ms
2026-02-17 10:30:27 [INFO]    [PING OK] RU | 236ms
2026-02-17 10:30:27 [INFO]    [PING OK] RU | 204ms
2026-02-17 10:30:27 [INFO]    [PING OK] RU | 3705ms
2026-02-17 10:30:27 [INFO]    [PING OK] RU | 3907ms
2026-02-17 10:30:27 [INFO]    [PING OK] DE | 170ms
2026-02-17 10:30:27 [INFO]    [PING OK] RU | 240ms
2026-02-17 10:30:27 [INFO]    [PING OK] RU | 180ms
2026-02-17 10:30:27 [INFO]    [PING OK] NL | 189ms
2026-02-17 10:30:28 [INFO]    [PING OK] RU | 262ms
2026-02-17 10:30:28 [INFO]    [PING OK] RU | 317ms
2026-02-17 10:30:28 [INFO]    [PING OK] RU | 347ms
2026-02-17 10:30:28 [INFO]    [PING OK] RU | 3978ms
2026-02-17 10:30:28 [INFO]    [PING OK] RU | 335ms
2026-02-17 10:30:28 [INFO]    [PING OK] RU | 229ms
2026-02-17 10:30:28 [INFO]    [PING OK] RU | 223ms
2026-02-17 10:30:28 [INFO]    [PING OK] RU | 972ms
2026-02-17 10:30:29 [INFO]    [PING OK] RU | 318ms
2026-02-17 10:30:29 [INFO]    [PING OK] RU | 728ms
2026-02-17 10:30:29 [INFO]    [PING OK] RU | 259ms
2026-02-17 10:30:29 [INFO]    [PING OK] RU | 90ms
2026-02-17 10:30:29 [INFO]    [PING OK] RU | 244ms
2026-02-17 10:30:29 [INFO]    [PING OK] RU | 295ms
2026-02-17 10:30:29 [INFO]    [PING OK] RU | 205ms
2026-02-17 10:30:30 [INFO]    [PING OK] RU | 442ms
2026-02-17 10:30:30 [INFO]    [PING OK] RU | 229ms
2026-02-17 10:30:30 [INFO]    [PING OK] RU | 95ms
