2026-02-15 22:47:32 [INFO] 🚀 START: Smart VLESS Selector (Target: 10, Strict Mode)
2026-02-15 22:47:32 [INFO] 🌐 Загрузка источников...
2026-02-15 22:47:35 [INFO] 🔍 Уникальных конфигов собрано: 320
2026-02-15 22:47:35 [INFO] ⚡ ЭТАП 1: Быстрый замер Пинга (Workers: 25)...
2026-02-15 22:47:36 [INFO]    [PING OK] NL | 254ms
2026-02-15 22:47:37 [INFO]    [PING OK] DE | 350ms
2026-02-15 22:47:39 [INFO]    [PING OK] DE | 150ms
2026-02-15 22:47:39 [INFO]    [PING OK] RU | 111ms
2026-02-15 22:47:41 [INFO]    [PING OK] FR | 205ms
2026-02-15 22:47:46 [INFO]    [PING OK] DE | 180ms
2026-02-15 22:47:47 [INFO]    [PING OK] US | 700ms
2026-02-15 22:47:47 [INFO]    [PING OK] US | 618ms
2026-02-15 22:47:48 [INFO]    [PING OK] RU | 237ms
2026-02-15 22:47:48 [INFO]    [PING OK] RU | 210ms
2026-02-15 22:47:48 [INFO]    [PING OK] RU | 248ms
2026-02-15 22:47:49 [INFO]    [PING OK] RU | 50ms
2026-02-15 22:47:49 [INFO]    [PING OK] RU | 222ms
2026-02-15 22:47:49 [INFO]    [PING OK] RU | 281ms
2026-02-15 22:47:49 [INFO]    [PING OK] RU | 54ms
2026-02-15 22:47:49 [INFO]    [PING OK] RU | 207ms
2026-02-15 22:47:50 [INFO]    [PING OK] PL | 152ms
2026-02-15 22:47:50 [INFO]    [PING OK] RU | 227ms
2026-02-15 22:47:50 [INFO]    [PING OK] RU | 207ms
2026-02-15 22:47:50 [INFO]    [PING OK] RU | 258ms
2026-02-15 22:47:50 [INFO]    [PING OK] RU | 468ms
2026-02-15 22:47:50 [INFO]    [PING OK] RU | 229ms
2026-02-15 22:47:50 [INFO]    [PING OK] RU | 88ms
2026-02-15 22:47:51 [INFO]    [PING OK] PL | 150ms
2026-02-15 22:47:51 [INFO]    [PING OK] RU | 216ms
2026-02-15 22:47:51 [INFO]    [PING OK] RU | 919ms
2026-02-15 22:47:51 [INFO]    [PING OK] RU | 295ms
2026-02-15 22:47:51 [INFO]    [PING OK] RU | 128ms
2026-02-15 22:47:51 [INFO]    [PING OK] RU | 221ms
2026-02-15 22:47:51 [INFO]    [PING OK] RU | 282ms
2026-02-15 22:47:51 [INFO]    [PING OK] RU | 190ms
2026-02-15 22:47:51 [INFO]    [PING OK] RU | 377ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 368ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 86ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 198ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 82ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 77ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 254ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 91ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 88ms
2026-02-15 22:47:52 [INFO]    [PING OK] NL | 199ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 119ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 241ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 78ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 349ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 142ms
2026-02-15 22:47:52 [INFO]    [PING OK] RU | 161ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 61ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 202ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 50ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 288ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 81ms
2026-02-15 22:47:53 [INFO]    [PING OK] PL | 167ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 56ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 184ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 98ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 214ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 3660ms
2026-02-15 22:47:53 [INFO]    [PING OK] RU | 118ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 226ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 282ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 93ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 4220ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 485ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 163ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 166ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 125ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 236ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 373ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 263ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 299ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 355ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 1005ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 724ms
2026-02-15 22:47:54 [INFO]    [PING OK] RU | 94ms
2026-02-15 22:47:55 [INFO]    [PING OK] RU | 215ms
2026-02-15 22:47:55 [INFO]    [PING OK] RU | 264ms
2026-02-15 22:47:55 [INFO]    [PING OK] RU | 498ms
2026-02-15 22:47:55 [INFO]    [PING OK] RU | 290ms
2026-02-15 22:47:55 [INFO]    [PING OK] RU | 136ms
2026-02-15 22:47:55 [INFO]    [PING OK] NL | 1206ms
2026-02-15 22:47:55 [INFO]    [PING OK] RU | 229ms
2026-02-15 22:47:55 [INFO]    [PING OK] HU | 312ms
2026-02-15 22:47:55 [INFO]    [PING OK] RU | 76ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 201ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 216ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 299ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 400ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 250ms
2026-02-15 22:47:56 [INFO]    [PING OK] GB | 333ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 261ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 220ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 741ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 733ms
2026-02-15 22:47:56 [INFO]    [PING OK] DE | 202ms
2026-02-15 22:47:56 [INFO]    [PING OK] RU | 364ms
2026-02-15 22:47:57 [INFO]    [PING OK] RU | 1754ms
2026-02-15 22:47:57 [INFO]    [PING OK] CY | 808ms
2026-02-15 22:47:57 [INFO]    [PING OK] NL | 142ms
2026-02-15 22:47:58 [INFO]    [PING OK] NL | 670ms
2026-02-15 22:47:58 [INFO]    [PING OK] PL | 110ms
2026-02-15 22:47:58 [INFO]    [PING OK] LV | 378ms
2026-02-15 22:47:58 [INFO]    [PING OK] DE | 179ms
2026-02-15 22:47:59 [INFO]    [PING OK] FI | 145ms
2026-02-15 22:47:59 [INFO]    [PING OK] GB | 592ms
2026-02-15 22:47:59 [INFO]    [PING OK] NL | 184ms
2026-02-15 22:47:59 [INFO]    [PING OK] KZ | 209ms
2026-02-15 22:47:59 [INFO]    [PING OK] DE | 145ms
2026-02-15 22:47:59 [INFO]    [PING OK] ES | 647ms
2026-02-15 22:47:59 [INFO]    [PING OK] RU | 4345ms
2026-02-15 22:48:00 [INFO]    [PING OK] DE | 281ms
2026-02-15 22:48:00 [INFO]    [PING OK] NL | 180ms
2026-02-15 22:48:00 [INFO]    [PING OK] CY | 802ms
2026-02-15 22:48:00 [INFO]    [PING OK] JP | 414ms
2026-02-15 22:48:00 [INFO]    [PING OK] RU | 322ms
2026-02-15 22:48:01 [INFO]    [PING OK] FR | 540ms
2026-02-15 22:48:01 [INFO]    [PING OK] CY | 399ms
2026-02-15 22:48:01 [INFO]    [PING OK] DE | 155ms
2026-02-15 22:48:01 [INFO]    [PING OK] SG | 387ms
2026-02-15 22:48:01 [INFO]    [PING OK] GB | 541ms
2026-02-15 22:48:02 [INFO]    [PING OK] DE | 495ms
2026-02-15 22:48:02 [INFO]    [PING OK] RU | 632ms
2026-02-15 22:48:02 [INFO]    [PING OK] NL | 212ms
2026-02-15 22:48:02 [INFO]    [PING OK] LV | 183ms
2026-02-15 22:48:02 [INFO]    [PING OK] IQ | 189ms
2026-02-15 22:48:03 [INFO]    [PING OK] TR | 549ms
2026-02-15 22:48:03 [INFO]    [PING OK] CY | 790ms
2026-02-15 22:48:03 [INFO]    [PING OK] MY | 1681ms
2026-02-15 22:48:07 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для ТОП-10 серверов...
2026-02-15 22:48:14 [INFO]    🏆 PL | Пинг: 110ms | Скорость: 7.71 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO]    🏆 NL | Пинг: 142ms | Скорость: 7.76 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO]    🏆 FI | Пинг: 145ms | Скорость: 5.49 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO]    🏆 DE | Пинг: 145ms | Скорость: 0.0 Mbps 
2026-02-15 22:48:14 [INFO]    🏆 DE | Пинг: 150ms | Скорость: 8.06 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO]    🏆 PL | Пинг: 150ms | Скорость: 7.81 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO]    🏆 PL | Пинг: 152ms | Скорость: 7.99 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO]    🏆 DE | Пинг: 155ms | Скорость: 7.96 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO]    🏆 PL | Пинг: 167ms | Скорость: 8.18 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO]    🏆 RU | Пинг: 50ms | Скорость: 7.95 Mbps ⚡⚡
2026-02-15 22:48:14 [INFO] 🇷🇺 Добавлен RU сервер: 109.120.190.78
2026-02-15 22:48:14 [INFO] 📊 Итого в подписке сохранено: 10 серверов
2026-02-15 22:48:14 [INFO] 💾 Файл успешно сохранен: FL1PVPN
