2026-02-22 16:00:06 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-22 16:00:06 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-22 16:00:08 [INFO] 🔍 Уникальных конфигов собрано: 244
2026-02-22 16:00:08 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-22 16:00:14 [INFO]    [PING OK] DE | VLESS | 5786ms
2026-02-22 16:00:15 [INFO]    [PING OK] DE | VLESS | 6311ms
2026-02-22 16:00:16 [INFO]    [PING OK] ES | VLESS | 4131ms
2026-02-22 16:00:16 [INFO]    [PING OK] PL | VLESS | 3956ms
2026-02-22 16:00:16 [INFO]    [PING OK] HU | VLESS | 4130ms
2026-02-22 16:00:16 [INFO]    [PING OK] ES | VLESS | 3620ms
2026-02-22 16:00:16 [INFO]    [PING OK] DE | VLESS | 5276ms
2026-02-22 16:00:17 [INFO]    [PING OK] DE | VLESS | 7894ms
2026-02-22 16:00:17 [INFO]    [PING OK] TR | VLESS | 3707ms
2026-02-22 16:00:17 [INFO]    [PING OK] DE | VLESS | 7091ms
2026-02-22 16:00:17 [INFO]    [PING OK] DE | VLESS | 8799ms
2026-02-22 16:00:17 [INFO]    [PING OK] NL | VLESS | 3252ms
2026-02-22 16:00:18 [INFO]    [PING OK] IT | VLESS | 3312ms
2026-02-22 16:00:18 [INFO]    [PING OK] HU | VLESS | 3069ms
2026-02-22 16:00:18 [INFO]    [PING OK] PL | VLESS | 3242ms
2026-02-22 16:00:18 [INFO]    [PING OK] HU | VLESS | 3112ms
2026-02-22 16:00:18 [INFO]    [PING OK] IT | VLESS | 3050ms
2026-02-22 16:00:18 [INFO]    [PING OK] TR | VLESS | 3108ms
2026-02-22 16:00:18 [INFO]    [PING OK] CZ | VLESS | 9624ms
2026-02-22 16:00:19 [INFO]    [PING OK] PL | VLESS | 3218ms
2026-02-22 16:00:19 [INFO]    [PING OK] PL | VLESS | 3243ms
2026-02-22 16:00:19 [INFO]    [PING OK] PL | VLESS | 3229ms
2026-02-22 16:00:19 [INFO]    [PING OK] DE | VLESS | 3974ms
2026-02-22 16:00:20 [INFO]    [PING OK] NL | VLESS | 3025ms
2026-02-22 16:00:20 [INFO]    [PING OK] IT | VLESS | 3337ms
2026-02-22 16:00:21 [INFO]    [PING OK] HU | VLESS | 3388ms
2026-02-22 16:00:21 [INFO]    [PING OK] TR | VLESS | 3339ms
2026-02-22 16:00:21 [INFO]    [PING OK] PL | VLESS | 3659ms
2026-02-22 16:00:21 [INFO]    [PING OK] ES | VLESS | 3522ms
2026-02-22 16:00:22 [INFO]    [PING OK] HU | VLESS | 3690ms
2026-02-22 16:00:22 [INFO]    [PING OK] ES | VLESS | 3932ms
2026-02-22 16:00:23 [INFO]    [PING OK] PL | VLESS | 3768ms
2026-02-22 16:00:23 [INFO]    [PING OK] NL | VLESS | 4103ms
2026-02-22 16:00:23 [INFO]    [PING OK] ES | VLESS | 8103ms
2026-02-22 16:00:23 [INFO]    [PING OK] ES | VLESS | 4010ms
2026-02-22 16:00:23 [INFO]    [PING OK] DE | VLESS | 4106ms
2026-02-22 16:00:24 [INFO]    [PING OK] HU | VLESS | 4198ms
2026-02-22 16:00:24 [INFO]    [PING OK] PL | VLESS | 4279ms
2026-02-22 16:00:24 [INFO]    [PING OK] NL | VLESS | 4593ms
2026-02-22 16:00:26 [INFO]    [PING OK] NL | VLESS | 4534ms
2026-02-22 16:00:26 [INFO]    [PING OK] NL | VLESS | 6037ms
2026-02-22 16:00:27 [INFO]    [PING OK] CA | VLESS | 7764ms
2026-02-22 16:00:27 [INFO]    [PING OK] DE | VLESS | 4771ms
2026-02-22 16:00:29 [INFO]    [PING OK] CA | VLESS | 9050ms
2026-02-22 16:00:29 [INFO]    [PING OK] DE | VLESS | 4870ms
2026-02-22 16:00:30 [INFO]    [PING OK] NL | VLESS | 4731ms
2026-02-22 16:00:30 [INFO]    [PING OK] CA | VLESS | 5912ms
2026-02-22 16:00:31 [INFO]    [PING OK] NL | VLESS | 3830ms
2026-02-22 16:00:32 [INFO]    [PING OK] CA | VLESS | 8257ms
2026-02-22 16:00:33 [INFO]    [PING OK] DE | VLESS | 8613ms
2026-02-22 16:00:35 [INFO]    [PING OK] JP | VLESS | 1189ms
2026-02-22 16:00:38 [INFO]    [PING OK] SE | VLESS | 5970ms
2026-02-22 16:00:39 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-22 16:00:42 [INFO]    🏆 NL | VLESS | Пинг: 3025ms | Скорость: 7.61 Mbps ⚡⚡
2026-02-22 16:00:43 [INFO]    🏆 IT | VLESS | Пинг: 3050ms | Скорость: 6.68 Mbps ⚡⚡
2026-02-22 16:00:43 [INFO]    🏆 NL | VLESS | Пинг: 3252ms | Скорость: 6.95 Mbps ⚡⚡
2026-02-22 16:00:43 [INFO]    🏆 HU | VLESS | Пинг: 3112ms | Скорость: 6.66 Mbps ⚡⚡
2026-02-22 16:00:43 [INFO]    🏆 HU | VLESS | Пинг: 3388ms | Скорость: 7.05 Mbps ⚡⚡
2026-02-22 16:00:43 [INFO]    🏆 IT | VLESS | Пинг: 3337ms | Скорость: 6.9 Mbps ⚡⚡
2026-02-22 16:00:43 [INFO]    🏆 PL | VLESS | Пинг: 3218ms | Скорость: 6.7 Mbps ⚡⚡
2026-02-22 16:00:43 [INFO]    🏆 TR | VLESS | Пинг: 3339ms | Скорость: 6.78 Mbps ⚡⚡
2026-02-22 16:00:44 [INFO]    🏆 PL | VLESS | Пинг: 3243ms | Скорость: 4.64 Mbps ⚡⚡
2026-02-22 16:00:44 [INFO]    🏆 IT | VLESS | Пинг: 3312ms | Скорость: 4.54 Mbps ⚡⚡
2026-02-22 16:00:45 [INFO]    🏆 JP | VLESS | Пинг: 1189ms | Скорость: 3.91 Mbps ⚡⚡
2026-02-22 16:00:45 [INFO]    🏆 ES | VLESS | Пинг: 3522ms | Скорость: 11.72 Mbps ⚡⚡
2026-02-22 16:00:45 [INFO]    🏆 PL | VLESS | Пинг: 3229ms | Скорость: 4.0 Mbps ⚡⚡
2026-02-22 16:00:45 [INFO]    🏆 PL | VLESS | Пинг: 3242ms | Скорость: 3.8 Mbps ⚡⚡
2026-02-22 16:00:46 [INFO]    🏆 HU | VLESS | Пинг: 3069ms | Скорость: 0.92 Mbps 
2026-02-22 16:00:47 [INFO]    🏆 PL | VLESS | Пинг: 3768ms | Скорость: 6.38 Mbps ⚡⚡
2026-02-22 16:00:47 [INFO]    🏆 HU | VLESS | Пинг: 3690ms | Скорость: 6.22 Mbps ⚡⚡
2026-02-22 16:00:47 [INFO]    🏆 ES | VLESS | Пинг: 3932ms | Скорость: 6.34 Mbps ⚡⚡
2026-02-22 16:00:47 [INFO]    🏆 ES | VLESS | Пинг: 3620ms | Скорость: 6.03 Mbps ⚡⚡
2026-02-22 16:00:47 [INFO]    🏆 PL | VLESS | Пинг: 3956ms | Скорость: 7.36 Mbps ⚡⚡
2026-02-22 16:00:47 [INFO]    🏆 TR | VLESS | Пинг: 3707ms | Скорость: 5.95 Mbps ⚡⚡
2026-02-22 16:00:47 [INFO]    🏆 NL | VLESS | Пинг: 3830ms | Скорость: 5.9 Mbps ⚡⚡
2026-02-22 16:00:47 [INFO]    🏆 PL | VLESS | Пинг: 3659ms | Скорость: 5.43 Mbps ⚡⚡
2026-02-22 16:00:48 [INFO]    🏆 ES | VLESS | Пинг: 4010ms | Скорость: 6.32 Mbps ⚡⚡
2026-02-22 16:00:49 [INFO]    🏆 DE | VLESS | Пинг: 4106ms | Скорость: 6.1 Mbps ⚡⚡
2026-02-22 16:00:49 [INFO]    🏆 NL | VLESS | Пинг: 4103ms | Скорость: 5.96 Mbps ⚡⚡
2026-02-22 16:00:49 [INFO]    🏆 HU | VLESS | Пинг: 4130ms | Скорость: 5.89 Mbps ⚡⚡
2026-02-22 16:00:49 [INFO]    🏆 ES | VLESS | Пинг: 4131ms | Скорость: 6.01 Mbps ⚡⚡
