2026-02-23 12:20:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 12:20:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 12:20:07 [INFO] 🔍 Уникальных конфигов собрано: 221
2026-02-23 12:20:07 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 12:20:12 [INFO]    [PING OK] CZ | VLESS | 3838ms
2026-02-23 12:20:24 [INFO]    [PING OK] DE | VLESS | 4786ms
2026-02-23 12:20:24 [INFO]    [PING OK] SE | VLESS | 5858ms
2026-02-23 12:20:25 [INFO]    [PING OK] DE | VLESS | 5753ms
2026-02-23 12:20:25 [INFO]    [PING OK] SE | VLESS | 5458ms
2026-02-23 12:20:26 [INFO]    [PING OK] DE | VLESS | 5371ms
2026-02-23 12:20:26 [INFO]    [PING OK] DE | VLESS | 5925ms
2026-02-23 12:20:27 [INFO]    [PING OK] SE | VLESS | 5759ms
2026-02-23 12:20:27 [INFO]    [PING OK] CA | VLESS | 6216ms
2026-02-23 12:20:27 [INFO]    [PING OK] TR | VLESS | 5361ms
2026-02-23 12:20:28 [INFO]    [PING OK] US | VLESS | 9210ms
2026-02-23 12:20:28 [INFO]    [PING OK] SE | VLESS | 5257ms
2026-02-23 12:20:28 [INFO]    [PING OK] SE | VLESS | 4391ms
2026-02-23 12:20:28 [INFO]    [PING OK] DE | VLESS | 4809ms
2026-02-23 12:20:29 [INFO]    [PING OK] NL | VLESS | 4501ms
2026-02-23 12:20:29 [INFO]    [PING OK] SE | VLESS | 4076ms
2026-02-23 12:20:29 [INFO]    [PING OK] NL | VLESS | 4094ms
2026-02-23 12:20:29 [INFO]    [PING OK] DE | VLESS | 2736ms
2026-02-23 12:20:30 [INFO]    [PING OK] SE | VLESS | 2542ms
2026-02-23 12:20:30 [INFO]    [PING OK] SE | VLESS | 2631ms
2026-02-23 12:20:30 [INFO]    [PING OK] DE | VLESS | 2048ms
2026-02-23 12:20:30 [INFO]    [PING OK] DE | VLESS | 2653ms
2026-02-23 12:20:30 [INFO]    [PING OK] US | VLESS | 1901ms
2026-02-23 12:20:30 [INFO]    [PING OK] DE | VLESS | 3130ms
2026-02-23 12:20:31 [INFO]    [PING OK] CA | VLESS | 4235ms
2026-02-23 12:20:35 [INFO]    [PING OK] DE | VLESS | 1944ms
2026-02-23 12:20:35 [INFO] 🏎️ ЭТАП 2: Глубокий замер скорости для 40 иностранных кандидатов...
2026-02-23 12:20:39 [INFO]    🏆 DE | VLESS | Пинг: 2736ms | Скорость: 5.67 Mbps ⚡⚡
2026-02-23 12:20:39 [INFO]    🏆 HU | VLESS | Пинг: 2857ms | Скорость: 5.63 Mbps ⚡⚡
2026-02-23 12:20:39 [INFO]    🏆 IT | VLESS | Пинг: 2853ms | Скорость: 5.65 Mbps ⚡⚡
2026-02-23 12:20:39 [INFO]    🏆 ES | VLESS | Пинг: 2964ms | Скорость: 5.78 Mbps ⚡⚡
2026-02-23 12:20:39 [INFO]    🏆 TR | VLESS | Пинг: 2650ms | Скорость: 5.4 Mbps ⚡⚡
2026-02-23 12:20:39 [INFO]    🏆 US | VLESS | Пинг: 1901ms | Скорость: 5.04 Mbps ⚡⚡
2026-02-23 12:20:39 [INFO]    🏆 SE | VLESS | Пинг: 2631ms | Скорость: 5.0 Mbps ⚡⚡
2026-02-23 12:20:40 [INFO]    🏆 DE | VLESS | Пинг: 2048ms | Скорость: 4.92 Mbps ⚡⚡
2026-02-23 12:20:40 [INFO]    🏆 EE | VLESS | Пинг: 2986ms | Скорость: 4.17 Mbps ⚡⚡
2026-02-23 12:20:41 [INFO]    🏆 PL | VLESS | Пинг: 3003ms | Скорость: 6.0 Mbps ⚡⚡
2026-02-23 12:20:42 [INFO]    🏆 ES | VLESS | Пинг: 2785ms | Скорость: 0.68 Mbps 
2026-02-23 12:20:42 [INFO]    🏆 ES | VLESS | Пинг: 2962ms | Скорость: 1.0 Mbps 
2026-02-23 12:20:42 [INFO]    🏆 ES | VLESS | Пинг: 2830ms | Скорость: 0.87 Mbps 
2026-02-23 12:20:42 [INFO]    🏆 IT | VLESS | Пинг: 3231ms | Скорость: 10.21 Mbps ⚡⚡
2026-02-23 12:20:42 [INFO]    🏆 PL | VLESS | Пинг: 3280ms | Скорость: 10.91 Mbps ⚡⚡
2026-02-23 12:20:42 [INFO]    🏆 HU | VLESS | Пинг: 3252ms | Скорость: 9.84 Mbps ⚡⚡
2026-02-23 12:20:42 [INFO]    🏆 IT | VLESS | Пинг: 3217ms | Скорость: 8.81 Mbps ⚡⚡
2026-02-23 12:20:43 [INFO]    🏆 PL | VLESS | Пинг: 3221ms | Скорость: 7.34 Mbps ⚡⚡
2026-02-23 12:20:43 [INFO]    🏆 PL | VLESS | Пинг: 3314ms | Скорость: 7.47 Mbps ⚡⚡
2026-02-23 12:20:44 [INFO]    🏆 HU | VLESS | Пинг: 3496ms | Скорость: 13.51 Mbps ⚡⚡
2026-02-23 12:20:44 [INFO]    🏆 HU | VLESS | Пинг: 3589ms | Скорость: 17.8 Mbps ⚡⚡
2026-02-23 12:20:45 [INFO]    🏆 TR | VLESS | Пинг: 3519ms | Скорость: 10.78 Mbps ⚡⚡
2026-02-23 12:20:45 [INFO]    🏆 PL | VLESS | Пинг: 3536ms | Скорость: 10.74 Mbps ⚡⚡
2026-02-23 12:20:46 [INFO]    🏆 TR | VLESS | Пинг: 3510ms | Скорость: 6.46 Mbps ⚡⚡
2026-02-23 12:20:46 [INFO]    🏆 ES | VLESS | Пинг: 3082ms | Скорость: 1.1 Mbps 
2026-02-23 12:20:46 [INFO]    🏆 ES | VLESS | Пинг: 3631ms | Скорость: 11.57 Mbps ⚡⚡
2026-02-23 12:20:47 [INFO]    🏆 ES | VLESS | Пинг: 3528ms | Скорость: 4.72 Mbps ⚡⚡
2026-02-23 12:20:47 [INFO]    🏆 HU | VLESS | Пинг: 3374ms | Скорость: 2.92 Mbps ⚡
2026-02-23 12:20:48 [INFO]    🏆 HU | VLESS | Пинг: 3494ms | Скорость: 3.56 Mbps ⚡⚡
2026-02-23 12:20:49 [INFO]    🏆 CZ | VLESS | Пинг: 3838ms | Скорость: 5.05 Mbps ⚡⚡
2026-02-23 12:20:50 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 12:20:50 [INFO] 💾 Файл успешно сохранен: FL1PVPN
