2026-02-23 23:50:05 [INFO] 🚀 START: Smart Selector (Target: 10, ONLY FOREIGN)
2026-02-23 23:50:05 [INFO] 🌐 Загрузка источников (VLESS + VMess)...
2026-02-23 23:50:07 [INFO] 🔍 Уникальных конфигов собрано: 163
2026-02-23 23:50:07 [INFO] ⚡ ЭТАП 1: Замер Пинга и Геолокации. Workers: 40...
2026-02-23 23:50:12 [INFO]    [PING OK] PL | VLESS | 4104ms
2026-02-23 23:50:35 [INFO]    🏆 PL | VLESS | Пинг: 4104ms | Скорость: 4.66 Mbps ⚡⚡
2026-02-23 23:50:35 [INFO]    🏆 DE | VLESS | Пинг: 4357ms | Скорость: 4.23 Mbps ⚡⚡
2026-02-23 23:50:36 [INFO]    🏆 CA | VLESS | Пинг: 3533ms | Скорость: 3.33 Mbps ⚡⚡
2026-02-23 23:50:36 [INFO]    🏆 CA | VLESS | Пинг: 3690ms | Скорость: 2.2 Mbps ⚡
2026-02-23 23:50:38 [INFO]    🏆 HU | VLESS | Пинг: 4696ms | Скорость: 6.56 Mbps ⚡⚡
2026-02-23 23:50:38 [INFO]    🏆 PL | VLESS | Пинг: 4823ms | Скорость: 6.62 Mbps ⚡⚡
2026-02-23 23:50:38 [INFO]    🏆 DE | VLESS | Пинг: 4898ms | Скорость: 6.81 Mbps ⚡⚡
2026-02-23 23:50:38 [INFO]    🏆 IT | VLESS | Пинг: 4792ms | Скорость: 6.71 Mbps ⚡⚡
2026-02-23 23:50:38 [INFO]    🏆 IT | VLESS | Пинг: 4925ms | Скорость: 6.97 Mbps ⚡⚡
2026-02-23 23:50:38 [INFO]    🏆 ES | VLESS | Пинг: 4760ms | Скорость: 6.56 Mbps ⚡⚡
2026-02-23 23:50:38 [INFO]    🏆 HU | VLESS | Пинг: 4722ms | Скорость: 6.49 Mbps ⚡⚡
2026-02-23 23:50:38 [INFO]    🏆 PL | VLESS | Пинг: 4887ms | Скорость: 6.51 Mbps ⚡⚡
2026-02-23 23:50:39 [INFO]    🏆 HU | VLESS | Пинг: 4934ms | Скорость: 6.97 Mbps ⚡⚡
2026-02-23 23:50:39 [INFO]    🏆 ES | VLESS | Пинг: 4964ms | Скорость: 7.72 Mbps ⚡⚡
2026-02-23 23:50:39 [INFO]    🏆 US | VLESS | Пинг: 4623ms | Скорость: 5.61 Mbps ⚡⚡
2026-02-23 23:50:40 [INFO]    🏆 ES | VLESS | Пинг: 4990ms | Скорость: 6.33 Mbps ⚡⚡
2026-02-23 23:50:40 [INFO]    🏆 TR | VLESS | Пинг: 5011ms | Скорость: 6.29 Mbps ⚡⚡
2026-02-23 23:50:41 [INFO]    🏆 PL | VLESS | Пинг: 5165ms | Скорость: 9.15 Mbps ⚡⚡
2026-02-23 23:50:42 [INFO]    🏆 PL | VLESS | Пинг: 5331ms | Скорость: 8.58 Mbps ⚡⚡
2026-02-23 23:50:42 [INFO]    🏆 EE | VLESS | Пинг: 5127ms | Скорость: 8.5 Mbps ⚡⚡
2026-02-23 23:50:42 [INFO]    🏆 ES | VLESS | Пинг: 5341ms | Скорость: 8.63 Mbps ⚡⚡
2026-02-23 23:50:42 [INFO]    🏆 SE | VLESS | Пинг: 5188ms | Скорость: 8.39 Mbps ⚡⚡
2026-02-23 23:50:42 [INFO]    🏆 TR | VLESS | Пинг: 5207ms | Скорость: 7.91 Mbps ⚡⚡
2026-02-23 23:50:44 [INFO]    🏆 DE | VLESS | Пинг: 5224ms | Скорость: 4.03 Mbps ⚡⚡
2026-02-23 23:50:44 [INFO] 📊 Итого в подписке сохранено иностранных серверов: 10
2026-02-23 23:50:44 [INFO] 💾 Файл успешно сохранен: FL1PVPN
